MUNICIPALITY|CH|DES|VOTER ID|P|W/P|CG|SS|SR|CC|REQTYPE|REQDATE|REQDEN|ISSTYPE|ISSDATE|RECTYPE|RECDATE|DUP|ACC OR REJ|REJRSN|
ANDOVER|||022000377|R|1-1|2|18|117|2|WV|06/05/2018||IV|06/05/2018|DV|06/08/2018 01:10 pm||ACC||
ANDOVER||S|100426019|R|1-1|2|18|117|2|ER|06/04/2018||EL|06/04/2018||||||
ANSON|||035000086|D|1-1|2|3|112|2|VP|06/05/2018||VP|06/05/2018|VP|06/05/2018 03:34 pm||ACC||
ANSON|||035000088|D|1-1|2|3|112|2|WV|06/05/2018||IF|06/05/2018|IF|06/11/2018 11:48 am||ACC||
ANSON|||035000165|D|1-1|2|3|112|2|WV|05/23/2018||IV|05/23/2018|DV|06/12/2018 08:50 am||ACC||
ANSON|||035000456|R|1-1|2|3|112|2|WV|06/07/2018||IF|06/07/2018|IF|06/07/2018 03:57 pm||ACC||
ANSON|||035000514|D|1-1|2|3|112|2|WV|05/18/2018||IF|05/18/2018|IF|05/21/2018 10:14 am||ACC||
ANSON|||035000518|R|1-1|2|3|112|2|WV|05/18/2018||IV|05/18/2018|DV|05/21/2018 10:14 am||ACC||
ANSON|||035001471|R|1-1|2|3|112|2|ER|06/05/2018||MV|06/05/2018|MA|06/11/2018 10:32 am||ACC||
ANSON|||035000573|R|1-1|2|3|112|2|WV|06/04/2018||IV|06/04/2018|DV|06/05/2018 03:41 pm||ACC||
ANSON|||035000938|U|1-1|2|3|112|2|TR|06/04/2018||MV|06/04/2018|MA|06/11/2018 10:31 am||ACC||
ANSON|||035000930|R|1-1|2|3|112|2|VP|06/01/2018||VP|06/01/2018|VP|06/01/2018 10:14 am||ACC||
ANSON|||100162143|D|1-1|2|3|112|2|WV|06/07/2018||IV|06/07/2018|IF|06/08/2018 09:57 am||ACC||
ANSON|||100177232|D|1-1|2|3|112|2|WV|06/07/2018||IF|06/07/2018|IF|06/08/2018 09:58 am||ACC||
ANSON|||035001357|R|1-1|2|3|112|2|WV|05/25/2018||IV|05/25/2018|DV|06/04/2018 10:12 am||ACC||
ANSON|||035001367|R|1-1|2|3|112|2|WV|05/22/2018||IV|05/22/2018|DV|05/31/2018 09:36 am||ACC||
ANSON|||038000370|D|1-1|2|3|112|2|VP|06/06/2018||VP|06/06/2018|VP|06/06/2018 10:32 am||ACC||
ANSON|||035001499|D|1-1|2|3|112|2|ER|06/05/2018||MV|06/05/2018||||||
ANSON|||035001535|R|1-1|2|3|112|2|WV|06/06/2018||IV|06/06/2018|DV|06/08/2018 10:57 am||ACC||
APPLETON|||100669873|U|1-1|1|12|95|3|WV|05/31/2018||IV|05/31/2018|DV|06/05/2018 12:59 pm||ACC||
APPLETON|||018300200|R|1-1|1|12|95|3|VP|06/04/2018||VP|06/04/2018|VP|06/04/2018 10:48 am||ACC||
APPLETON|||100238908|U|1-1|1|12|95|3|WV|06/01/2018||IV|06/01/2018|MA|06/08/2018 11:00 am||ACC||
APPLETON|||018300261|D|1-1|1|12|95|3|VP|06/11/2018||VP|06/11/2018|VP|06/11/2018 09:05 am||ACC||
APPLETON|||018700337|D|1-1|1|12|95|3|WV|05/29/2018||IF|05/29/2018|DV|06/11/2018 02:05 pm||ACC||
APPLETON|||019201181|D|1-1|1|12|95|3|WV|05/29/2018||IV|05/29/2018|MA|06/07/2018 08:00 am||ACC||
APPLETON|||018300313|R|1-1|1|12|95|3|WV|06/12/2018||IF|06/12/2018|IF|06/12/2018 12:45 pm||ACC||
APPLETON|||018300350|D|1-1|1|12|95|3|WV|05/29/2018||IF|05/29/2018|MA|05/31/2018 01:30 pm||ACC||
APPLETON|||018300353|D|1-1|1|12|95|3|WV|05/29/2018||IV|05/29/2018|MA|05/31/2018 01:30 pm||ACC||
APPLETON|||100165257|D|1-1|1|12|95|3|ER|06/04/2018||MV|06/04/2018||||||
APPLETON|||100017311|D|1-1|1|12|95|3|ER|06/07/2018||MV|06/07/2018||||||
APPLETON|||100607031|D|1-1|1|12|95|3|ER|06/07/2018||MV|06/08/2018||||||
APPLETON|||100231801|D|1-1|1|12|95|3|ER|05/29/2018||MV|05/29/2018|MA|06/08/2018 11:00 am||ACC||
APPLETON|||020901324|R|1-1|1|12|95|3|WV|03/23/2018||MV|05/14/2018|MA|05/21/2018 11:35 am||ACC||
APPLETON|||020901326|R|1-1|1|12|95|3|WV|03/23/2018||MV|05/14/2018|MA|05/21/2018 11:35 am||ACC||
APPLETON|||018300693|D|1-1|1|12|95|3|WV|05/17/2018||IV|05/17/2018|MA|06/11/2018 08:00 am||ACC||
APPLETON|||018300695|D|1-1|1|12|95|3|WV|05/17/2018||IF|05/17/2018|MA|05/31/2018 01:30 pm||ACC||
APPLETON|||018300766|U|1-1|1|12|95|3|WV|05/25/2018||IV|05/25/2018|MA|05/31/2018 01:30 pm||ACC||
APPLETON|||018300769|U|1-1|1|12|95|3|WV|05/25/2018||IF|05/25/2018|MA|05/31/2018 01:30 pm||ACC||
APPLETON|||018300800|R|1-1|1|12|95|3|ER|05/31/2018||MV|05/31/2018|MA|06/04/2018 11:30 am||ACC||
APPLETON|||018300802|R|1-1|1|12|95|3|ER|05/31/2018||MV|05/31/2018|MA|06/04/2018 11:30 am||ACC||
APPLETON|||018300822|D|1-1|1|12|95|3|VP|06/07/2018||VP|06/07/2018|VP|06/07/2018 11:29 am||ACC||
ARROWSIC|||034200004|D|1-1|1|23|53|3|ER|05/29/2018||MV|05/30/2018||||||
ARROWSIC|||034200080|R|1-1|1|23|53|3|TR|06/06/2018||MV|06/06/2018||||||
ARROWSIC|||034200081|D|1-1|1|23|53|3|TR|06/06/2018||MV|06/06/2018||||||
ARROWSIC|||034200105|R|1-1|1|23|53|3|WV|06/06/2018||IV|06/06/2018|DV|06/07/2018 08:26 am||ACC||
ARROWSIC|||021700073|D|1-1|1|23|53|3|WV|05/17/2018||IV|05/17/2018|DV|05/30/2018 03:30 pm||ACC||
ARROWSIC|||021700310|D|1-1|1|23|53|3|WV|05/17/2018||IF|05/17/2018|IF|05/30/2018 03:30 pm||ACC||
ARROWSIC|||100024889|D|1-1|1|23|53|3|ER|05/21/2018||MV|05/24/2018||||||
ARROWSIC|||100297976|D|1-1|1|23|53|3|ER|05/21/2018||MV|05/24/2018|MA|06/08/2018 02:55 pm||ACC||
ARROWSIC|||034200277|D|1-1|1|23|53|3|WV|06/06/2018||IV|06/06/2018|MA|06/10/2018 01:28 pm||ACC||
ARROWSIC|||034200285|D|1-1|1|23|53|3|TR|06/06/2018||MV|06/06/2018|MA|06/12/2018 01:50 pm||ACC||
ARROWSIC|||100203685|D|1-1|1|23|53|3|WV|06/06/2018||IV|06/06/2018|MA|06/12/2018 10:24 am||ACC||
ARROWSIC|||034200344|D|1-1|1|23|53|3|WV|05/17/2018||IV|05/17/2018|MA|06/10/2018 01:25 pm||ACC||
ARROWSIC|||034200345|D|1-1|1|23|53|3|WV|05/17/2018||IV|05/17/2018|MA|06/10/2018 01:26 pm||ACC||
ARUNDEL|||047000177|R|1-1|1|32|10|2|WV|06/05/2018||IV|06/05/2018|DV|06/05/2018 01:36 pm||ACC||
ARUNDEL|||047000178|R|1-1|1|32|10|2|WV|06/05/2018||IF|06/05/2018|IF|06/05/2018 01:35 pm||ACC||
ARUNDEL|||046300077|D|1-1|1|32|10|2|WV|06/04/2018||IV|06/04/2018|DV|06/06/2018 02:50 pm||ACC||
ARUNDEL|||046300078|R|1-1|1|32|10|2|WV|06/04/2018||IF|06/04/2018|IF|06/06/2018 02:50 pm||ACC||
ARUNDEL|||100158011|D|1-1|1|32|10|2|WV|06/04/2018||IF|06/04/2018|IF|06/06/2018 02:50 pm||ACC||
ARUNDEL|||046300082|D|1-1|1|32|10|2|WV|05/29/2018||IV|05/29/2018|DV|06/11/2018 02:55 pm||ACC||
ARUNDEL|||100485991|R|1-1|1|32|10|2|TR|05/14/2018||MV|05/14/2018|MA|06/11/2018 08:35 am||ACC||
ARUNDEL|||046300106|D|1-1|1|32|10|2|VP|05/18/2018||VP|05/18/2018|VP|05/18/2018 10:24 am||ACC||
ARUNDEL|||046300228|R|1-1|1|32|10|2|VP|06/06/2018||VP|06/06/2018|VP|06/06/2018 03:27 pm||ACC||
ARUNDEL|||100307381|D|1-1|1|32|10|2|WV|06/04/2018||IV|06/04/2018|DV|06/05/2018 12:21 pm||ACC||
ARUNDEL|||100307391|D|1-1|1|32|10|2|WV|06/04/2018||IV|06/04/2018|IF|06/05/2018 12:22 pm||ACC||
ARUNDEL|||046300325|R|1-1|1|32|10|2|WV|05/30/2018||IV|05/30/2018|DV|06/04/2018 12:01 pm||ACC||
ARUNDEL|||046300326|R|1-1|1|32|10|2|WV|05/30/2018||IF|05/30/2018|IF|06/04/2018 11:59 am||ACC||
ARUNDEL|||047001538|D|1-1|1|32|10|2|WV|05/30/2018||IV|05/30/2018|DV|06/06/2018 02:20 pm||REJ|SBV|
ARUNDEL|||047001538|D|1-1|1|32|10|2|WV|06/06/2018||IV|06/06/2018|DV|06/06/2018 02:41 pm|2|ACC||
ARUNDEL|||047001700|D|1-1|1|32|10|2|WV|05/21/2018||IV|05/21/2018|DV|06/07/2018 10:27 am||ACC||
ARUNDEL|||046300505|R|1-1|1|32|10|2|VP|06/05/2018||VP|06/05/2018|VP|06/05/2018 08:35 am||ACC||
ARUNDEL|||046300516|R|1-1|1|32|10|2|VP|05/23/2018||VP|05/23/2018|VP|05/23/2018 09:06 am||ACC||
ARUNDEL|||100420595|D|1-1|1|32|10|2|ER|05/30/2018||MV|05/30/2018||||||
ARUNDEL|||100389634|R|1-1|1|32|10|2|WV|06/06/2018||IV|06/06/2018|MA|06/11/2018 08:37 am||ACC||
ARUNDEL|||046300731|R|1-1|1|32|10|2|TR|05/25/2018||MV|05/25/2018|MA|06/04/2018 01:45 pm||ACC||
ARUNDEL|||046300756|R|1-1|1|32|10|2|WV|05/31/2018||MV|05/31/2018|DV|06/07/2018 10:51 am||ACC||
ARUNDEL|||046300758|R|1-1|1|32|10|2|WV|05/31/2018||IF|05/31/2018|IF|06/07/2018 10:52 am||ACC||
ARUNDEL|||046300788|D|1-1|1|32|10|2|WV|05/31/2018||IV|05/31/2018||||||
ARUNDEL|||046300899|D|1-1|1|32|10|2|VP|06/05/2018||VP|06/05/2018|VP|06/05/2018 11:37 am||ACC||
ARUNDEL|||100121594|D|1-1|1|32|10|2|ER|03/29/2018||MV|05/16/2018||||||
ARUNDEL|||046300971|D|1-1|1|32|10|2|VP|06/07/2018||VP|06/07/2018|VP|06/07/2018 08:06 am||ACC||
ARUNDEL|||100412950|R|1-1|1|32|10|2|WV|06/04/2018||IV|06/04/2018|DV|06/11/2018 09:45 am||ACC||
ARUNDEL|||046301305|D|1-1|1|32|10|2|WV|06/06/2018||IV|06/06/2018|IF|06/11/2018 09:10 am||ACC||
ARUNDEL|||046301307|D|1-1|1|32|10|2|WV|06/06/2018||IV|06/06/2018|DV|06/11/2018 09:10 am||ACC||
ARUNDEL|||046301416|R|1-1|1|32|10|2|VP|06/06/2018||VP|06/06/2018|VP|06/06/2018 01:26 pm||ACC||
ARUNDEL|||046301634|D|1-1|1|32|10|2|VP|05/29/2018||VP|05/29/2018|VP|05/29/2018 02:42 pm||ACC||
ARUNDEL|||046301637|D|1-1|1|32|10|2|VP|05/30/2018||VP|05/30/2018|VP|05/30/2018 01:39 pm||ACC||
ARUNDEL|||046301652|R|1-1|1|32|10|2|ER|06/01/2018||MV|06/01/2018|DV|06/08/2018 03:16 pm||ACC||
ARUNDEL|||100673091|D|1-1|1|32|10|2|ER|06/01/2018||MV|06/01/2018|IF|06/08/2018 03:16 pm||ACC||
ARUNDEL|||046301719|R|1-1|1|32|10|2|VP|06/11/2018||VP|06/11/2018|VP|06/11/2018 10:32 am||ACC||
ARUNDEL|||100032734|D|1-1|1|32|10|2|ER|05/16/2018||MV|05/16/2018|MA|05/21/2018 01:12 pm||ACC||
ARUNDEL|||046301898|D|1-1|1|32|10|2|VP|06/04/2018||VP|06/04/2018|VP|06/04/2018 01:30 pm||ACC||
ARUNDEL|||046301999|R|1-1|1|32|10|2|WV|06/05/2018||IV|06/05/2018|MA|06/06/2018 01:35 pm||ACC||
ARUNDEL|||046302043|D|1-1|1|32|10|2|WV|06/06/2018||IV|06/06/2018|IF|06/11/2018 11:42 am||ACC||
ARUNDEL|||046302045|D|1-1|1|32|10|2|WV|06/06/2018||IV|06/06/2018|DV|06/11/2018 11:44 am||ACC||
ARUNDEL|||046302111|D|1-1|1|32|10|2|WV|05/29/2018||IV|05/29/2018|DV|06/08/2018 02:09 pm||ACC||
ARUNDEL|||046302112|D|1-1|1|32|10|2|WV|05/29/2018||IF|05/29/2018|DV|06/08/2018 02:04 pm||REJ|SBV|
ARUNDEL|||046302112|D|1-1|1|32|10|2|VP|06/08/2018||VP|06/08/2018|VP|06/08/2018 02:14 pm|2|ACC||
ARUNDEL|||046302123|R|1-1|1|32|10|2|WV|05/22/2018||IV|05/22/2018|DV|05/24/2018 09:25 am||ACC||
ARUNDEL|||047006972|D|1-1|1|32|10|2|WV|05/22/2018||IV|05/22/2018|DV|05/24/2018 11:00 am||ACC||
ARUNDEL|||052211266|D|1-1|1|32|10|2|TR|05/24/2018||MV|05/24/2018||||||
ARUNDEL|||046302307|D|1-1|1|32|10|2|WV|06/06/2018||IV|06/06/2018|IF|06/07/2018 11:05 am||ACC||
ARUNDEL|||046302308|R|1-1|1|32|10|2|WV|06/06/2018||IV|06/06/2018|DV|06/07/2018 11:05 am||ACC||
ARUNDEL|||046302309|D|1-1|1|32|10|2|VP|06/07/2018||VP|06/07/2018|VP|06/07/2018 02:32 pm||ACC||
ARUNDEL|||049647008|R|1-1|1|32|10|2|VP|06/05/2018||VP|06/05/2018|VP|06/05/2018 02:56 pm||ACC||
ARUNDEL|||046302465|D|1-1|1|32|10|2|VP|05/30/2018||VP|05/30/2018|VP|05/30/2018 01:01 pm||ACC||
ARUNDEL|||051913427|R|1-1|1|32|10|2|VP|05/22/2018||VP|05/22/2018|VP|05/22/2018 10:22 am||ACC||
ARUNDEL|||051913429|R|1-1|1|32|10|2|VP|05/22/2018||VP|05/22/2018|VP|05/22/2018 10:23 am||ACC||
ARUNDEL|||046302560|D|1-1|1|32|10|2|ER|05/22/2018||MV|05/22/2018||||||
ARUNDEL|||046302561|D|1-1|1|32|10|2|ER|05/22/2018||MV|05/22/2018||||||
ARUNDEL|||046302694|R|1-1|1|32|10|2|VP|05/30/2018||VP|05/30/2018|VP|05/30/2018 10:27 am||ACC||
ARUNDEL|||046302731|D|1-1|1|32|10|2|WV|06/07/2018||IF|06/07/2018|IF|06/07/2018 01:40 pm||ACC||
ARUNDEL|||046302735|D|1-1|1|32|10|2|WV|06/07/2018||IV|06/07/2018|DV|06/07/2018 01:40 pm||ACC||
ARUNDEL|||046302796|R|1-1|1|32|10|2|VP|06/05/2018||VP|06/05/2018|VP|06/05/2018 04:13 pm||ACC||
ASHLAND|||001400008|R|1-1|2|1|151|2|VP|05/22/2018||VP|05/22/2018|VP|05/22/2018 01:13 pm||ACC||
ASHLAND|||001400173|D|1-1|2|1|151|2|VP|06/05/2018||VP|06/05/2018|VP|06/05/2018 11:55 am||ACC||
ASHLAND|||001400174|D|1-1|2|1|151|2|VP|06/05/2018||VP|06/05/2018|VP|06/05/2018 11:20 am||ACC||
ASHLAND|||001400285|D|1-1|2|1|151|2|TR|05/21/2018||MV|05/22/2018|MA|05/31/2018 11:40 am||ACC||
ATHENS|||035100274|D|1-1|2|4|118|5|TR|06/05/2018||MV|06/05/2018|MA|06/11/2018 01:30 pm||ACC||
ATHENS|||035100444|R|1-1|2|4|118|5|WV|05/31/2018||MV|05/31/2018|MA|06/07/2018 01:15 pm||ACC||
ATHENS|||035100835|D|1-1|2|4|118|5|WV|06/07/2018||IV|06/07/2018|MA|06/11/2018 01:30 pm||ACC||
ATHENS|||100025518|D|1-1|2|4|118|5|WV|06/07/2018||IF|06/07/2018|MA|06/11/2018 01:30 pm||ACC||
ATKINSON|||100369543|D|1-1|2|4|120|2|WV|05/23/2018||IV|05/23/2018||||||
ATKINSON|||031700087|R|1-1|2|4|120|2|VP|06/05/2018||VP|06/05/2018|VP|06/05/2018 10:19 am||ACC||
ATKINSON|||031700137|D|1-1|2|4|120|2|WV|05/23/2018||IV|05/23/2018||||||
ATKINSON|||031700195|U|1-1|2|4|120|2|VP|06/05/2018||VP|06/05/2018|VP|06/05/2018 10:22 am||ACC||
ATKINSON|||031700215|R|1-1|2|4|120|2|ER|06/06/2018||MV|06/07/2018||||||
AUBURN|||010600017|D|3-1|2|20|63|6|WV|04/17/2018||MV|04/17/2018|MA|05/02/2018 08:00 am||ACC||
AUBURN|||000900008|D|4-1|2|20|63|5|VP|06/06/2018||VP|06/06/2018|VP|06/06/2018 08:45 am||ACC||
AUBURN|||048800040|R|5-1|2|20|62|5|VP|06/04/2018||VP|06/04/2018|VP|06/04/2018 11:49 am||ACC||
AUBURN|||048700050|D|5-1|2|20|63|5|VP|05/17/2018||VP|05/17/2018|VP|05/17/2018 09:30 am||ACC||
AUBURN|||048700102|D|2-1|2|20|64|5|VP|05/30/2018||VP|05/30/2018|VP|05/30/2018 11:43 am||ACC||
AUBURN|||048700108|D|2-1|2|20|64|5|VP|06/08/2018||VP|06/08/2018|VP|06/08/2018 04:25 pm||ACC||
AUBURN|||048700154|D|3-1|2|20|63|5|VP|06/04/2018||VP|06/04/2018|VP|06/04/2018 09:00 am||ACC||
AUBURN|||048700212|D|4-1|2|20|63|6|VP|06/07/2018||VP|06/07/2018|VP|06/07/2018 04:22 pm||ACC||
AUBURN|||048700224|R|5-1|2|20|63|5|VP|06/05/2018||VP|06/05/2018|VP|06/05/2018 02:33 pm||ACC||
AUBURN|||048700245|D|4-1|2|20|63|6|ER|05/08/2018||MV|05/23/2018|DV|05/31/2018 11:00 am||ACC||
AUBURN|||048700247|D|4-1|2|20|63|6|ER|05/08/2018||MV|05/23/2018|DV|05/31/2018 11:00 am||ACC||
AUBURN|||049200092|D|4-1|2|20|63|6|TR|06/05/2018||MV|06/05/2018|MA|06/11/2018 11:00 am||ACC||
AUBURN|||049200093|U|4-1|2|20|63|6|TR|06/05/2018||MV|06/05/2018||||||
AUBURN|||048700396|D|5-1|2|20|62|5|TR|05/07/2018||MV|05/15/2018|MA|05/21/2018 11:00 am||ACC||
AUBURN|||048800537|U|4-1|2|20|63|5|VP|05/18/2018||VP|05/18/2018|VP|05/18/2018 09:00 am||ACC||
AUBURN|||004600113|U|1-1|2|20|64|5|VP|06/05/2018||VP|06/05/2018|VP|06/05/2018 10:00 am||ACC||
AUBURN|||048700609|D|3-1|2|20|63|5|VP|06/04/2018||VP|06/04/2018|VP|06/04/2018 09:00 am||ACC||
AUBURN|||048700638|R|2-1|2|20|64|5|ER|05/29/2018||MV|05/31/2018|MA|06/08/2018 10:45 am||ACC||
AUBURN|||100621503|D|4-1|2|20|62|5|ER|06/07/2018||MV|06/08/2018||||||
AUBURN|||048700697|U|2-1|2|20|64|6|ER|06/01/2018||MV|06/05/2018||||||
AUBURN|||048700698|D|2-1|2|20|64|6|TR|05/29/2018||MV|05/29/2018|MA|06/07/2018 11:15 am||ACC||
AUBURN|||048700710|D|2-1|2|20|64|5|VP|06/06/2018||VP|06/06/2018|VP|06/06/2018 08:41 am||ACC||
AUBURN|||048700838|D|5-1|2|20|63|5|TR|05/17/2018||MV|05/17/2018|MA|06/11/2018 11:00 am||ACC||
AUBURN|||048700858|D|5-1|2|20|63|6|VP|06/04/2018||VP|06/04/2018|VP|06/04/2018 02:08 pm||ACC||
AUBURN|||100200875|U|4-1|2|20|63|5|VP|05/18/2018||VP|05/18/2018|VP|05/18/2018 09:00 am||ACC||
AUBURN|||048801433|D|2-1|2|20|64|5|VP|05/30/2018||VP|05/30/2018|VP|05/30/2018 09:57 am||ACC||
AUBURN|||049100865|D|2-1|2|20|64|5|WV|05/30/2018||IF|05/30/2018|IF|06/07/2018 08:25 am||ACC||
AUBURN|||048700969|R|4-1|2|20|63|6|VP|06/07/2018||VP|06/07/2018|VP|06/07/2018 01:56 pm||ACC||
AUBURN|||048700980|R|4-1|2|20|63|6|VP|06/04/2018||VP|06/04/2018|VP|06/04/2018 11:29 am||ACC||
AUBURN|||048700984|D|3-1|2|20|62|5|VP|05/30/2018||VP|05/30/2018|VP|05/30/2018 10:00 am||ACC||
AUBURN|||048801484|D|2-1|2|20|64|5|WV|05/30/2018||IF|05/30/2018|MA|06/06/2018 12:30 pm||ACC||
AUBURN|||048701002|D|3-1|2|20|62|5|TR|05/16/2018||MV|05/16/2018|MA|05/21/2018 11:00 am||ACC||
AUBURN|||048801540|D|5-1|2|20|63|5|VP|05/17/2018||VP|05/17/2018|VP|05/17/2018 09:30 am||ACC||
AUBURN|Y||048701059|U|3-1|2|20|63|6|WV|06/07/2018||IV|06/07/2018|MA|06/11/2018 11:30 am||ACC||
AUBURN|||048701060|U|3-1|2|20|63|6|WV|06/07/2018||IF|06/07/2018|MA|06/11/2018 11:00 am||ACC||
AUBURN|||050700184|D|4-1|2|20|63|6|VP|06/04/2018||VP|06/04/2018|VP|06/04/2018 10:28 am||ACC||
AUBURN|||048701131|R|3-1|2|20|63|6|WV|05/25/2018||IV|05/25/2018|MA|05/31/2018 10:15 am||ACC||
AUBURN|||050800645|U|1-1|2|20|62|5|VP|06/04/2018||VP|06/04/2018|VP|06/04/2018 02:00 pm||ACC||
AUBURN|||048701138|R|1-1|2|20|64|5|VP|06/05/2018||VP|06/05/2018|VP|06/05/2018 10:00 am||ACC||
AUBURN|||100169635|D|4-1|2|20|63|5|VP|06/06/2018||VP|06/06/2018|VP|06/06/2018 08:45 am||ACC||
AUBURN|||048701177|R|1-1|2|20|64|6|WV|05/07/2018||MV|05/15/2018|IF|05/31/2018 11:44 am||ACC||
AUBURN|||048701182|R|1-1|2|20|64|6|WV|05/07/2018||MV|05/15/2018|DV|05/31/2018 11:44 am||ACC||
AUBURN|||048801756|R|2-1|2|20|64|6|TR|06/01/2018||MV|06/01/2018|MA|06/11/2018 11:00 am||ACC||
AUBURN|||049101048|D|3-1|2|20|63|5|VP|06/04/2018||VP|06/04/2018|VP|06/04/2018 09:00 am||ACC||
AUBURN|||048701287|R|5-1|2|20|62|5|VP|06/04/2018||VP|06/04/2018|VP|06/04/2018 01:00 pm||ACC||
AUBURN|||048701324|R|4-1|2|20|63|6|VP|06/01/2018||VP|06/01/2018|VP|06/01/2018 09:32 am||ACC||
AUBURN|||009500268|D|4-1|2|20|63|5|VP|06/06/2018||VP|06/06/2018|VP|06/06/2018 08:45 am||ACC||
AUBURN|||048701333|D|3-1|2|20|63|6|VP|05/24/2018||VP|05/24/2018|VP|05/24/2018 08:12 am||ACC||
AUBURN|||048701405|D|4-1|2|20|62|5|TR|06/04/2018||MV|06/05/2018|MA|06/11/2018 11:00 am||ACC||
AUBURN|||048701415|D|5-1|2|20|63|5|TR|06/05/2018||MV|06/05/2018|MA|06/11/2018 11:00 am||ACC||
AUBURN|||100067081|D|3-1|2|20|63|5|VP|06/04/2018||VP|06/04/2018|VP|06/04/2018 09:00 am||ACC||
AUBURN|||048701441|R|2-1|2|20|64|6|VP|06/07/2018||VP|06/07/2018|VP|06/07/2018 08:47 am||ACC||
AUBURN|||100093561|D|3-1|2|20|63|5|VP|06/04/2018||VP|06/04/2018|VP|06/04/2018 09:00 am||ACC||
AUBURN|||048701489|R|3-1|2|20|63|5|VP|06/04/2018||VP|06/04/2018|VP|06/04/2018 02:49 pm||ACC||
AUBURN|||100238362|R|3-1|2|20|63|5|VP|06/04/2018||VP|06/04/2018|VP|06/04/2018 02:44 pm||ACC||
AUBURN|||048701491|U|1-1|2|20|64|6|VP|06/06/2018||VP|06/06/2018|VP|06/06/2018 11:32 am||ACC||
AUBURN|||048701492|U|1-1|2|20|64|6|VP|06/06/2018||VP|06/06/2018|VP|06/06/2018 11:30 am||ACC||
AUBURN|||048701578|D|2-1|2|20|64|5|VP|05/25/2018||VP|05/25/2018|VP|05/25/2018 09:40 am||ACC||
AUBURN|||049604104|D|4-1|2|20|63|5|VP|06/01/2018||VP|06/01/2018|VP|06/01/2018 12:13 pm||ACC||
AUBURN|||048802257|D|4-1|2|20|62|5|TR|06/05/2018||MV|06/05/2018|MA|06/11/2018 11:00 am||ACC||
AUBURN|||048701638|D|4-1|2|20|63|5|WV|06/01/2018||IV|06/01/2018|DV|06/04/2018 11:25 am||ACC||
AUBURN|||048701643|R|2-1|2|20|64|5|TR|05/29/2018||MV|05/30/2018|MA|06/04/2018 11:00 am||ACC||
AUBURN|||100001146|D|2-1|2|20|64|6|WV|06/05/2018||IV|06/05/2018|DV|06/08/2018 11:47 am||ACC||
AUBURN|||050800981|D|2-1|2|20|64|5|VP|06/07/2018||VP|06/07/2018|VP|06/07/2018 09:26 am||ACC||
AUBURN|||100476439|D|2-1|2|20|64|5|VP|06/07/2018||VP|06/07/2018|VP|06/07/2018 09:17 am||ACC||
AUBURN|||048701815|R|4-1|2|20|62|5|TR|06/01/2018||MV|06/01/2018|MA|06/07/2018 11:15 am||ACC||
AUBURN|||048802751|U|3-1|2|20|63|5|VP|06/04/2018||VP|06/04/2018|VP|06/04/2018 09:00 am||ACC||
AUBURN|||048701876|U|1-1|2|20|64|6|TR|05/29/2018||MV|05/29/2018|MA|06/07/2018 11:15 am||ACC||
AUBURN|||048701878|U|1-1|2|20|64|6|TR|05/29/2018||MV|05/29/2018|MA|06/07/2018 11:15 am||ACC||
AUBURN|||048701936|R|5-1|2|20|63|6|VP|06/05/2018||VP|06/05/2018|VP|06/05/2018 01:45 pm||ACC||
AUBURN|||100281108|R|4-1|2|20|62|5|VP|06/04/2018||VP|06/04/2018|VP|06/04/2018 12:15 pm||ACC||
AUBURN|||100588793|D|5-1|2|20|63|5|VP|05/17/2018||VP|05/17/2018|VP|05/17/2018 09:30 am||ACC||
AUBURN|||048702031|D|4-1|2|20|63|6|VP|06/01/2018||VP|06/01/2018|VP|06/01/2018 01:45 pm||ACC||
AUBURN|||048803021|D|4-1|2|20|63|5|VP|06/06/2018||VP|06/06/2018|VP|06/06/2018 08:45 am||ACC||
AUBURN|||048702045|D|2-1|2|20|64|5|ER|05/17/2018||MV|05/23/2018|MA|06/06/2018 12:30 pm||ACC||
AUBURN|||100691376|D|2-1|2|20|64|5|ER|05/17/2018||MV|05/23/2018|MA|06/08/2018 10:45 am||ACC||
AUBURN|||048702079|D|5-1|2|20|62|5|VP|06/04/2018||VP|06/04/2018|VP|06/04/2018 01:22 pm||ACC||
AUBURN|||048904198|R|5-1|2|20|62|5|ER|05/23/2018||MV|05/24/2018|MA|06/06/2018 12:30 pm||ACC||
AUBURN|||048900827|D|5-1|2|20|63|5|WV|04/17/2018||MV|04/17/2018|MA|05/02/2018 08:00 am||ACC||
AUBURN|||048702193|R|2-1|2|20|64|6|ER|05/30/2018||MV|05/31/2018|MA|06/06/2018 12:30 pm||ACC||
AUBURN|||048702200|D|1-1|2|20|62|5|VP|06/07/2018||VP|06/07/2018|VP|06/07/2018 04:26 pm||ACC||
AUBURN|||048702203|R|1-1|2|20|62|5|VP|06/07/2018||VP|06/07/2018|VP|06/07/2018 04:24 pm||ACC||
AUBURN|||048702239|R|3-1|2|20|63|5|ER|05/25/2018||MV|05/29/2018|MA|06/06/2018 12:30 pm||ACC||
AUBURN|||048702256|R|3-1|2|20|63|5|ER|05/25/2018||MV|05/29/2018|MA|06/06/2018 12:30 pm||ACC||
AUBURN|||048702275|R|3-1|2|20|63|5|ER|05/28/2018||MV|05/29/2018|MA|06/04/2018 11:00 am||ACC||
