"POLL PLACE ID","POLLING PLACE NAME","VOTER COUNT"
"FISHER","90026","ADMINISTRATION BUILDING","31"
"FISHER","18862","DISTRICT COURTROOM","15"
"FISHER","90798","FBC FELLOWSHIP HALL","22"
"FISHER","7499","ROTAN COMMUNITY CENTER","25"
"FLOYD","89134","COURTHOUSE ANNEX","46"
"FLOYD","89135","METHODIST CHURCH","27"
"FOARD","11978","BASEMENT","7"
"FOARD","23957","EXTENSION OFFICE","11"
"FORT BEND","90904",""SPRINT ROOM"","1145"
"FORT BEND","90954","1ST ROOM TO THE RIGHT","223"
"FORT BEND","90889","ACTIVITY ROOM "BIG"","559"
"FORT BEND","90905","ATRIUM","832"
"FORT BEND","90890","AUDITORIUM LOBBY","417"
"FORT BEND","90930","BALLROOM","441"
"FORT BEND","90916","BANQUET HALL","591"
"FORT BEND","90952","BOARD ROOM","515"
"FORT BEND","90975","BRAZOS ROOM","414"
"FORT BEND","90899","BUILDING D","201"
"FORT BEND","90931","CAFETERIA","391"
"FORT BEND","90947","CHURCH SANCTUARY","273"
"FORT BEND","90875","CITY HALL BACK BOARDROOM","49"
"FORT BEND","90850","CLASSROOM","463"
"FORT BEND","90972","CLUBHOUSE","199"
"FORT BEND","90891","CLUBHOUSE","295"
"FORT BEND","90976","CLUBHOUSE","202"
"FORT BEND","90863","COMMUNITY CENTER","454"
"FORT BEND","90979","COMMUNITY CENTER","19"
"FORT BEND","90943","COMMUNITY CENTER AUDITORIUM","1318"
"FORT BEND","90929","COMMUNITY ROOM","525"
"FORT BEND","90969","COMMUNITY ROOM","1406"
"FORT BEND","90938","COUNCIL CHAMBERS","755"
"FORT BEND","90874","DINING ROOM HALL-FRONT","239"
"FORT BEND","90848","ED BUILDING","83"
"FORT BEND","90936","EVENT SPACE","630"
"FORT BEND","90957","EXTENDED DAY ROOM","369"
"FORT BEND","90914","FELLOWSHIP HALL","236"
"FORT BEND","90974","FELLOWSHIP HALL","310"
"FORT BEND","90868","FELLOWSHIP HALL","140"
"FORT BEND","90883","FELLOWSHIP HALL","358"
"FORT BEND","90945","FOYER","219"
"FORT BEND","90918","FOYER","1017"
"FORT BEND","90896","FOYER","565"
"FORT BEND","90967","FRONT AREA","522"
"FORT BEND","90866","GARDEN ROOM","291"
"FORT BEND","90920","GYM","394"
"FORT BEND","90909","GYM AREA","443"
"FORT BEND","90910","GYM FOYER","726"
"FORT BEND","90932","GYMNASIUM","453"
"FORT BEND","90970","LARGE CONFERENCE ROOM","706"
"FORT BEND","90912","LARGE MEETING ROOM, 1ST FLOOR","498"
"FORT BEND","90886","LEVEL 1 (CLUBHOUSE FACILITY)","791"
"FORT BEND","90884","LIBRARY","219"
"FORT BEND","90859","LIFE CENTER - COURTYARD SIDE","328"
"FORT BEND","90956","MAIN BUILDING","361"
"FORT BEND","90872","MAIN BUILDING","271"
"FORT BEND","90986","MAIN BUILDING","234"
"FORT BEND","90981","MAIN BUILDING","950"
"FORT BEND","90955","MAIN BUILDING","443"
"FORT BEND","90925","MAIN BUILDING","244"
"FORT BEND","90876","MAIN BUILDING","509"
"FORT BEND","90877","MAIN BUILDING","296"
"FORT BEND","90941","MAIN BUILDING","607"
"FORT BEND","90968","MAIN BUILDING","504"
"FORT BEND","90950","MAIN BUILDING","311"
"FORT BEND","90953","MAIN BUILDING","431"
"FORT BEND","90901","MAIN ROOM","373"
"FORT BEND","94323","MAIN ROOM","231"
"FORT BEND","90923","MAIN ROOM","857"
"FORT BEND","90935","MAIN ROOM","550"
"FORT BEND","90888","MEETING ROOM","1645"
"FORT BEND","90921","MEETING ROOM","147"
"FORT BEND","90973","MEETING ROOM","684"
"FORT BEND","90927","MEETING ROOM","164"
"FORT BEND","90871","MEETING ROOM","71"
"FORT BEND","90960","MEETING ROOM","925"
"FORT BEND","90988","MEETING ROOM 2","431"
"FORT BEND","90949","MULTI-PURPOSE AREA/ROOM","202"
"FORT BEND","90937","MULTI-PURPOSE AREA/ROOM","113"
"FORT BEND","90942","MULTIPURPOSE BUILDING","602"
"FORT BEND","90924","PARISH HALL","363"
"FORT BEND","90958","REC CENTER","341"
"FORT BEND","90865","ROOM # 7","36"
"FORT BEND","90987","SCHOOL HALLWAY","130"
"FORT BEND","90946","SNACK BAR","480"
"FORT BEND","90879","STORE","21"
"FORT BEND","90878","WEST ENTRANCE HALL","744"
"FRANKLIN","89166","ANNEX LOBBY","15"
"FRANKLIN","89293","COMMUNITY ROOM","25"
"FRANKLIN","7615","DENTON BAPTIST CHURCH","52"
"FRANKLIN","7618","FELLOWSHIP HALL","45"
"FRANKLIN","7617","FRANKLIN COUNTY BUILDING","24"
"FRANKLIN","7614","HAGANSPORT COMMUNITY CENTER","11"
"FRANKLIN","7619","SOUTH FRANKLIN COMMUNITY CENTER","26"
"FRANKLIN","89292","THE HUB/SENIOR CITIZEN MEAL CENTER","30"
"FREESTONE","90820","1 FAIRFIELD CIVIC CENTER (GREEN BARN)","61"
"FREESTONE","16080","15 STREETMAN CITY HALL","11"
"FREESTONE","7621","AROUND BACK BEHIND GYM","46"
"FREESTONE","21743","COMMUNITY CENTER","44"
"FREESTONE","7623","COTTON GIN VOTING BLDG","13"
"FREESTONE","7632","DEW SCHOOL LIBRARY","7"
"FREESTONE","33309","DONIE COMM CENTER","7"
"FREESTONE","7624","FAMILY LIFE CENTER","85"
"FREESTONE","7625","FELLOWSHIP HALL","12"
"FREESTONE","7628","FELLOWSHIP HALL","21"
"FREESTONE","90544","FREESTONE COM CENTER","11"
"FREESTONE","7633","LANELY METHODIST CHURCH","24"
"FREESTONE","7627","SOUTHERN OAKS CLUBHOUSE","29"
"FREESTONE","7626","WORTHAM COMMUNITY CENTER","40"
"FRIO","7639","AUDITORIUM","61"
"FRIO","7643","DILLEY PUBLIC LIBRARY","215"
"FRIO","7642","FRIO COUNTY ANNEX BUILDING","230"
"FRIO","90004","FRIO COUNTY CONFERENCE ROOM","238"
"FRIO","7640","MOORE COMMUNITY CENTER","65"
"FRIO","7641","NEW WESTSIDE SCHOOL","227"
"FRIO","90006","OLD SUPT OFFICE","239"
"FRIO","7636","PEARSALL HOUSING AUTHORITY","161"
"FRIO","23301","PEARSALL PUBLIC LIBRARY","166"
"GALVESTON","33405","1750 HIGHWAY 87, CRYSTAL BEACH","91"
"GALVESTON","33406","722 MOODY AVE, GALVESTON","914"
"GALVESTON","14985","ADMINISTRATION BUILDING","620"
"GALVESTON","94066","BACLIFF VFD","283"
"GALVESTON","7660","BOARD ROOM","256"
"GALVESTON","94190","BUILDING 5","164"
"GALVESTON","7727","CAFETERIA","252"
"GALVESTON","7662","CALVARY BAPTIST CHURCH","103"
"GALVESTON","23973","CARTER ROOM","533"
"GALVESTON","7690","COLLEGE OF THE MAINLAND","243"
"GALVESTON","32828","COMMUNITY ROOM","574"
"GALVESTON","24577","COURT ROOM","752"
"GALVESTON","7689","CREEKSIDE INTERMEDIATE  EAST SIDE","406"
"GALVESTON","23471","DICKINSON CITY HALL ED","148"
"GALVESTON","91373","DICKINSON COMMUNITY CENTER","553"
"GALVESTON","23067","DOMINION CHURCH","33"
"GALVESTON","32285","FIRST FLOOR","617"
"GALVESTON","23837","FOYER TO SANCTUARY","228"
"GALVESTON","94065","FREINDSWOOD","137"
"GALVESTON","91374","GALVESTON COUNTY JUSTICE CENTER","184"
"GALVESTON","90560","GALVESTON, TX","111"
"GALVESTON","33074","HOMETOWN HEROS PARK, GYM","268"
"GALVESTON","7719","HOPE LUTHERAN CHURCH","212"
"GALVESTON","94064","IBC BANK","264"
"GALVESTON","24585","KEMAH COMMUNITY CENTER","423"
"GALVESTON","91028","LEAGUE CITY","294"
"GALVESTON","7714","LEAGUE CITY CIVIC CENTER","454"
"GALVESTON","90559","LEAGUE CITY, TX","176"
"GALVESTON","7725","LIBRARY","268"
"GALVESTON","90105","MID COUNTY BUILDING","130"
"GALVESTON","23024","MOODY METHODIST CHURCH","877"
"GALVESTON","33407","MUD 12 BUILDING","114"
"GALVESTON","7708","NESSLER CENTER","596"
"GALVESTON","90107","REGAL ESTATES","196"
"GALVESTON","89651","SANTA FE","72"
"GALVESTON","7686","SANTA FE CITY HALL","48"
"GALVESTON","90561","SANTA FE, TX","41"
"GALVESTON","23021","SEASIDE BAPTIST CHURCH","156"
"GALVESTON","7670","TEXAS CITY CENTRAL FIRE STATION","195"
"GALVESTON","7666","TRAINING ROOM","82"
"GALVESTON","19966","WEST COUNTY BLDG","232"
"GARZA","89711","COMMUNITY ROOM","10"
"GARZA","89710","COMMUNITY ROOM","15"
"GARZA","89709","FELLOWSHIP HALL REAR DOOR","5"
"GARZA","7732","MAIN STREET DOOR","17"
"GARZA","20353","NORTH ENTRANCE TO NORTHRIDGE","3"
"GARZA","16488","SUPERINTENDANT'S OFFICE","2"
"GILLESPIE","17242","COMMANDER'S ROOM","107"
"GILLESPIE","22279","COMMUNITY ROOM","42"
"GILLESPIE","17247","MAIN LOBBY","30"
"GILLESPIE","89417","MAIN ROOM","47"
"GILLESPIE","94608","MAIN ROOM","275"
"GILLESPIE","25262","MAIN ROOM","204"
"GLASSCOCK","23659","CHURCH HALL","2"
"GLASSCOCK","91598","SENIOR CITIZEN CENTER","2"
"GOLIAD","89345","3572 US HWY 59 N. GOLIAD TX 77963","3"
"GOLIAD","14890","AW VOL FIRE DEPT.","11"
"GOLIAD","7758","COM PCT. #2 OFFICE","22"
"GOLIAD","7756","FANNIN METHODIST CHURCH","10"
"GOLIAD","7757","FIREHOUSE","68"
"GOLIAD","24656","GOLIAD CHURCH OF CHRIST","31"
"GOLIAD","7755","GOLIAD COMMUNITY CENTER","54"
"GOLIAD","32245","SCHROEDER VOLUNTEER FIRE DEPT","27"
"GOLIAD","7761","WEESATCHE COMM CNTR","10"
"GONZALES","7778","ELECTION ROOM","5"
"GONZALES","90370","ELECTION ROOM","12"
"GONZALES","7767","ELECTION ROOM","50"
"GONZALES","18610","ELECTION ROOM","6"
"GONZALES","32517","ELECTION ROOM","34"
"GONZALES","29287","ELECTION ROOM","8"
"GONZALES","18587","ELECTION ROOM","3"
"GONZALES","18602","ELECTION ROOM","27"
"GONZALES","22253","ELECTION ROOM","35"
"GONZALES","7772","ELECTION ROOM","9"
"GONZALES","18605","ELECTION ROOM","4"
"GONZALES","29286","ELECTION ROOM","56"
"GONZALES","18604","ELECTION ROOM","6"
"GONZALES","90002","ELECTION ROOM","57"
"GRAY","90990","GRANDVIEW HOPKINS SCHOOL, BOARD ROOM","1"
"GRAY","13854","HILLSIDE CHRISTIAN CHURCH, FAMILY LIFE CENTER","52"
"GRAY","13956","LEFORS CIVIC CENTER","8"
"GRAY","22577","LOVETT LIBRARY, PIONEER ROOM","16"
"GRAY","13849","LOVETT MEMORIAL LIBRARY, AUDITORIUM","26"
"GRAY","13857","M K BROWN AUDITORIUM, LOBBY","43"
"GRAYSON","88952","BALLROOM","229"
"GRAYSON","21778","BOARD MEETING ROOM","264"
"GRAYSON","21359","COMMUNITY ROOM","56"
"GRAYSON","21364","COUNCIL CHAMBERS","136"
"GRAYSON","94821","EAST ENTRANCE ADA ACCESS","84"
"GRAYSON","22717","EDWARDS COMMUNITY ROOM","62"
"GRAYSON","89697","EISENHOWER ROOM","113"
"GRAYSON","32108","FELLOWSHIP HALL","116"
"GRAYSON","20661","FELLOWSHIP HALL","105"
"GRAYSON","89695","GYM","37"
"GRAYSON","19893","GYM FOYER","205"
"GRAYSON","22111","JP COURTROOM","422"
"GRAYSON","89696","MAIN ENTRANCE","91"
"GRAYSON","20789","MAIN ENTRANCE","103"
"GRAYSON","21782","MAIN ENTRANCE","35"
"GRAYSON","19888","MAIN ENTRANCE","174"
"GRAYSON","88950","MAIN ENTRANCE","58"
"GRAYSON","20656","MAIN ENTRANCE","52"
"GRAYSON","20657","MEETING ROOM","52"
"GRAYSON","7793","SOUTH ENTRANCE","39"
"GRAYSON","20639","TECH CENTER","273"
"GRAYSON","32106","WEST ENTRANCE","192"
"GRAYSON","32816","WEST ENTRANCE","500"
"GREGG","90235","CAFETERIA","100"
"GREGG","89626","COMMUNITY ROOM","201"
"GREGG","20007","COMMUNITY ROOM","207"
"GREGG","32393","DINING ROOM","40"
"GREGG","32383","FELLOWSHIP HALL","133"
"GREGG","90233","FELLOWSHIP HALL","103"
"GREGG","23865","FELLOWSHIP HALL","246"
"GREGG","23867","FELLOWSHIP HALL","167"
"GREGG","90234","GYMNASIUM","105"
"GREGG","33182","GYMNASIUM","167"
"GREGG","89627","LARGE DINING ROOM","266"
"GREGG","7859","MAIN ROOM","291"
"GREGG","19987","MAIN ROOM","179"
"GREGG","24491","MEETING ROOM","197"
"GREGG","19989","MEETING ROOM","496"
"GREGG","7856","PIANO ROOM","177"
"GREGG","31266","THEATER FOYER","135"
"GREGG","32941","TRAINING ROOM","81"
"GRIMES","7870","BEDIAS CIVIC CENTER","46"
"GRIMES","7864","COURTHOUSEANNEX","65"
"GRIMES","7868","COURTNEY COMMUNITY CENTER","28"
"GRIMES","7875","GO TEXAN BUILDING","33"
"GRIMES","7865","IOLA COMMUNITY CENTER","32"
"GRIMES","7873","KEITH COMMUNITY CENTER","43"
"GRIMES","7869","NAVASOTA CENTER","176"
"GRIMES","7867","PLANTERSVILLE TOWN HALL","55"
"GRIMES","32261","PROGRESSIVE CENTER","113"
"GRIMES","7872","RICHARDS FIRE STATION","9"
"GRIMES","32262","ROCKIN L RECEPTION HALL","14"
"GRIMES","7871","SHIRO CIVIC CENTER","15"
"GRIMES","7874","SINGLETON COMMUNITY CENTER","11"
"GRIMES","7876","TODD MISSION","67"
"GUADALUPE","7887","ANNEX","127"
"GUADALUPE","7897","BUILDING #3, COMMUNITY CENTER","237"
"GUADALUPE","7891","CHAPEL","207"
"GUADALUPE","24131","CITY HALL","143"
"GUADALUPE","7900","COMMUNITY CENTER","225"
"GUADALUPE","25433","CONFERENCE ROOMS A/B","127"
"GUADALUPE","7901","COUNCIL CHAMBERS","50"
"GUADALUPE","31635","COUNCIL ROOM","60"
"GUADALUPE","7883","COURT ROOM","87"
"GUADALUPE","7892","EZELI ROOM","306"
"GUADALUPE","7886","FELLOWSHIP HALL","24"
"GUADALUPE","7881","FELLOWSHIP HALL","63"
"GUADALUPE","7893","FELLOWSHIP HALL","55"
"GUADALUPE","7905","FELLOWSHIP HALL","56"
"GUADALUPE","7882","FELLOWSHIP HALL","69"
"GUADALUPE","7899","FOURPLEX ROOM","252"
"GUADALUPE","33043","FOYER","39"
"GUADALUPE","20309","HALL","79"
"GUADALUPE","7890","HALL","89"
"GUADALUPE","7904","HALL","79"
"GUADALUPE","25431","LOBBY","121"
"GUADALUPE","25430","LOBBY","99"
"GUADALUPE","7885","LOWER FLOOR","54"
"GUADALUPE","7878","MAIN HALL","91"
"GUADALUPE","7889","MAIN HALL","141"
"GUADALUPE","90826","MEETING ROOM","476"
"GUADALUPE","7895","ROOM","257"
"GUADALUPE","33046","ROOM","156"
"GUADALUPE","33047","ROOM","62"
"GUADALUPE","33048","ROOM","222"
"GUADALUPE","33044","ROOM 118","215"
"GUADALUPE","7896","SANCTUARY","287"
"GUADALUPE","22675","SCHERTZ ELECTIONS OFFICE","623"
"GUADALUPE","22677","SUNDAY SCHOOL BLDG","371"
"HALE","89357","1300 I-27","156"
"HALE","89984","ABERNATHY CITY HALL","44"
"HALE","7914","COMMUNITY CENTER","23"
"HALE","90184","LEMOND COMMUNITY CENTER","44"
"HALE","7908","PLAINVIEWOLLIE LINER CENTER","95"
"HALL","28166","1ST FLOOR LOBBY","32"
"HALL","7928","FRONT ENTRANCE","16"
"HALL","7925","LOBBY","8"
"HALL","31858","LOBBY","4"
"HAMILTON","30627","COURTHOUSE FOYER","89"
"HAMILTON","7933","HICO COMMUNITY CENTER","52"
"HANSFORD","88940","FELLOWSHIP HALL","8"
"HANSFORD","89543","MEETING ROOM","12"
"HARDEMAN","7948","CHILLICOTHE AG PAVILLION","17"
"HARDEMAN","29848","CITY HALL","10"
"HARDEMAN","27987","QUANAH COMMUNITY CENTER","26"
"HARDEMAN","29847","THOMPSON SAWYER LIBRARY","21"
"HARDIN","94254","COUNTY COURTROOM","70"
"HARDIN","94257","FELLOWSHIP HALL","20"
"HARDIN","94260","FELLOWSHIP HALL","8"
"HARDIN","94262","FELLOWSHIP HALL","95"
"HARDIN","94333","FELLOWSHIP HALL","124"
"HARDIN","94268","FELLOWSHIP HALL","34"
"HARDIN","94263","FELLOWSHIP HALL","29"
"HARDIN","94264","FELLOWSHIP HALL","26"
"HARDIN","94269","FELLOWSHIP HALL","17"
"HARDIN","94261","FELLOWSHIP HALL","72"
"HARDIN","94259","FELLOWSHIP HALL","89"
"HARDIN","94258","FIRE HALL","4"
"HARDIN","94256","FIRE STATION","9"
"HARDIN","94270","FIRE STATION","21"
"HARDIN","94255","MAIN BUILDING","76"
"HARDIN","94267","MAIN BUILDING","41"
"HARDIN","94265","MAIN BUILDING","46"
"HARDIN","94273","VFW HALL","16"
"HARRIS","91745","1 RAIDER CIRCLE SOUTH","203"
"HARRIS","91736","1000 PINEY POINT ROAD","264"
"HARRIS","92739","101 SOUTH RICHEY STREET","592"
"HARRIS","91619","1015 HOLMAN STREET","1094"
"HARRIS","92678","1019 CONGRESS AVENUE","1049"
"HARRIS","94773","10203 BIRCHRIDGE DR","288"
"HARRIS","92338","10220 SHADY LANE","398"
"HARRIS","91899","10221 ELLA LEE LANE","261"
"HARRIS","91810","1025 CAMPBELL ROAD","301"
"HARRIS","92361","10410 AIRLINE DRIVE","211"
"HARRIS","92611","10410 CLAY ROAD","431"
"HARRIS","92354","10425 HILLCROFT STREET","435"
"HARRIS","91877","10502 BRIAR FOREST DRIVE","251"
"HARRIS","91829","10503 HUGHES ROAD","238"
"HARRIS","91845","10520 HUFFMEISTER ROAD","256"
"HARRIS","91856","10620 BRIAR FOREST DRIVE","305"
"HARRIS","91614","10626 ATWELL DRIVE","504"
"HARRIS","92463","10726 MESA DRIVE","428"
"HARRIS","91855","10800 MILLS ROAD","407"
"HARRIS","91830","10825 N GESSNER RD","198"
"HARRIS","92708","10851 SCARSDALE BOULEVARD","975"
"HARRIS","91827","10950 KATY FREEWAY","239"
"HARRIS","92500","1100 ELDRIDGE PARKWAY","369"
"HARRIS","91607","1100 MERRILL STREET","1762"
"HARRIS","94771","1101 TAFT STREET","1049"
"HARRIS","91668","11111 BEAMER ROAD","352"
"HARRIS","92498","11116 MAHAFFEY ROAD","197"
"HARRIS","91913","11202 SMITHDALE ROAD","279"
"HARRIS","92483","11206 TELGE ROAD","213"
"HARRIS","91976","11207 WILL CLAYTON PARKWAY","684"
"HARRIS","92417","11300 STANCLIFF ROAD","502"
"HARRIS","91842","11303 HONEY GROVE LANE","305"
"HARRIS","91833","11600 WOODLAND SHORE DRIVE","297"
"HARRIS","91939","11611 CHAMPION FOREST DRIVE","615"
"HARRIS","92333","11655 CHIMNEY ROCK ROAD","534"
"HARRIS","91966","11750 MEMORIAL DRIVE","294"
"HARRIS","91947","11750 STEEPLEWAY BOULEVARD","403"
"HARRIS","92485","11850 FALLBROOK DRIVE","268"
"HARRIS","92730","11901 WEST HARDY ROAD","695"
"HARRIS","91732","11950 TAYLORCREST ROAD","333"
"HARRIS","92628","12050 OLD KLUGE ROAD","129"
"HARRIS","91894","12214 MEMORIAL DRIVE","456"
"HARRIS","91945","12303 SONNIER STREET","800"
"HARRIS","91791","12323 SHAFTSBURY DRIVE","443"
"HARRIS","92341","12421 TANNER ROAD","505"
"HARRIS","91671","12425 WOODFOREST BOULEVARD","422"
"HARRIS","92543","12470 WALTERS ROAD","908"
"HARRIS","92728","12512 WALTERS ROAD","850"
"HARRIS","91729","12550 VINDON DRIVE","374"
"HARRIS","91793","12730 CHAMPION FOREST DRIVE","336"
"HARRIS","92746","12801 NORTHWEST FREEWAY","332"
"HARRIS","92654","12900 ALMEDA GENOA ROAD","422"
"HARRIS","92396","1300 W MOUNT HOUSTON RD","439"
"HARRIS","91711","1302 KEENE STREET","634"
"HARRIS","91789","1321 PARK BAYOU DRIVE","274"
"HARRIS","91648","1335 SHADOWDALE DRIVE","422"
"HARRIS","92622","13403 WOODS-SPILLANE BOULEVARD","191"
"HARRIS","91850","13439 JONES ROAD","213"
"HARRIS","92697","135 HARE ROAD","509"
"HARRIS","92377","13502 NORTHPOINTE RIDGE LANE","282"
"HARRIS","91757","13615 CHAMPION FOREST DRIVE","257"
"HARRIS","91824","13735 BEAMER ROAD ENTRANCE B","406"
"HARRIS","91695","13803 BISSONNET STREET","500"
"HARRIS","92565","13902 CUTTEN ROAD","317"
"HARRIS","91849","14120 WALLISVILLE ROAD","605"
"HARRIS","92726","1414 WIRT ROAD","1514"
"HARRIS","92620","14201 BRIAR FOREST DRIVE","475"
"HARRIS","91836","14225 HARGRAVE ROAD","199"
"HARRIS","92550","14301 STUEBNER AIRLINE ROAD","190"
"HARRIS","91879","1431 GELLHORN DRIVE","513"
"HARRIS","92367","14310 DUNCANNON DRIVE","794"
"HARRIS","91725","14330 MEMORIAL DRIVE","298"
"HARRIS","92445","1440 BOULDERCREST DRIVE","273"
"HARRIS","92545","14410 MAUNA LOA LANE","374"
"HARRIS","91817","14435 MESA DRIVE","898"
"HARRIS","92663","14701 SPRING CYPRESS ROAD","231"
"HARRIS","92718","1475 WEST GRAY STREET","1694"
"HARRIS","92507","14908 ALDINE WESTFIELD ROAD","364"
"HARRIS","92345","14950 WEST LITTLE YORK ROAD","471"
"HARRIS","91839","15006 LAKEWOOD FOREST DRIVE","205"
"HARRIS","92733","1503 SOUTH HOUSTON AVENUE","959"
"HARRIS","91724","1504 9TH STREET","361"
"HARRIS","92623","15040 WESTPARK DRIVE","548"
"HARRIS","91815","1511 EL DORADO BOULEVARD","208"
"HARRIS","92456","1520 CANDLELIGHT LANE","663"
"HARRIS","92609","15235 SPRING CYPRESS ROAD","194"
"HARRIS","91739","15415 NORTH ELDRIDGE PARKWAY","271"
"HARRIS","91643","15415 WEST ROAD","359"
"HARRIS","91951","15500 PROCTOR STREET","401"
"HARRIS","92590","15500 VANDALIA WAY","526"
"HARRIS","92639","15545 EL CAMINO REAL","165"
"HARRIS","92735","15741 WALLISVILLE ROAD","770"
"HARRIS","91750","1575 CHANTILLY LANE","944"
"HARRIS","92376","15920 PIPERS VIEW DRIVE","303"
"HARRIS","92555","15950 RIDGE PARK DRIVE","227"
"HARRIS","91680","160 MILL STREAM LANE","227"
"HARRIS","91715","1600 AUGUSTA DRIVE","501"
"HARRIS","91719","16000 HICKORY KNOLL DRIVE","242"
"HARRIS","91990","16002 COLES CROSSING DRIVE","304"
"HARRIS","92587","1602 HOYT LANE","244"
"HARRIS","92379","16106 MIDDLEBROOK DRIVE","245"
"HARRIS","91964","16155 ASPENGLENN DRIVE","396"
"HARRIS","92720","16327 LAKEVIEW DRIVE","844"
"HARRIS","92557","16444 CUTTEN ROAD","207"
"HARRIS","92641","16511 DIANA LANE","528"
"HARRIS","94752","16526 ELLA BOULEVARD","531"
"HARRIS","91887","1656 BLALOCK ROAD","239"
"HARRIS","92702","16616 DIANA LANE","837"
"HARRIS","91726","16823 WEST ROAD","451"
"HARRIS","92589","16850 MIDDLEBROOK DRIVE","280"
"HARRIS","91807","1700 LAKE KINGWOOD TRAIL","62"
"HARRIS","92533","17000 LONGENBAUGH DRIVE","317"
"HARRIS","92618","17100 WEST ROAD","302"
"HARRIS","92356","1711 MAGNOLIA STREET","204"
"HARRIS","92400","17123 RED OAK DRIVE","367"
"HARRIS","91799","17202 BUTTE CREEK ROAD","396"
"HARRIS","91796","1728 HUFSMITH ROAD","152"
"HARRIS","91900","17321 WOODLAND HILLS DRIVE","504"
"HARRIS","91918","17333 HUFFMEISTER ROAD","451"
"HARRIS","91988","17401 SATURN LANE","282"
"HARRIS","92510","17510 THEISS MAIL ROUTE ROAD","333"
"HARRIS","92638","17770 IMPERIAL VALLEY DRIVE","610"
"HARRIS","91859","17950 WALLER TOMBALL ROAD","86"
"HARRIS","91694","1800 SPACE PARK DRIVE NO 200","345"
"HARRIS","92664","1801 RIVERSTONE RANCH ROAD","268"
"HARRIS","92631","18018 FOREST HEIGHTS DRIVE","664"
"HARRIS","91936","18027 SOUTH KUYKENDAHL ROAD","253"
"HARRIS","91927","1815 ENCLAVE PARKWAY","491"
"HARRIS","92343","1815 SHANNON VALLEY DRIVE","375"
"HARRIS","92541","1815 WESTGREEN BOULEVARD","527"
"HARRIS","92503","18218 THEISS MAIL ROUTE ROAD","201"
"HARRIS","91699","1822 WEST 18TH STREET","1076"
"HARRIS","91853","18302 NORTH ELDRIDGE PARKWAY","530"
"HARRIS","92548","1900 WEST 34TH STREET","717"
"HARRIS","94024","1901 WOODLAND HILLS DR","356"
"HARRIS","92502","19019 NORTH BRIDGELAND LAKE PARKWAY","393"
"HARRIS","91902","19034 JOAN LEIGH DRIVE","304"
"HARRIS","91968","1919 EAST ARCHER ROAD","143"
"HARRIS","92630","19202 GROESCHKE ROAD","499"
"HARRIS","94753","1930 AIRPORT BOULEVARD","573"
"HARRIS","92688","19520 PINEHURST TRAIL DRIVE","611"
"HARRIS","91959","19600 MISTY COVE DRIVE","386"
"HARRIS","92474","19636 SAUMS ROAD","453"
"HARRIS","92714","19710 CLAY ROAD","817"
"HARRIS","91972","200 EAST WALLISVILLE ROAD","202"
"HARRIS","92661","2002 WILLOW TERRACE DRIVE","190"
"HARRIS","92535","2005 W W THORNE BOULEVARD","638"
"HARRIS","91777","2008 KIRBY DRIVE","981"
"HARRIS","92490","2025 WEST 11TH STREET","1520"
"HARRIS","92508","20700 BLOCK OF APPALOOSA TRAIL","47"
"HARRIS","92662","20700 KINGSLAND BOULEVARD","395"
"HARRIS","91961","20775 KINGSLAND BOULEVARD","202"
"HARRIS","92469","21 BLUE LAKE DRIVE","90"
"HARRIS","91633","2100 YUPON STREET","1172"
"HARRIS","92539","21000 FRANZ ROAD","407"
"HARRIS","91851","21010 MAPLE VILLAGE DRIVE","254"
"HARRIS","92494","21203 HIGHLAND KNOLLS DRIVE","269"
"HARRIS","92466","21700 RAYFORD ROAD","182"
"HARRIS","94767","21723 ALDINE WESTFIELD RD","250"
"HARRIS","92471","2175 SPRING CREEK DRIVE","409"
"HARRIS","92358","21757 FAIRFIELD PLACE DRIVE","268"
"HARRIS","91636","2200 RIDGECREST DRIVE","241"
"HARRIS","92552","2201 DAIRY ASHFORD ROAD","407"
"HARRIS","92505","22101 MORTON RANCH ROAD","391"
"HARRIS","91763","22200 FRASSATI WAY DRIVE","334"
"HARRIS","92717","2223 WEST LOOP SOUTH FREEWAY","833"
"HARRIS","92651","22311 PROVINCIAL BOULEVARD","282"
"HARRIS","92593","22601 LUTHERAN CHURCH ROAD","101"
"HARRIS","92658","2300 MILLS BRANCH DRIVE","180"
"HARRIS","91878","2301 SEAGLER RD","350"
"HARRIS","92416","2400 WILCREST DRIVE","549"
"HARRIS","92738","2407 MARKET STREET","663"
"HARRIS","91741","24403 EAST LAKE HOUSTON PARKWAY","101"
"HARRIS","91718","2515 OLD FARM ROAD","373"
"HARRIS","92360","2525 GESSNER ROAD","377"
"HARRIS","92335","2545 PRESSLER STREET","1151"
"HARRIS","92710","26026 HEMPSTEAD HIGHWAY","1294"
"HARRIS","92369","2610 ELVINTA STREET","195"
