MUNICIPALITY|CH|DES|VOTER ID|P|W/P|CG|SS|SR|CC|REQTYPE|REQDATE|REQDEN|ISSTYPE|ISSDATE|RECTYPE|RECDATE|DUP|ACC OR REJ|REJRSN|
BRUNSWICK|||034500635|U|7-2|1|24|49|3|VP|06/05/2017||VP|06/05/2017|VP|06/05/2017 01:00 pm||ACC||
BRUNSWICK|||049109689|D|3-1|1|24|49|3|TR|05/22/2017||MV|05/22/2017|MA|05/26/2017 10:00 am||ACC||
BRUNSWICK|||049109691|D|7-2|1|24|49|3|TR|05/25/2017||MV|05/25/2017||||REJ|BND|
BRUNSWICK|||049109713|D|5-2|1|24|50|3|VP|06/01/2017||VP|06/01/2017|VP|06/01/2017 05:44 pm||ACC||
BRUNSWICK|||100581414|U|2-2|1|24|50|3|VP|06/08/2017||VP|06/08/2017|VP|06/08/2017 01:48 pm||ACC||
BRUNSWICK|||049109745|D|3-1|1|24|49|3|TR|05/23/2017||MV|05/23/2017|DV|05/30/2017 04:29 pm||ACC||
BRUNSWICK||S|100594478|R|3-2|1|24|49|3|UR|10/25/2016||EL|04/28/2017||||REJ|BND|
BRUNSWICK||S|049108611|U|1-2|1|24|51|3|UR|04/12/2016||EL|04/28/2017||||REJ|BND|
BRUNSWICK|||049109791|D|7-2|1|24|49|3|VP|06/01/2017||VP|06/01/2017|VP|06/01/2017 12:37 pm||ACC||
BRUNSWICK|||049109797|U|1-2|1|24|50|3|VP|05/31/2017||VP|05/31/2017|VP|05/31/2017 03:01 pm||ACC||
BRUNSWICK|||049109842|D|6-2|1|24|49|3|VP|06/12/2017||VP|06/12/2017|VP|06/12/2017 08:57 am||ACC||
BRUNSWICK|||049109849|R|2-2|1|24|50|3|VP|06/05/2017||VP|06/05/2017|VP|06/05/2017 11:11 am||ACC||
BRUNSWICK|||049109850|R|2-2|1|24|50|3|VP|06/05/2017||VP|06/05/2017|VP|06/05/2017 11:10 am||ACC||
BRUNSWICK|||049109861|D|6-2|1|24|50|3|VP|06/06/2017||VP|06/06/2017|VP|06/06/2017 01:43 pm||ACC||
BRUNSWICK|||049109868|U|4-2|1|24|49|3|VP|06/08/2017||VP|06/08/2017|VP|06/08/2017 10:46 am||ACC||
BRUNSWICK|||049109894|R|5-2|1|24|50|3|VP|06/08/2017||VP|06/08/2017|VP|06/08/2017 03:26 pm||ACC||
BRUNSWICK|||049109903|D|5-2|1|24|50|3|WV|06/01/2017||IV|06/01/2017|DV|06/07/2017 12:18 pm||ACC||
BRUNSWICK|||049109904|D|5-2|1|24|50|3|WV|06/01/2017||IF|06/01/2017|IF|06/07/2017 12:18 pm||ACC||
BRUNSWICK|||049109906|D|5-2|1|24|50|3|WV|06/01/2017||IF|06/01/2017|IF|06/07/2017 12:18 pm||ACC||
BRUNSWICK|||100556902|U|7-2|1|24|50|3|WV|05/17/2017||MV|05/17/2017||||REJ|BND|
BRUNSWICK||O|034401530|U|5-2|1|24|50|3|UR|10/04/2016||EL|04/28/2017||||REJ|BND|
BRUNSWICK|||049110021|D|2-2|1|24|50|3|VP|06/01/2017||VP|06/01/2017|VP|06/01/2017 02:17 pm||ACC||
BRUNSWICK|||051504911|U|7-2|1|24|49|3|VP|06/01/2017||VP|06/01/2017|VP|06/01/2017 12:13 pm||ACC||
BRUNSWICK|||100210195|R|2-1|1|24|50|3|TR|04/04/2017||MV|05/09/2017|MA|06/01/2017 11:00 am||ACC||
BRUNSWICK|||100566413|U|5-1|1|24|50|3|VP|06/02/2017||VP|06/02/2017|VP|06/02/2017 12:50 pm||ACC||
BRUNSWICK|||100566412|U|5-1|1|24|50|3|VP|06/02/2017||VP|06/02/2017|VP|06/02/2017 12:49 pm||ACC||
BRUNSWICK|||049110120|R|7-2|1|24|49|3|VP|05/31/2017||VP|05/31/2017|VP|05/31/2017 04:20 pm||ACC||
BRUNSWICK|||100403612|U|7-2|1|24|49|3|WV|06/05/2017||IF|06/05/2017|DV|06/07/2017 01:56 pm||ACC||
BRUNSWICK|||049502958|R|7-2|1|24|49|3|VP|05/31/2017||VP|05/31/2017|VP|05/31/2017 11:48 am||ACC||
BRUNSWICK|||100403611|U|7-2|1|24|49|3|VP|06/05/2017||VP|06/05/2017|VP|06/05/2017 11:37 am||ACC||
BRUNSWICK|||049110220|D|7-2|1|24|50|3|VP|06/06/2017||VP|06/06/2017|VP|06/06/2017 12:48 pm||ACC||
BRUNSWICK|||049110233|D|2-2|1|24|50|3|VP|06/05/2017||VP|06/05/2017|VP|06/05/2017 10:32 am||ACC||
BRUNSWICK|||100195353|U|3-1|1|24|49|3|VP|06/07/2017||VP|06/07/2017|VP|06/07/2017 09:26 am||ACC||
BRUNSWICK|||100235802|R|7-2|1|24|49|3|WV|05/26/2017||IF|05/26/2017||||REJ|BND|
BRUNSWICK|||100235803|D|7-2|1|24|49|3|VP|05/26/2017||VP|05/26/2017|VP|05/26/2017 02:22 pm||ACC||
BRUNSWICK|||048700347|U|6-2|1|24|49|3|VP|06/08/2017||VP|06/08/2017|VP|06/08/2017 05:26 pm||ACC||
BRUNSWICK||O|100572201|D|3-1|1|24|49|3|UR|09/16/2016||EL|04/28/2017||||REJ|BND|
BRUNSWICK||O|100443842|D|6-2|1|24|50|3|UR|07/28/2016||EL|04/28/2017||||REJ|BND|
BRUNSWICK|||020201742|R|5-2|1|24|50|3|VP|05/31/2017||VP|05/31/2017|VP|05/31/2017 10:46 am||ACC||
BRUNSWICK|||049713921|U|5-1|1|24|50|3|VP|06/02/2017||VP|06/02/2017|VP|06/02/2017 10:08 am||ACC||
BRUNSWICK|||049713922|R|5-1|1|24|50|3|WV|06/02/2017||IF|06/02/2017|IF|06/09/2017 10:43 am||ACC||
BRUNSWICK|||049503022|D|5-2|1|24|50|3|VP|06/08/2017||VP|06/08/2017|VP|06/08/2017 08:40 am||ACC||
BRUNSWICK|||100473291|D|2-2|1|24|50|3|VP|06/05/2017||VP|06/05/2017|VP|06/05/2017 11:47 am||ACC||
BRUNSWICK|||049110473|D|6-2|1|24|50|3|WV|04/21/2017||MV|05/09/2017||||REJ|BND|
BRUNSWICK|||049110491|D|2-2|1|24|50|3|VP|06/05/2017||VP|06/05/2017|VP|06/05/2017 10:31 am||ACC||
BRUNSWICK||O|049110521|D|7-2|1|24|49|3|UR|10/02/2016||EL|04/28/2017||||REJ|BND|
BRUNSWICK|||049637499|U|6-2|1|24|49|3|TR|05/25/2017||MV|05/25/2017|DV|06/01/2017 12:12 pm||ACC||
BRUNSWICK|||100059523|U|6-2|1|24|49|3|TR|05/22/2017||MV|05/22/2017|MA|05/30/2017 09:00 am||ACC||
BRUNSWICK|||049110610|D|2-2|1|24|50|3|VP|06/06/2017||VP|06/06/2017|VP|06/06/2017 01:11 pm||ACC||
BRUNSWICK|||049110611|U|2-2|1|24|50|3|VP|06/05/2017||VP|06/05/2017|VP|06/05/2017 10:44 am||ACC||
BRUNSWICK|||100507242|U|5-2|1|24|50|3|VP|05/31/2017||VP|05/31/2017|VP|05/31/2017 12:33 pm||ACC||
BRUNSWICK|||049503090|R|7-2|1|24|49|3|VP|05/31/2017||VP|05/31/2017|VP|05/31/2017 01:26 pm||ACC||
BRUNSWICK|||049503091|R|7-2|1|24|49|3|WV|05/31/2017||IV|05/31/2017|DV|06/02/2017 10:49 am||ACC||
BRUNSWICK|||049503093|D|7-2|1|24|49|3|VP|06/01/2017||VP|06/01/2017|VP|06/01/2017 12:14 pm||ACC||
BRUNSWICK|||049113611|D|5-2|1|24|50|3|TR|05/15/2017||MV|05/16/2017|MA|06/12/2017 08:45 am||ACC||
BRUNSWICK|||049110666|U|4-2|1|24|49|3|WV|06/08/2017||IF|06/08/2017|MA|06/14/2017 10:19 am||REJ|RAD|
BRUNSWICK|||049110683|D|4-2|1|24|49|3|TR|05/24/2017||MV|05/24/2017|MA|05/30/2017 11:00 am||ACC||
BRUNSWICK||O|049110702|D|1-1|1|24|50|3|UR|09/17/2016||MV|04/28/2017|MA|05/22/2017 11:00 am||ACC||
BRUNSWICK||O|049110708|D|1-1|1|24|50|3|UR|09/17/2016||MV|04/28/2017|MA|05/22/2017 11:00 am||ACC||
BRUNSWICK|||048507237|R|7-2|1|24|49|3|TR|05/22/2017||MV|05/22/2017|MA|06/01/2017 11:00 am||ACC||
BRUNSWICK|||049110807|R|3-1|1|24|49|3|VP|06/08/2017||VP|06/08/2017|VP|06/08/2017 12:02 pm||ACC||
BRUNSWICK|||049110909|R|4-2|1|24|49|3|VP|06/07/2017||VP|06/07/2017|VP|06/07/2017 02:45 pm||ACC||
BRUNSWICK|||049110914|R|3-1|1|24|49|3|VP|06/08/2017||VP|06/08/2017|VP|06/08/2017 10:23 am||ACC||
BRUNSWICK|||049110921|U|7-2|1|24|49|3|VP|06/07/2017||VP|06/07/2017|VP|06/07/2017 09:20 am||ACC||
BRUNSWICK|||049110924|D|7-2|1|24|49|3|VP|06/08/2017||VP|06/08/2017|VP|06/08/2017 02:18 pm||ACC||
BRUNSWICK|||049110925|R|3-1|1|24|49|3|VP|06/08/2017||VP|06/08/2017|VP|06/08/2017 10:23 am||ACC||
BRUNSWICK|||051604928|D|1-2|1|24|50|3|WV|05/31/2017||IV|05/31/2017|DV|05/31/2017 03:20 pm||ACC||
BRUNSWICK|||051604929|D|1-2|1|24|50|3|WV|05/31/2017||IV|05/31/2017|DV|05/31/2017 03:20 pm||ACC||
BRUNSWICK|||100405270|D|4-2|1|24|49|3|VP|06/08/2017||VP|06/08/2017|VP|06/08/2017 04:15 pm||ACC||
BRUNSWICK|||049110990|D|1-2|1|24|51|3|VP|06/06/2017||VP|06/06/2017|VP|06/06/2017 02:06 pm||ACC||
BRUNSWICK|||049111026|D|4-2|1|24|49|3|VP|06/08/2017||VP|06/08/2017|VP|06/08/2017 09:54 am||ACC||
BRUNSWICK|||100111381|U|2-2|1|24|50|3|TR|05/25/2017||MV|05/25/2017|IF|05/30/2017 10:40 am||ACC||
BRUNSWICK|||049111045|D|7-2|1|24|49|3|VP|06/01/2017||VP|06/01/2017|VP|06/01/2017 11:52 am||ACC||
BRUNSWICK|||049111081|D|6-2|1|24|49|3|TR|05/03/2017||MV|05/09/2017|MA|05/30/2017 11:00 am||ACC||
BRUNSWICK|||049111122|R|4-2|1|24|49|3|WV|06/01/2017||IF|06/01/2017|IF|06/06/2017 10:16 am||ACC||
BRUNSWICK|||049111125|D|4-2|1|24|49|3|WV|06/01/2017||IV|06/01/2017|DV|06/06/2017 10:16 am||ACC||
BRUNSWICK|||024102302|U|3-1|1|24|49|3|TR|04/28/2017||MV|05/09/2017|MA|06/07/2017 10:45 am||ACC||
BRUNSWICK|||049111167|R|4-2|1|24|49|3|WV|05/16/2017||IV|05/16/2017|MA|05/18/2017 11:15 am||ACC||
BRUNSWICK|||049111169|R|4-2|1|24|49|3|WV|05/16/2017||IF|05/16/2017|MA|05/18/2017 11:15 am||ACC||
BRUNSWICK|||049111173|U|6-2|1|24|50|3|VP|06/06/2017||VP|06/06/2017|VP|06/06/2017 02:35 pm||ACC||
BRUNSWICK|||049111202|D|2-2|1|24|50|3|WV|06/07/2017||IV|06/07/2017|IF|06/08/2017 01:15 pm||ACC||
BRUNSWICK|||049111203|D|2-2|1|24|50|3|WV|06/07/2017||IV|06/07/2017|DV|06/08/2017 01:16 pm||ACC||
BRUNSWICK|||100541393|L|7-2|1|24|49|3|VP|06/02/2017||VP|06/02/2017|VP|06/02/2017 10:46 am||ACC||
BRUNSWICK|||049204202|G|6-2|1|24|49|3|WV|06/01/2017||IV|06/01/2017||||REJ|BND|
BRUNSWICK|||049204202|G|6-2|1|24|49|3|VP|06/08/2017||VP|06/08/2017|VP|06/08/2017 02:13 pm|2|ACC||
BRUNSWICK|||049204203|U|6-2|1|24|49|3|WV|06/02/2017||IV|06/02/2017|DV|06/06/2017 02:48 pm||ACC||
BRUNSWICK|||049306891|D|3-2|1|24|49|3|VP|05/30/2017||VP|05/30/2017|VP|05/30/2017 01:18 pm||ACC||
BRUNSWICK|||049111264|D|6-2|1|24|50|3|VP|06/08/2017||VP|06/08/2017|VP|06/08/2017 10:44 am||ACC||
BRUNSWICK|||042700667|R|3-1|1|24|49|3|VP|06/02/2017||VP|06/02/2017|VP|06/02/2017 09:57 am||ACC||
BRUNSWICK|||042700669|R|3-1|1|24|49|3|WV|06/02/2017||IF|06/02/2017||||REJ|BND|
BRUNSWICK||O|100041350|D|3-2|1|24|49|3|UR|10/09/2016||EL|04/28/2017||||REJ|BND|
BRUNSWICK|||049111372|D|2-2|1|24|50|3|VP|06/06/2017||VP|06/06/2017|VP|06/06/2017 09:37 am||ACC||
BRUNSWICK|||049111377|D|7-2|1|24|49|3|VP|06/08/2017||VP|06/08/2017|VP|06/08/2017 05:32 pm||ACC||
BRUNSWICK||O|100298005|D|2-2|1|24|50|3|UR|10/04/2016||MV|04/28/2017|MA|05/31/2017 08:00 am||ACC||
BRUNSWICK|||051505542|D|2-2|1|24|50|3|VP|06/02/2017||VP|06/02/2017|VP|06/02/2017 10:17 am||ACC||
BRUNSWICK|||049111432|R|4-2|1|24|49|3|TR|05/08/2017||MV|05/09/2017|DV|05/30/2017 01:50 pm||ACC||
BRUNSWICK|||049111441|U|4-2|1|24|49|3|ER|05/08/2017||MV|05/09/2017|IF|05/30/2017 01:50 pm||ACC||
BRUNSWICK|||049111444|U|7-2|1|24|49|3|TR|04/12/2017||MV|05/09/2017|MA|06/05/2017 08:30 am||ACC||
BRUNSWICK|||049111465|D|4-1|1|24|49|3|VP|06/08/2017||VP|06/08/2017|VP|06/08/2017 01:14 pm||ACC||
BRUNSWICK|||049111470|D|4-2|1|24|49|3|VP|06/01/2017||VP|06/01/2017|VP|06/01/2017 01:03 pm||ACC||
BRUNSWICK|||049111471|D|2-1|1|24|49|3|WV|06/07/2017||IV|06/07/2017|DV|06/12/2017 12:55 pm||ACC||
BRUNSWICK|||100543624|D|5-1|1|24|50|3|VP|06/06/2017||VP|06/06/2017|VP|06/06/2017 04:01 pm||ACC||
BRUNSWICK|||100496250|D|5-1|1|24|50|3|VP|06/01/2017||VP|06/01/2017|VP|06/01/2017 01:45 pm||ACC||
BRUNSWICK|||100006879|D|3-2|1|24|49|3|VP|06/08/2017||VP|06/08/2017|VP|06/08/2017 05:38 pm||ACC||
BRUNSWICK|||100004975|R|4-1|1|24|49|3|VP|06/02/2017||VP|06/02/2017|VP|06/02/2017 08:54 am||ACC||
BRUNSWICK|||049111591|U|5-2|1|24|50|3|VP|05/31/2017||VP|05/31/2017|VP|05/31/2017 12:37 pm||ACC||
BRUNSWICK|||029901850|U|6-2|1|24|50|3|VP|06/08/2017||VP|06/08/2017|VP|06/08/2017 10:03 am||ACC||
BRUNSWICK|||100247948|D|7-2|1|24|49|3|VP|06/01/2017||VP|06/01/2017|VP|06/01/2017 11:54 am||ACC||
BRUNSWICK|||100093046|R|2-2|1|24|50|3|VP|05/31/2017||VP|05/31/2017|VP|05/31/2017 11:59 am||ACC||
BRUNSWICK|||100149292|D|2-1|1|24|49|3|VP|06/07/2017||VP|06/07/2017|VP|06/07/2017 11:23 am||ACC||
BRUNSWICK||O|049111683|D|6-2|1|24|49|3|UR|09/13/2016||EL|04/28/2017||||REJ|BND|
BRUNSWICK|||049111748|R|2-2|1|24|50|3|VP|05/26/2017||VP|05/26/2017|VP|05/26/2017 11:14 am||ACC||
BRUNSWICK|||100477761|D|4-2|1|24|49|3|VP|06/07/2017||VP|06/07/2017|VP|06/07/2017 08:49 am||ACC||
BRUNSWICK|||100477763|D|4-2|1|24|49|3|VP|06/02/2017||VP|06/02/2017|VP|06/02/2017 10:26 am||ACC||
BRUNSWICK|||047900844|U|4-2|1|24|49|3|VP|06/07/2017||VP|06/07/2017|VP|06/07/2017 03:11 pm||ACC||
BRUNSWICK|||100298737|D|2-2|1|24|50|3|VP|06/06/2017||VP|06/06/2017|VP|06/06/2017 11:15 am||ACC||
BRUNSWICK|||100270403|D|2-2|1|24|50|3|VP|06/02/2017||VP|06/02/2017|VP|06/02/2017 09:56 am||ACC||
BRUNSWICK||S|049111842|R|2-1|1|24|50|3|UR|10/02/2016||EL|04/28/2017|MA|05/04/2017 08:00 am||ACC||
BRUNSWICK|||049111854|D|5-2|1|24|50|3|VP|05/30/2017||VP|05/30/2017|VP|05/30/2017 02:07 pm||ACC||
BRUNSWICK|||049111855|D|5-2|1|24|50|3|VP|05/30/2017||VP|05/30/2017|VP|05/30/2017 02:06 pm||ACC||
BRUNSWICK||O|047205135|D|3-1|1|24|49|3|UR|09/26/2016||EL|04/28/2017||||REJ|BND|
BRUNSWICK|||100000884|D|6-2|1|24|50|3|VP|06/06/2017||VP|06/06/2017|VP|06/06/2017 02:26 pm||ACC||
BRUNSWICK|||100553590|U|1-2|1|24|50|3|VP|06/02/2017||VP|06/02/2017|VP|06/02/2017 11:08 am||ACC||
BRUNSWICK||O|047202302|D|3-1|1|24|49|3|UR|09/26/2016||EL|04/28/2017||||REJ|BND|
BRUNSWICK|||049111904|R|1-1|1|24|51|3|VP|06/02/2017||VP|06/02/2017|VP|06/02/2017 01:00 pm||ACC||
BRUNSWICK|||049111926|R|5-2|1|24|50|3|TR|05/30/2017||MV|05/30/2017|DV|06/05/2017 08:19 am||ACC||
BRUNSWICK|||100048187|D|6-2|1|24|49|3|VP|05/31/2017||VP|05/31/2017|VP|05/31/2017 11:59 am||ACC||
BRUNSWICK|||100048188|R|6-2|1|24|49|3|VP|05/31/2017||VP|05/31/2017|VP|05/31/2017 11:58 am||ACC||
BRUNSWICK|||049111930|R|5-2|1|24|50|3|TR|05/30/2017||MV|05/30/2017|DV|06/05/2017 08:18 am||ACC||
BRUNSWICK|||049111935|U|4-2|1|24|49|3|VP|06/08/2017||VP|06/08/2017|VP|06/08/2017 03:19 pm||ACC||
BRUNSWICK||S|100478198|R|5-2|1|24|50|3|UR|09/30/2016||EL|04/28/2017||||REJ|BND|
BRUNSWICK||O|100409357|R|3-2|1|24|49|3|UR|09/20/2016||MV|04/28/2017|MA|05/17/2017 08:15 am||REJ|BRU|
BRUNSWICK||O|100211365|R|3-2|1|24|49|3|UR|10/20/2016||EL|04/28/2017||||REJ|BND|
BRUNSWICK|||018203663|R|4-2|1|24|49|3|VP|06/01/2017||VP|06/01/2017|VP|06/01/2017 12:24 pm||ACC||
BRUNSWICK|||049112108|R|7-2|1|24|49|3|VP|05/31/2017||VP|05/31/2017|VP|05/31/2017 11:38 am||ACC||
BRUNSWICK|||049307444|R|1-1|1|24|51|3|VP|06/01/2017||VP|06/01/2017|VP|06/01/2017 10:01 am||ACC||
BRUNSWICK|||100588957|L|2-2|1|24|50|3|WV|05/30/2017||MV|05/30/2017|DV|06/12/2017 03:40 pm||ACC||
BRUNSWICK|||050702755|L|2-2|1|24|50|3|WV|05/30/2017||MV|05/30/2017|MA|06/09/2017 12:15 pm||ACC||
BRUNSWICK|||049112161|U|3-1|1|24|49|3|VP|05/31/2017|Y|VP|05/31/2017|VP|05/31/2017 12:55 pm||REJ|OTH|
BRUNSWICK|||049112161|U|3-1|1|24|49|3|WV|05/31/2017||MV|05/31/2017|||2|REJ|BND|
BRUNSWICK|||049112169|D|3-1|1|24|49|3|ER|05/30/2017||MV|05/30/2017|MA|06/05/2017 08:30 am||ACC||
BRUNSWICK|||100664290|U|5-2|1|24|50|3|VP|05/31/2017||VP|05/31/2017|VP|05/31/2017 02:00 pm||ACC||
BRUNSWICK|||049112209|D|7-2|1|24|49|3|WV|05/30/2017||IF|05/30/2017|IF|06/12/2017 10:30 am||ACC||
BRUNSWICK|||100430330|D|2-2|1|24|50|3|VP|05/19/2017||VP|05/19/2017|VP|05/19/2017 10:00 am||ACC||
BRUNSWICK|||100567073|D|1-2|1|24|51|3|VP|06/01/2017||VP|06/01/2017|VP|06/01/2017 01:36 pm||ACC||
BRUNSWICK|||100000542|D|7-2|1|24|49|3|VP|06/07/2017||VP|06/07/2017|VP|06/07/2017 10:34 am||ACC||
BRUNSWICK|||049112337|G|6-2|1|24|50|3|WV|04/10/2017||MV|05/09/2017|DV|06/12/2017 11:01 am||ACC||
BRUNSWICK||S|100444430|R|5-2|1|24|50|3|UR|10/12/2016||MV|04/28/2017||||REJ|BND|
BRUNSWICK|||049112375|R|1-2|1|24|51|3|WV|05/23/2017||IF|05/23/2017|IF|06/13/2017 06:44 pm||ACC||
BRUNSWICK|||049112376|R|1-2|1|24|51|3|WV|05/23/2017||IF|05/23/2017|IF|06/13/2017 06:44 pm||ACC||
BRUNSWICK|||049112431|D|7-2|1|24|49|3|VP|05/31/2017||VP|05/31/2017|VP|05/31/2017 11:54 am||ACC||
BRUNSWICK|||100537190|D|1-2|1|24|50|3|VP|06/02/2017||VP|06/02/2017|VP|06/02/2017 11:59 am||ACC||
BRUNSWICK|||049112451|R|2-2|1|24|50|3|WV|05/04/2017||MV|05/09/2017|MA|06/01/2017 11:00 am||ACC||
BRUNSWICK|||049112458|R|2-2|1|24|50|3|WV|05/04/2017||MV|05/09/2017|MA|06/01/2017 11:00 am||ACC||
BRUNSWICK|||049112490|D|7-2|1|24|50|3|VP|05/23/2017||VP|05/23/2017|VP|05/23/2017 08:10 am||ACC||
BRUNSWICK|||049112504|R|3-1|1|24|49|3|VP|06/05/2017||VP|06/05/2017|VP|06/05/2017 04:13 pm||ACC||
BRUNSWICK|||049112505|R|3-1|1|24|49|3|WV|06/05/2017||IF|06/05/2017|IF|06/07/2017 11:10 am||ACC||
BRUNSWICK||O|100218344|R|6-2|1|24|49|3|UR|09/22/2016||EL|04/28/2017||||REJ|BND|
BRUNSWICK|||049112565|R|1-2|1|24|50|3|VP|05/31/2017||VP|05/31/2017|VP|05/31/2017 11:48 am||ACC||
BRUNSWICK|||021700373|D|2-2|1|24|50|3|VP|06/05/2017||VP|06/05/2017|VP|06/05/2017 02:20 pm||ACC||
BRUNSWICK|||021700338|D|2-2|1|24|50|3|VP|06/05/2017||VP|06/05/2017|VP|06/05/2017 02:19 pm||ACC||
BRUNSWICK|||049112644|R|3-2|1|24|49|3|VP|05/30/2017||VP|05/30/2017|VP|05/30/2017 11:54 am||ACC||
BRUNSWICK|||049112723|R|3-1|1|24|49|3|WV|05/16/2017||IV|05/16/2017|MA|06/07/2017 10:45 am||ACC||
BRUNSWICK|||049112734|U|3-1|1|24|49|3|WV|05/16/2017||IF|05/16/2017|DV|05/30/2017 09:44 am||ACC||
BRUNSWICK||S|049112747|R|5-2|1|24|50|3|UR|06/06/2016||MV|04/28/2017|MA|05/11/2017 01:00 pm||REJ|BRU|
BRUNSWICK||S|049112747|R|5-2|1|24|50|3|WV|05/31/2017||MV|05/31/2017|||2|REJ|BND|
BRUNSWICK|||049112757|D|3-2|1|24|49|3|TR|05/30/2017||MV|05/30/2017|DV|06/08/2017 02:45 pm||ACC||
BRUNSWICK|||100247742|D|7-2|1|24|50|3|VP|06/02/2017||VP|06/02/2017|VP|06/02/2017 10:20 am||ACC||
BRUNSWICK|||049101777|D|7-2|1|24|49|3|VP|05/26/2017||VP|05/26/2017|VP|05/26/2017 11:35 am||ACC||
BRUNSWICK|||049112775|D|7-2|1|24|49|3|VP|06/07/2017||VP|06/07/2017|VP|06/07/2017 09:33 am||ACC||
BRUNSWICK|||049112779|D|6-2|1|24|50|3|WV|05/30/2017||IV|05/30/2017||||REJ|BND|
BRUNSWICK|||049645594|R|5-2|1|24|50|3|VP|06/08/2017||VP|06/08/2017|VP|06/08/2017 03:34 pm||ACC||
BRUNSWICK||O|100421289|D|7-2|1|24|50|3|UR|09/24/2016||MV|04/28/2017||||REJ|BND|
BRUNSWICK||O|100573449|U|3-1|1|24|49|3|UR|07/23/2016||EL|04/28/2017||||REJ|BND|
BRUNSWICK||O|100574051|U|3-1|1|24|49|3|UR|07/23/2016||EL|04/28/2017||||REJ|BND|
BRUNSWICK|||052111389|L|5-2|1|24|50|3|VP|06/05/2017||VP|06/05/2017|VP|06/05/2017 01:29 pm||ACC||
BRUNSWICK|||051506241|D|7-2|1|24|49|3|VP|06/06/2017||VP|06/06/2017|VP|06/06/2017 03:00 pm||ACC||
BRUNSWICK|||049112917|U|2-1|1|24|50|3|ER|06/05/2017||MV|06/05/2017|MA|06/12/2017 08:45 am||ACC||
BRUNSWICK|||049112918|D|2-1|1|24|50|3|ER|06/05/2017||MV|06/05/2017|MA|06/12/2017 11:30 am||ACC||
BRUNSWICK|||023903153|U|6-2|1|24|49|3|VP|06/08/2017||VP|06/08/2017|VP|06/08/2017 03:38 pm||ACC||
BRUNSWICK|||049112948|U|4-2|1|24|49|3|VP|06/08/2017||VP|06/08/2017|VP|06/08/2017 12:39 pm||ACC||
BRUNSWICK|||049112973|D|4-2|1|24|49|3|VP|06/01/2017||VP|06/01/2017|VP|06/01/2017 12:54 pm||ACC||
BRUNSWICK|||049646242|U|2-2|1|24|50|3|VP|06/08/2017||VP|06/08/2017|VP|06/08/2017 04:21 pm||ACC||
BRUNSWICK|||100352495|U|2-2|1|24|50|3|VP|06/02/2017||VP|06/02/2017|VP|06/02/2017 02:55 pm||ACC||
BRUNSWICK|||049113055|U|3-2|1|24|49|3|TR|06/05/2017||MV|06/05/2017|DV|06/12/2017 09:23 am||ACC||
BRUNSWICK|||049113064|U|6-2|1|24|49|3|VP|05/31/2017||VP|05/31/2017|VP|05/31/2017 10:39 am||ACC||
BRUNSWICK|||051506343|D|1-2|1|24|50|3|VP|05/31/2017||VP|05/31/2017|VP|05/31/2017 02:50 pm||ACC||
BRUNSWICK|||051605874|U|4-2|1|24|49|3|WV|06/08/2017||IV|06/08/2017|DV|06/12/2017 01:22 pm||ACC||
BRUNSWICK|||049113106|D|7-2|1|24|49|3|TR|04/10/2017||MV|05/09/2017|MA|06/12/2017 11:30 am||ACC||
BRUNSWICK|||049113107|D|7-2|1|24|49|3|TR|04/10/2017||MV|05/09/2017|MA|06/02/2017 11:00 am||ACC||
BRUNSWICK||O|049113126|U|7-2|1|24|49|3|UR|08/25/2016||EL|04/28/2017||||REJ|BND|
BRUNSWICK||O|100582530|D|2-2|1|24|50|3|UR|10/07/2016||EL|04/28/2017||||REJ|BND|
BRUNSWICK||O|100167331|R|1-1|1|24|50|3|UR|09/21/2016||EL|04/28/2017||||REJ|BND|
BRUNSWICK|||100150562|R|2-2|1|24|50|3|VP|05/30/2017||VP|05/30/2017|VP|05/30/2017 12:52 pm||ACC||
BRUNSWICK|||048702997|D|2-2|1|24|50|3|WV|05/30/2017||IF|05/30/2017|DV|06/05/2017 04:21 pm||ACC||
BRUNSWICK|||050412782|D|7-2|1|24|49|3|VP|06/08/2017||VP|06/08/2017|VP|06/08/2017 02:31 pm||ACC||
BRUNSWICK|||049113232|D|2-1|1|24|50|3|VP|06/06/2017||VP|06/06/2017|VP|06/06/2017 04:07 pm||ACC||
BRUNSWICK|||049113234|D|2-1|1|24|50|3|VP|06/06/2017||VP|06/06/2017|VP|06/06/2017 01:07 pm||ACC||
BRUNSWICK|||048905755|R|7-2|1|24|49|3|TR|05/24/2017||MV|05/24/2017|MA|06/01/2017 11:00 am||ACC||
BRUNSWICK|||017301781|D|7-2|1|24|50|3|VP|06/02/2017||VP|06/02/2017|VP|06/02/2017 11:18 am||ACC||
BRUNSWICK|||039301496|D|7-2|1|24|49|3|VP|05/30/2017||VP|05/30/2017|VP|05/30/2017 08:48 am||ACC||
BRUNSWICK|||049113274|D|4-2|1|24|49|3|VP|06/06/2017||VP|06/06/2017|VP|06/06/2017 09:06 am||ACC||
BRUNSWICK|||049113290|R|7-2|1|24|49|3|VP|06/01/2017||VP|06/01/2017|VP|06/01/2017 12:09 pm||ACC||
BRUNSWICK|||047007949|D|3-2|1|24|49|3|VP|06/08/2017||VP|06/08/2017|VP|06/08/2017 12:03 pm||ACC||
