Group.1,Group.2,Group.3,Group.4,Group.5,Group.6,x
M,D,ERIE,AP,NO,vote08_11/04/2008,3
U,D,ERIE,AP,NO,vote08_11/04/2008,1
F,NO,ERIE,AP,NO,vote08_11/04/2008,4
M,NO,ERIE,AP,NO,vote08_11/04/2008,4
U,NO,ERIE,AP,NO,vote08_11/04/2008,2
M,NO,FAYETTE,AP,NO,vote08_11/04/2008,1
U,R,FAYETTE,AP,NO,vote08_11/04/2008,1
F,R,INDIANA,AP,NO,vote08_11/04/2008,1
F,NO,JEFFERSON,AP,NO,vote08_11/04/2008,1
M,NO,LACKAWANNA,AP,NO,vote08_11/04/2008,1
F,D,LANCASTER,AP,NO,vote08_11/04/2008,21
M,D,LANCASTER,AP,NO,vote08_11/04/2008,6
U,D,LANCASTER,AP,NO,vote08_11/04/2008,7
U,NF,LANCASTER,AP,NO,vote08_11/04/2008,1
F,NO,LANCASTER,AP,NO,vote08_11/04/2008,18
M,NO,LANCASTER,AP,NO,vote08_11/04/2008,31
U,NO,LANCASTER,AP,NO,vote08_11/04/2008,71
F,R,LANCASTER,AP,NO,vote08_11/04/2008,26
M,R,LANCASTER,AP,NO,vote08_11/04/2008,16
U,R,LANCASTER,AP,NO,vote08_11/04/2008,13
M,D,LAWRENCE,AP,NO,vote08_11/04/2008,1
F,NO,LAWRENCE,AP,NO,vote08_11/04/2008,1
M,NO,LAWRENCE,AP,NO,vote08_11/04/2008,2
F,R,LAWRENCE,AP,NO,vote08_11/04/2008,1
M,R,LAWRENCE,AP,NO,vote08_11/04/2008,1
U,R,LAWRENCE,AP,NO,vote08_11/04/2008,1
F,D,LEBANON,AP,NO,vote08_11/04/2008,1
F,NO,LEBANON,AP,NO,vote08_11/04/2008,2
M,NO,LEBANON,AP,NO,vote08_11/04/2008,1
U,NO,LEBANON,AP,NO,vote08_11/04/2008,2
M,R,LEBANON,AP,NO,vote08_11/04/2008,2
U,R,LEBANON,AP,NO,vote08_11/04/2008,1
F,D,LEHIGH,AP,NO,vote08_11/04/2008,3
M,D,LEHIGH,AP,NO,vote08_11/04/2008,1
M,NO,LEHIGH,AP,NO,vote08_11/04/2008,1
U,NO,LEHIGH,AP,NO,vote08_11/04/2008,2
F,R,LEHIGH,AP,NO,vote08_11/04/2008,2
U,R,LYCOMING,AP,NO,vote08_11/04/2008,1
U,D,MERCER,AP,NO,vote08_11/04/2008,1
M,NO,MERCER,AP,NO,vote08_11/04/2008,1
F,NO,MIFFLIN,AP,NO,vote08_11/04/2008,1
F,R,MIFFLIN,AP,NO,vote08_11/04/2008,1
F,D,MONROE,AP,NO,vote08_11/04/2008,3
M,D,MONROE,AP,NO,vote08_11/04/2008,3
U,D,MONROE,AP,NO,vote08_11/04/2008,2
F,NO,MONROE,AP,NO,vote08_11/04/2008,1
M,NO,MONROE,AP,NO,vote08_11/04/2008,1
U,NO,MONROE,AP,NO,vote08_11/04/2008,2
F,D,NORTHAMPTON,AP,NO,vote08_11/04/2008,14
M,D,NORTHAMPTON,AP,NO,vote08_11/04/2008,5
U,D,NORTHAMPTON,AP,NO,vote08_11/04/2008,2
F,LN,NORTHAMPTON,AP,NO,vote08_11/04/2008,1
U,NF,NORTHAMPTON,AP,NO,vote08_11/04/2008,1
F,NO,NORTHAMPTON,AP,NO,vote08_11/04/2008,10
M,NO,NORTHAMPTON,AP,NO,vote08_11/04/2008,10
U,NO,NORTHAMPTON,AP,NO,vote08_11/04/2008,22
F,OTH,NORTHAMPTON,AP,NO,vote08_11/04/2008,1
F,R,NORTHAMPTON,AP,NO,vote08_11/04/2008,7
M,R,NORTHAMPTON,AP,NO,vote08_11/04/2008,1
U,R,NORTHAMPTON,AP,NO,vote08_11/04/2008,7
M,NO,NORTHUMBERLAND,AP,NO,vote08_11/04/2008,1
F,D,PHILADELPHIA,AP,NO,vote08_11/04/2008,1
M,D,PHILADELPHIA,AP,NO,vote08_11/04/2008,2
F,NO,PHILADELPHIA,AP,NO,vote08_11/04/2008,6
M,NO,PHILADELPHIA,AP,NO,vote08_11/04/2008,3
M,R,PHILADELPHIA,AP,NO,vote08_11/04/2008,1
F,D,PIKE,AP,NO,vote08_11/04/2008,1
U,NO,PIKE,AP,NO,vote08_11/04/2008,1
M,NO,SCHUYLKILL,AP,NO,vote08_11/04/2008,1
U,NO,SCHUYLKILL,AP,NO,vote08_11/04/2008,1
M,NO,SNYDER,AP,NO,vote08_11/04/2008,1
F,D,SUSQUEHANNA,AP,NO,vote08_11/04/2008,1
F,NO,SUSQUEHANNA,AP,NO,vote08_11/04/2008,1
M,NO,SUSQUEHANNA,AP,NO,vote08_11/04/2008,1
U,NO,SUSQUEHANNA,AP,NO,vote08_11/04/2008,1
F,R,SUSQUEHANNA,AP,NO,vote08_11/04/2008,3
M,R,SUSQUEHANNA,AP,NO,vote08_11/04/2008,3
F,D,WASHINGTON,AP,NO,vote08_11/04/2008,1
F,NO,WASHINGTON,AP,NO,vote08_11/04/2008,1
F,NO,WESTMORELAND,AP,NO,vote08_11/04/2008,3
M,NO,WESTMORELAND,AP,NO,vote08_11/04/2008,1
U,NO,WESTMORELAND,AP,NO,vote08_11/04/2008,2
F,R,WESTMORELAND,AP,NO,vote08_11/04/2008,1
M,R,WESTMORELAND,AP,NO,vote08_11/04/2008,1
U,R,WESTMORELAND,AP,NO,vote08_11/04/2008,1
F,R,BUCKS,P,NO,vote08_11/04/2008,1
F,D,LANCASTER,P,NO,vote08_11/04/2008,2
M,D,LANCASTER,P,NO,vote08_11/04/2008,2
F,NO,LANCASTER,P,NO,vote08_11/04/2008,1
M,NO,LANCASTER,P,NO,vote08_11/04/2008,2
U,NO,LANCASTER,P,NO,vote08_11/04/2008,6
F,R,LANCASTER,P,NO,vote08_11/04/2008,7
M,R,LANCASTER,P,NO,vote08_11/04/2008,2
U,R,LANCASTER,P,NO,vote08_11/04/2008,4
U,D,NORTHAMPTON,P,NO,vote08_11/04/2008,1
M,R,NORTHAMPTON,P,NO,vote08_11/04/2008,1
U,R,NORTHAMPTON,P,NO,vote08_11/04/2008,1
U,NON,BLAIR,AB,NON,vote08_11/04/2008,1
M,D,ALLEGHENY,AP,NON,vote08_11/04/2008,2
U,D,ALLEGHENY,AP,NON,vote08_11/04/2008,1
U,NON,ALLEGHENY,AP,NON,vote08_11/04/2008,1
M,R,BERKS,AP,NON,vote08_11/04/2008,1
F,NON,BLAIR,AP,NON,vote08_11/04/2008,1
U,NON,BUCKS,AP,NON,vote08_11/04/2008,1
F,D,CHESTER,AP,NON,vote08_11/04/2008,1
F,NON,CHESTER,AP,NON,vote08_11/04/2008,2
M,NON,CHESTER,AP,NON,vote08_11/04/2008,2
U,D,DAUPHIN,AP,NON,vote08_11/04/2008,1
U,NON,DAUPHIN,AP,NON,vote08_11/04/2008,2
F,R,DAUPHIN,AP,NON,vote08_11/04/2008,2
M,R,DAUPHIN,AP,NON,vote08_11/04/2008,1
U,D,DELAWARE,AP,NON,vote08_11/04/2008,1
U,NON,DELAWARE,AP,NON,vote08_11/04/2008,1
M,NON,ERIE,AP,NON,vote08_11/04/2008,1
U,D,LANCASTER,AP,NON,vote08_11/04/2008,1
U,NON,LANCASTER,AP,NON,vote08_11/04/2008,1
F,R,LANCASTER,AP,NON,vote08_11/04/2008,1
M,R,MERCER,AP,NON,vote08_11/04/2008,1
F,D,NORTHUMBERLAND,AP,NON,vote08_11/04/2008,1
M,D,PHILADELPHIA,AP,NON,vote08_11/04/2008,3
U,I,PHILADELPHIA,AP,NON,vote08_11/04/2008,1
F,NON,PHILADELPHIA,AP,NON,vote08_11/04/2008,4
M,NON,PHILADELPHIA,AP,NON,vote08_11/04/2008,1
U,NON,SCHUYLKILL,AP,NON,vote08_11/04/2008,1
F,NON,SUSQUEHANNA,AP,NON,vote08_11/04/2008,1
F,D,PHILADELPHIA,P,NON,vote08_11/04/2008,1
F,NOP,ALLEGHENY,AB,NOP,vote08_11/04/2008,1
F,NOP,CARBON,AB,NOP,vote08_11/04/2008,1
F,NOP,DAUPHIN,AB,NOP,vote08_11/04/2008,1
U,NOP,MONTGOMERY,AB,NOP,vote08_11/04/2008,1
U,NOP,PIKE,AB,NOP,vote08_11/04/2008,1
F,D,ADAMS,AP,NOP,vote08_11/04/2008,1
F,NOP,ADAMS,AP,NOP,vote08_11/04/2008,1
M,NOP,ADAMS,AP,NOP,vote08_11/04/2008,1
F,R,BEDFORD,AP,NOP,vote08_11/04/2008,1
M,R,BEDFORD,AP,NOP,vote08_11/04/2008,1
F,D,BERKS,AP,NOP,vote08_11/04/2008,3
M,D,BERKS,AP,NOP,vote08_11/04/2008,1
U,D,BERKS,AP,NOP,vote08_11/04/2008,1
F,NF,BERKS,AP,NOP,vote08_11/04/2008,1
M,NOP,BERKS,AP,NOP,vote08_11/04/2008,3
U,NOP,BERKS,AP,NOP,vote08_11/04/2008,1
F,R,BERKS,AP,NOP,vote08_11/04/2008,1
M,R,BERKS,AP,NOP,vote08_11/04/2008,3
F,NOP,BLAIR,AP,NOP,vote08_11/04/2008,2
M,NOP,BLAIR,AP,NOP,vote08_11/04/2008,1
U,NOP,BLAIR,AP,NOP,vote08_11/04/2008,2
F,R,BLAIR,AP,NOP,vote08_11/04/2008,2
F,D,BUCKS,AP,NOP,vote08_11/04/2008,2
M,D,BUCKS,AP,NOP,vote08_11/04/2008,1
F,NOP,BUCKS,AP,NOP,vote08_11/04/2008,3
M,NOP,BUCKS,AP,NOP,vote08_11/04/2008,3
U,NOP,BUCKS,AP,NOP,vote08_11/04/2008,1
F,R,BUCKS,AP,NOP,vote08_11/04/2008,1
M,R,BUCKS,AP,NOP,vote08_11/04/2008,3
F,D,BUTLER,AP,NOP,vote08_11/04/2008,1
M,NOP,CAMBRIA,AP,NOP,vote08_11/04/2008,1
M,R,CAMBRIA,AP,NOP,vote08_11/04/2008,1
F,D,CARBON,AP,NOP,vote08_11/04/2008,1
M,NOP,CARBON,AP,NOP,vote08_11/04/2008,1
F,D,CHESTER,AP,NOP,vote08_11/04/2008,9
M,D,CHESTER,AP,NOP,vote08_11/04/2008,5
F,NOP,CHESTER,AP,NOP,vote08_11/04/2008,17
M,NOP,CHESTER,AP,NOP,vote08_11/04/2008,14
F,R,CHESTER,AP,NOP,vote08_11/04/2008,6
M,R,CHESTER,AP,NOP,vote08_11/04/2008,13
F,NOP,CLEARFIELD,AP,NOP,vote08_11/04/2008,1
M,NOP,CLEARFIELD,AP,NOP,vote08_11/04/2008,1
F,R,CLEARFIELD,AP,NOP,vote08_11/04/2008,2
M,R,CLEARFIELD,AP,NOP,vote08_11/04/2008,1
M,NOP,CLINTON,AP,NOP,vote08_11/04/2008,1
M,D,COLUMBIA,AP,NOP,vote08_11/04/2008,2
M,D,CRAWFORD,AP,NOP,vote08_11/04/2008,1
F,NOP,CRAWFORD,AP,NOP,vote08_11/04/2008,2
M,NOP,CRAWFORD,AP,NOP,vote08_11/04/2008,2
U,NOP,CRAWFORD,AP,NOP,vote08_11/04/2008,1
M,R,CRAWFORD,AP,NOP,vote08_11/04/2008,1
U,R,CRAWFORD,AP,NOP,vote08_11/04/2008,2
F,NOP,CUMBERLAND,AP,NOP,vote08_11/04/2008,4
M,NOP,CUMBERLAND,AP,NOP,vote08_11/04/2008,6
F,R,CUMBERLAND,AP,NOP,vote08_11/04/2008,1
F,D,DAUPHIN,AP,NOP,vote08_11/04/2008,1
M,D,DAUPHIN,AP,NOP,vote08_11/04/2008,1
F,NOP,DAUPHIN,AP,NOP,vote08_11/04/2008,5
M,NOP,DAUPHIN,AP,NOP,vote08_11/04/2008,5
U,NOP,DAUPHIN,AP,NOP,vote08_11/04/2008,2
F,R,DAUPHIN,AP,NOP,vote08_11/04/2008,3
M,R,DAUPHIN,AP,NOP,vote08_11/04/2008,4
U,R,DAUPHIN,AP,NOP,vote08_11/04/2008,2
F,D,DELAWARE,AP,NOP,vote08_11/04/2008,5
M,D,DELAWARE,AP,NOP,vote08_11/04/2008,1
U,D,DELAWARE,AP,NOP,vote08_11/04/2008,3
F,NOP,DELAWARE,AP,NOP,vote08_11/04/2008,4
M,NOP,DELAWARE,AP,NOP,vote08_11/04/2008,6
U,NOP,DELAWARE,AP,NOP,vote08_11/04/2008,5
F,R,DELAWARE,AP,NOP,vote08_11/04/2008,1
M,R,DELAWARE,AP,NOP,vote08_11/04/2008,3
U,R,DELAWARE,AP,NOP,vote08_11/04/2008,1
F,D,ELK,AP,NOP,vote08_11/04/2008,1
F,NOP,ELK,AP,NOP,vote08_11/04/2008,1
U,D,ERIE,AP,NOP,vote08_11/04/2008,1
F,NOP,FAYETTE,AP,NOP,vote08_11/04/2008,1
F,D,FRANKLIN,AP,NOP,vote08_11/04/2008,1
F,NOP,FRANKLIN,AP,NOP,vote08_11/04/2008,1
F,NOP,INDIANA,AP,NOP,vote08_11/04/2008,2
M,NOP,INDIANA,AP,NOP,vote08_11/04/2008,3
F,R,INDIANA,AP,NOP,vote08_11/04/2008,3
M,R,INDIANA,AP,NOP,vote08_11/04/2008,2
F,D,LANCASTER,AP,NOP,vote08_11/04/2008,1
F,NOP,LANCASTER,AP,NOP,vote08_11/04/2008,3
M,NOP,LANCASTER,AP,NOP,vote08_11/04/2008,2
F,R,LANCASTER,AP,NOP,vote08_11/04/2008,1
F,D,LEBANON,AP,NOP,vote08_11/04/2008,1
F,NOP,LEBANON,AP,NOP,vote08_11/04/2008,2
M,R,LEBANON,AP,NOP,vote08_11/04/2008,1
M,D,LYCOMING,AP,NOP,vote08_11/04/2008,2
F,NOP,LYCOMING,AP,NOP,vote08_11/04/2008,3
M,NOP,LYCOMING,AP,NOP,vote08_11/04/2008,1
U,NOP,LYCOMING,AP,NOP,vote08_11/04/2008,3
M,R,LYCOMING,AP,NOP,vote08_11/04/2008,1
M,NOP,McKEAN,AP,NOP,vote08_11/04/2008,1
F,D,MONROE,AP,NOP,vote08_11/04/2008,1
M,D,MONROE,AP,NOP,vote08_11/04/2008,2
U,D,MONROE,AP,NOP,vote08_11/04/2008,1
F,NF,MONROE,AP,NOP,vote08_11/04/2008,1
M,NF,MONROE,AP,NOP,vote08_11/04/2008,1
F,NOP,MONROE,AP,NOP,vote08_11/04/2008,7
M,NOP,MONROE,AP,NOP,vote08_11/04/2008,3
U,NOP,MONROE,AP,NOP,vote08_11/04/2008,3
F,R,MONROE,AP,NOP,vote08_11/04/2008,4
M,R,MONROE,AP,NOP,vote08_11/04/2008,1
U,R,MONROE,AP,NOP,vote08_11/04/2008,1
F,D,MONTGOMERY,AP,NOP,vote08_11/04/2008,52
M,D,MONTGOMERY,AP,NOP,vote08_11/04/2008,32
U,D,MONTGOMERY,AP,NOP,vote08_11/04/2008,11
M,LN,MONTGOMERY,AP,NOP,vote08_11/04/2008,1
F,NF,MONTGOMERY,AP,NOP,vote08_11/04/2008,3
M,NF,MONTGOMERY,AP,NOP,vote08_11/04/2008,1
U,NF,MONTGOMERY,AP,NOP,vote08_11/04/2008,4
F,NOP,MONTGOMERY,AP,NOP,vote08_11/04/2008,77
M,NOP,MONTGOMERY,AP,NOP,vote08_11/04/2008,73
U,NOP,MONTGOMERY,AP,NOP,vote08_11/04/2008,107
M,OTH,MONTGOMERY,AP,NOP,vote08_11/04/2008,1
F,R,MONTGOMERY,AP,NOP,vote08_11/04/2008,38
M,R,MONTGOMERY,AP,NOP,vote08_11/04/2008,40
U,R,MONTGOMERY,AP,NOP,vote08_11/04/2008,19
M,NOP,MONTOUR,AP,NOP,vote08_11/04/2008,2
F,NOP,NORTHAMPTON,AP,NOP,vote08_11/04/2008,1
F,NOP,NORTHUMBERLAND,AP,NOP,vote08_11/04/2008,1
U,NOP,NORTHUMBERLAND,AP,NOP,vote08_11/04/2008,1
F,D,PHILADELPHIA,AP,NOP,vote08_11/04/2008,3
M,D,PHILADELPHIA,AP,NOP,vote08_11/04/2008,3
F,NOP,PHILADELPHIA,AP,NOP,vote08_11/04/2008,6
M,NOP,PHILADELPHIA,AP,NOP,vote08_11/04/2008,5
M,R,PHILADELPHIA,AP,NOP,vote08_11/04/2008,1
F,NOP,PIKE,AP,NOP,vote08_11/04/2008,1
M,NOP,PIKE,AP,NOP,vote08_11/04/2008,1
M,R,PIKE,AP,NOP,vote08_11/04/2008,1
M,D,SCHUYLKILL,AP,NOP,vote08_11/04/2008,1
U,D,SCHUYLKILL,AP,NOP,vote08_11/04/2008,1
M,NF,SCHUYLKILL,AP,NOP,vote08_11/04/2008,1
F,NOP,SCHUYLKILL,AP,NOP,vote08_11/04/2008,3
M,NOP,SCHUYLKILL,AP,NOP,vote08_11/04/2008,4
U,NOP,SCHUYLKILL,AP,NOP,vote08_11/04/2008,12
F,R,SCHUYLKILL,AP,NOP,vote08_11/04/2008,3
M,R,SCHUYLKILL,AP,NOP,vote08_11/04/2008,1
U,R,SCHUYLKILL,AP,NOP,vote08_11/04/2008,2
F,NOP,SNYDER,AP,NOP,vote08_11/04/2008,1
F,D,UNION,AP,NOP,vote08_11/04/2008,1
F,NOP,VENANGO,AP,NOP,vote08_11/04/2008,2
M,NOP,VENANGO,AP,NOP,vote08_11/04/2008,1
M,D,WESTMORELAND,AP,NOP,vote08_11/04/2008,3
F,NOP,WESTMORELAND,AP,NOP,vote08_11/04/2008,2
M,NOP,WESTMORELAND,AP,NOP,vote08_11/04/2008,1
U,NOP,WESTMORELAND,AP,NOP,vote08_11/04/2008,5
F,OTH,WESTMORELAND,AP,NOP,vote08_11/04/2008,1
F,R,WESTMORELAND,AP,NOP,vote08_11/04/2008,3
M,R,WESTMORELAND,AP,NOP,vote08_11/04/2008,3
U,R,WESTMORELAND,AP,NOP,vote08_11/04/2008,2
M,D,YORK,AP,NOP,vote08_11/04/2008,1
F,NOP,YORK,AP,NOP,vote08_11/04/2008,3
M,NOP,YORK,AP,NOP,vote08_11/04/2008,2
U,NOP,YORK,AP,NOP,vote08_11/04/2008,1
F,R,YORK,AP,NOP,vote08_11/04/2008,1
F,R,CHESTER,P,NOP,vote08_11/04/2008,1
M,D,FRANKLIN,P,NOP,vote08_11/04/2008,1
F,R,INDIANA,P,NOP,vote08_11/04/2008,1
M,R,INDIANA,P,NOP,vote08_11/04/2008,1
M,D,LANCASTER,P,NOP,vote08_11/04/2008,1
U,NOP,MONTGOMERY,P,NOP,vote08_11/04/2008,1
F,NTS,DELAWARE,AP,NTS,vote08_11/04/2008,2
M,NTS,PHILADELPHIA,AP,NTS,vote08_11/04/2008,1
F,R,LANCASTER,AP,OP,vote08_11/04/2008,1
U,OTH,CRAWFORD,AB,OTH,vote08_11/04/2008,1
F,D,ALLEGHENY,AP,OTH,vote08_11/04/2008,3
M,D,ALLEGHENY,AP,OTH,vote08_11/04/2008,3
F,OTH,ALLEGHENY,AP,OTH,vote08_11/04/2008,3
U,OTH,ALLEGHENY,AP,OTH,vote08_11/04/2008,2
U,R,ALLEGHENY,AP,OTH,vote08_11/04/2008,2
F,D,BEAVER,AP,OTH,vote08_11/04/2008,6
M,D,BEAVER,AP,OTH,vote08_11/04/2008,6
U,D,BEAVER,AP,OTH,vote08_11/04/2008,1
F,OTH,BEAVER,AP,OTH,vote08_11/04/2008,11
M,OTH,BEAVER,AP,OTH,vote08_11/04/2008,6
F,R,BEAVER,AP,OTH,vote08_11/04/2008,9
M,R,BEAVER,AP,OTH,vote08_11/04/2008,5
M,OTH,BERKS,AP,OTH,vote08_11/04/2008,1
F,D,BUCKS,AP,OTH,vote08_11/04/2008,1
M,D,BUCKS,AP,OTH,vote08_11/04/2008,1
F,OTH,BUCKS,AP,OTH,vote08_11/04/2008,1
F,D,BUTLER,AP,OTH,vote08_11/04/2008,1
F,OTH,BUTLER,AP,OTH,vote08_11/04/2008,1
F,R,BUTLER,AP,OTH,vote08_11/04/2008,1
F,D,CHESTER,AP,OTH,vote08_11/04/2008,1
F,OTH,CHESTER,AP,OTH,vote08_11/04/2008,1
M,OTH,CLEARFIELD,AP,OTH,vote08_11/04/2008,1
U,D,CRAWFORD,AP,OTH,vote08_11/04/2008,1
F,OTH,DAUPHIN,AP,OTH,vote08_11/04/2008,1
M,OTH,DAUPHIN,AP,OTH,vote08_11/04/2008,1
U,OTH,DAUPHIN,AP,OTH,vote08_11/04/2008,1
F,D,DELAWARE,AP,OTH,vote08_11/04/2008,2
F,OTH,DELAWARE,AP,OTH,vote08_11/04/2008,2
M,OTH,DELAWARE,AP,OTH,vote08_11/04/2008,1
U,OTH,DELAWARE,AP,OTH,vote08_11/04/2008,3
F,D,ERIE,AP,OTH,vote08_11/04/2008,1
M,OTH,FRANKLIN,AP,OTH,vote08_11/04/2008,1
F,OTH,LANCASTER,AP,OTH,vote08_11/04/2008,1
M,OTH,LAWRENCE,AP,OTH,vote08_11/04/2008,1
M,R,LAWRENCE,AP,OTH,vote08_11/04/2008,1
U,R,LAWRENCE,AP,OTH,vote08_11/04/2008,1
F,R,LEHIGH,AP,OTH,vote08_11/04/2008,1
F,D,LUZERNE,AP,OTH,vote08_11/04/2008,1
U,R,MONROE,AP,OTH,vote08_11/04/2008,1
F,D,MONTGOMERY,AP,OTH,vote08_11/04/2008,1
U,OTH,MONTGOMERY,AP,OTH,vote08_11/04/2008,1
F,D,NORTHAMPTON,AP,OTH,vote08_11/04/2008,1
F,D,PHILADELPHIA,AP,OTH,vote08_11/04/2008,6
M,D,PHILADELPHIA,AP,OTH,vote08_11/04/2008,4
U,D,PHILADELPHIA,AP,OTH,vote08_11/04/2008,1
M,NF,PHILADELPHIA,AP,OTH,vote08_11/04/2008,1
F,OTH,PHILADELPHIA,AP,OTH,vote08_11/04/2008,10
M,OTH,PHILADELPHIA,AP,OTH,vote08_11/04/2008,5
U,OTH,PHILADELPHIA,AP,OTH,vote08_11/04/2008,4
F,R,PHILADELPHIA,AP,OTH,vote08_11/04/2008,1
F,OTH,WESTMORELAND,AP,OTH,vote08_11/04/2008,1
M,R,WESTMORELAND,AP,OTH,vote08_11/04/2008,1
F,NF,YORK,AP,OTH,vote08_11/04/2008,1
F,OTH,YORK,AP,OTH,vote08_11/04/2008,1
U,OTH,YORK,AP,OTH,vote08_11/04/2008,1
F,D,ALLEGHENY,P,OTH,vote08_11/04/2008,1
M,R,ALLEGHENY,P,OTH,vote08_11/04/2008,1
M,D,PHILADELPHIA,P,OTH,vote08_11/04/2008,1
U,PA,PHILADELPHIA,AP,PA,vote08_11/04/2008,1
F,D,PHILADELPHIA,AP,PF,vote08_11/04/2008,1
M,D,CHESTER,AP,PFP,vote08_11/04/2008,1
U,PP,MONTGOMERY,AP,PP,vote08_11/04/2008,1
M,PP,YORK,AP,PP,vote08_11/04/2008,1
F,R,ADAMS,AB,R,vote08_11/04/2008,4
M,R,ADAMS,AB,R,vote08_11/04/2008,1
U,R,ADAMS,AB,R,vote08_11/04/2008,4
F,D,ALLEGHENY,AB,R,vote08_11/04/2008,3
M,D,ALLEGHENY,AB,R,vote08_11/04/2008,1
U,D,ALLEGHENY,AB,R,vote08_11/04/2008,1
F,R,ALLEGHENY,AB,R,vote08_11/04/2008,28
M,R,ALLEGHENY,AB,R,vote08_11/04/2008,23
U,R,ALLEGHENY,AB,R,vote08_11/04/2008,22
M,NO,BEAVER,AB,R,vote08_11/04/2008,1
F,R,BEAVER,AB,R,vote08_11/04/2008,8
M,R,BEAVER,AB,R,vote08_11/04/2008,13
F,R,BEDFORD,AB,R,vote08_11/04/2008,6
M,R,BEDFORD,AB,R,vote08_11/04/2008,3
U,R,BEDFORD,AB,R,vote08_11/04/2008,8
F,D,BERKS,AB,R,vote08_11/04/2008,2
M,D,BERKS,AB,R,vote08_11/04/2008,1
F,R,BERKS,AB,R,vote08_11/04/2008,3
M,R,BERKS,AB,R,vote08_11/04/2008,7
U,R,BERKS,AB,R,vote08_11/04/2008,13
F,R,BLAIR,AB,R,vote08_11/04/2008,4
M,R,BLAIR,AB,R,vote08_11/04/2008,2
U,R,BLAIR,AB,R,vote08_11/04/2008,6
F,LN,BRADFORD,AB,R,vote08_11/04/2008,1
F,R,BRADFORD,AB,R,vote08_11/04/2008,5
M,R,BRADFORD,AB,R,vote08_11/04/2008,2
U,R,BRADFORD,AB,R,vote08_11/04/2008,1
F,D,BUCKS,AB,R,vote08_11/04/2008,2
U,I,BUCKS,AB,R,vote08_11/04/2008,1
M,NF,BUCKS,AB,R,vote08_11/04/2008,1
F,R,BUCKS,AB,R,vote08_11/04/2008,17
M,R,BUCKS,AB,R,vote08_11/04/2008,14
U,R,BUCKS,AB,R,vote08_11/04/2008,28
F,R,BUTLER,AB,R,vote08_11/04/2008,12
M,R,BUTLER,AB,R,vote08_11/04/2008,11
U,R,BUTLER,AB,R,vote08_11/04/2008,3
M,R,CAMBRIA,AB,R,vote08_11/04/2008,3
U,R,CAMBRIA,AB,R,vote08_11/04/2008,8
F,R,CARBON,AB,R,vote08_11/04/2008,2
M,R,CARBON,AB,R,vote08_11/04/2008,1
U,R,CARBON,AB,R,vote08_11/04/2008,2
F,R,CENTRE,AB,R,vote08_11/04/2008,3
M,R,CENTRE,AB,R,vote08_11/04/2008,5
U,R,CENTRE,AB,R,vote08_11/04/2008,9
F,D,CHESTER,AB,R,vote08_11/04/2008,2
M,D,CHESTER,AB,R,vote08_11/04/2008,2
M,I,CHESTER,AB,R,vote08_11/04/2008,1
F,NF,CHESTER,AB,R,vote08_11/04/2008,1
F,R,CHESTER,AB,R,vote08_11/04/2008,31
M,R,CHESTER,AB,R,vote08_11/04/2008,33
U,R,CLARION,AB,R,vote08_11/04/2008,3
F,R,CLEARFIELD,AB,R,vote08_11/04/2008,2
M,R,CLEARFIELD,AB,R,vote08_11/04/2008,6
U,R,CLEARFIELD,AB,R,vote08_11/04/2008,2
F,R,CLINTON,AB,R,vote08_11/04/2008,1
M,R,CLINTON,AB,R,vote08_11/04/2008,2
U,R,CLINTON,AB,R,vote08_11/04/2008,2
F,R,COLUMBIA,AB,R,vote08_11/04/2008,1
U,R,COLUMBIA,AB,R,vote08_11/04/2008,1
F,R,CRAWFORD,AB,R,vote08_11/04/2008,1
U,R,CRAWFORD,AB,R,vote08_11/04/2008,6
F,D,CUMBERLAND,AB,R,vote08_11/04/2008,1
U,D,CUMBERLAND,AB,R,vote08_11/04/2008,1
F,R,CUMBERLAND,AB,R,vote08_11/04/2008,10
M,R,CUMBERLAND,AB,R,vote08_11/04/2008,11
U,R,CUMBERLAND,AB,R,vote08_11/04/2008,20
M,D,DAUPHIN,AB,R,vote08_11/04/2008,1
U,NF,DAUPHIN,AB,R,vote08_11/04/2008,2
F,R,DAUPHIN,AB,R,vote08_11/04/2008,5
M,R,DAUPHIN,AB,R,vote08_11/04/2008,5
U,R,DAUPHIN,AB,R,vote08_11/04/2008,8
M,D,DELAWARE,AB,R,vote08_11/04/2008,1
M,I,DELAWARE,AB,R,vote08_11/04/2008,1
U,I,DELAWARE,AB,R,vote08_11/04/2008,1
U,NF,DELAWARE,AB,R,vote08_11/04/2008,1
F,R,DELAWARE,AB,R,vote08_11/04/2008,4
M,R,DELAWARE,AB,R,vote08_11/04/2008,4
U,R,DELAWARE,AB,R,vote08_11/04/2008,23
M,NON,ERIE,AB,R,vote08_11/04/2008,1
F,R,ERIE,AB,R,vote08_11/04/2008,5
M,R,ERIE,AB,R,vote08_11/04/2008,8
U,R,ERIE,AB,R,vote08_11/04/2008,9
F,R,FAYETTE,AB,R,vote08_11/04/2008,4
M,R,FAYETTE,AB,R,vote08_11/04/2008,1
U,R,FAYETTE,AB,R,vote08_11/04/2008,3
M,R,FOREST,AB,R,vote08_11/04/2008,1
F,D,FRANKLIN,AB,R,vote08_11/04/2008,1
F,R,FRANKLIN,AB,R,vote08_11/04/2008,5
M,R,FRANKLIN,AB,R,vote08_11/04/2008,7
U,R,FRANKLIN,AB,R,vote08_11/04/2008,11
