Group.1,Group.2,Group.3,Group.4,Group.5,Group.6,x
U,ID,FAYETTE,AP,D,vote04_11/02/2004,1
U,IND,FAYETTE,AP,D,vote04_11/02/2004,1
M,INDE,FAYETTE,AP,D,vote04_11/02/2004,1
F,LN,FAYETTE,AP,D,vote04_11/02/2004,7
M,LN,FAYETTE,AP,D,vote04_11/02/2004,1
F,NF,FAYETTE,AP,D,vote04_11/02/2004,26
M,NF,FAYETTE,AP,D,vote04_11/02/2004,20
U,NF,FAYETTE,AP,D,vote04_11/02/2004,16
F,NON,FAYETTE,AP,D,vote04_11/02/2004,1
U,NON,FAYETTE,AP,D,vote04_11/02/2004,1
F,OTH,FAYETTE,AP,D,vote04_11/02/2004,7
M,OTH,FAYETTE,AP,D,vote04_11/02/2004,1
U,OTH,FAYETTE,AP,D,vote04_11/02/2004,8
F,R,FAYETTE,AP,D,vote04_11/02/2004,590
M,R,FAYETTE,AP,D,vote04_11/02/2004,512
U,R,FAYETTE,AP,D,vote04_11/02/2004,403
F,D,FOREST,AP,D,vote04_11/02/2004,98
M,D,FOREST,AP,D,vote04_11/02/2004,85
M,NF,FOREST,AP,D,vote04_11/02/2004,3
F,R,FOREST,AP,D,vote04_11/02/2004,24
M,R,FOREST,AP,D,vote04_11/02/2004,20
U,C,FRANKLIN,AP,D,vote04_11/02/2004,1
F,D,FRANKLIN,AP,D,vote04_11/02/2004,886
M,D,FRANKLIN,AP,D,vote04_11/02/2004,471
U,D,FRANKLIN,AP,D,vote04_11/02/2004,2276
M,GR,FRANKLIN,AP,D,vote04_11/02/2004,2
F,I,FRANKLIN,AP,D,vote04_11/02/2004,13
M,I,FRANKLIN,AP,D,vote04_11/02/2004,11
U,I,FRANKLIN,AP,D,vote04_11/02/2004,19
M,INDE,FRANKLIN,AP,D,vote04_11/02/2004,1
M,LN,FRANKLIN,AP,D,vote04_11/02/2004,1
F,NF,FRANKLIN,AP,D,vote04_11/02/2004,20
M,NF,FRANKLIN,AP,D,vote04_11/02/2004,18
U,NF,FRANKLIN,AP,D,vote04_11/02/2004,19
M,NON,FRANKLIN,AP,D,vote04_11/02/2004,2
F,OTH,FRANKLIN,AP,D,vote04_11/02/2004,2
M,OTH,FRANKLIN,AP,D,vote04_11/02/2004,2
U,OTH,FRANKLIN,AP,D,vote04_11/02/2004,4
F,R,FRANKLIN,AP,D,vote04_11/02/2004,312
M,R,FRANKLIN,AP,D,vote04_11/02/2004,204
U,R,FRANKLIN,AP,D,vote04_11/02/2004,313
F,D,FULTON,AP,D,vote04_11/02/2004,178
M,D,FULTON,AP,D,vote04_11/02/2004,138
U,D,FULTON,AP,D,vote04_11/02/2004,52
F,I,FULTON,AP,D,vote04_11/02/2004,2
M,I,FULTON,AP,D,vote04_11/02/2004,2
U,I,FULTON,AP,D,vote04_11/02/2004,1
F,NF,FULTON,AP,D,vote04_11/02/2004,1
M,NF,FULTON,AP,D,vote04_11/02/2004,1
U,NF,FULTON,AP,D,vote04_11/02/2004,3
M,OTH,FULTON,AP,D,vote04_11/02/2004,1
F,R,FULTON,AP,D,vote04_11/02/2004,60
M,R,FULTON,AP,D,vote04_11/02/2004,50
U,R,FULTON,AP,D,vote04_11/02/2004,9
F,D,GREENE,AP,D,vote04_11/02/2004,118
M,D,GREENE,AP,D,vote04_11/02/2004,83
U,D,GREENE,AP,D,vote04_11/02/2004,148
U,GR,GREENE,AP,D,vote04_11/02/2004,1
F,R,GREENE,AP,D,vote04_11/02/2004,39
M,R,GREENE,AP,D,vote04_11/02/2004,28
U,R,GREENE,AP,D,vote04_11/02/2004,14
F,AI,HUNTINGDON,AP,D,vote04_11/02/2004,1
F,D,HUNTINGDON,AP,D,vote04_11/02/2004,582
M,D,HUNTINGDON,AP,D,vote04_11/02/2004,400
U,D,HUNTINGDON,AP,D,vote04_11/02/2004,5
F,I,HUNTINGDON,AP,D,vote04_11/02/2004,2
M,I,HUNTINGDON,AP,D,vote04_11/02/2004,2
F,NF,HUNTINGDON,AP,D,vote04_11/02/2004,9
M,NF,HUNTINGDON,AP,D,vote04_11/02/2004,7
F,OTH,HUNTINGDON,AP,D,vote04_11/02/2004,2
M,OTH,HUNTINGDON,AP,D,vote04_11/02/2004,1
F,R,HUNTINGDON,AP,D,vote04_11/02/2004,139
M,R,HUNTINGDON,AP,D,vote04_11/02/2004,115
U,R,HUNTINGDON,AP,D,vote04_11/02/2004,1
F,D,INDIANA,AP,D,vote04_11/02/2004,1808
M,D,INDIANA,AP,D,vote04_11/02/2004,1262
U,D,INDIANA,AP,D,vote04_11/02/2004,39
F,I,INDIANA,AP,D,vote04_11/02/2004,12
M,I,INDIANA,AP,D,vote04_11/02/2004,10
F,NF,INDIANA,AP,D,vote04_11/02/2004,23
M,NF,INDIANA,AP,D,vote04_11/02/2004,21
F,OTH,INDIANA,AP,D,vote04_11/02/2004,1
M,OTH,INDIANA,AP,D,vote04_11/02/2004,1
F,R,INDIANA,AP,D,vote04_11/02/2004,314
M,R,INDIANA,AP,D,vote04_11/02/2004,239
U,R,INDIANA,AP,D,vote04_11/02/2004,13
F,C,JEFFERSON,AP,D,vote04_11/02/2004,1
F,D,JEFFERSON,AP,D,vote04_11/02/2004,688
M,D,JEFFERSON,AP,D,vote04_11/02/2004,470
U,D,JEFFERSON,AP,D,vote04_11/02/2004,117
F,I,JEFFERSON,AP,D,vote04_11/02/2004,8
M,I,JEFFERSON,AP,D,vote04_11/02/2004,6
F,ITENT,JEFFERSON,AP,D,vote04_11/02/2004,1
M,LN,JEFFERSON,AP,D,vote04_11/02/2004,1
F,NF,JEFFERSON,AP,D,vote04_11/02/2004,9
M,NF,JEFFERSON,AP,D,vote04_11/02/2004,3
U,NF,JEFFERSON,AP,D,vote04_11/02/2004,1
M,OTH,JEFFERSON,AP,D,vote04_11/02/2004,1
U,OTH,JEFFERSON,AP,D,vote04_11/02/2004,1
F,R,JEFFERSON,AP,D,vote04_11/02/2004,205
M,R,JEFFERSON,AP,D,vote04_11/02/2004,164
U,R,JEFFERSON,AP,D,vote04_11/02/2004,18
F,D,JUNIATA,AP,D,vote04_11/02/2004,701
M,D,JUNIATA,AP,D,vote04_11/02/2004,536
U,D,JUNIATA,AP,D,vote04_11/02/2004,39
F,GR,JUNIATA,AP,D,vote04_11/02/2004,1
F,I,JUNIATA,AP,D,vote04_11/02/2004,5
M,I,JUNIATA,AP,D,vote04_11/02/2004,3
M,INDE,JUNIATA,AP,D,vote04_11/02/2004,1
F,LN,JUNIATA,AP,D,vote04_11/02/2004,1
M,LN,JUNIATA,AP,D,vote04_11/02/2004,1
F,NF,JUNIATA,AP,D,vote04_11/02/2004,6
M,NF,JUNIATA,AP,D,vote04_11/02/2004,5
U,NF,JUNIATA,AP,D,vote04_11/02/2004,1
F,R,JUNIATA,AP,D,vote04_11/02/2004,145
M,R,JUNIATA,AP,D,vote04_11/02/2004,135
U,R,JUNIATA,AP,D,vote04_11/02/2004,8
F,D,LAWRENCE,AP,D,vote04_11/02/2004,793
M,D,LAWRENCE,AP,D,vote04_11/02/2004,433
U,D,LAWRENCE,AP,D,vote04_11/02/2004,317
M,GM,LAWRENCE,AP,D,vote04_11/02/2004,1
F,I,LAWRENCE,AP,D,vote04_11/02/2004,2
M,I,LAWRENCE,AP,D,vote04_11/02/2004,4
U,I,LAWRENCE,AP,D,vote04_11/02/2004,2
M,LN,LAWRENCE,AP,D,vote04_11/02/2004,1
U,LN,LAWRENCE,AP,D,vote04_11/02/2004,1
M,MW,LAWRENCE,AP,D,vote04_11/02/2004,1
F,NF,LAWRENCE,AP,D,vote04_11/02/2004,9
M,NF,LAWRENCE,AP,D,vote04_11/02/2004,15
U,NF,LAWRENCE,AP,D,vote04_11/02/2004,5
F,OTH,LAWRENCE,AP,D,vote04_11/02/2004,2
U,OTH,LAWRENCE,AP,D,vote04_11/02/2004,1
F,R,LAWRENCE,AP,D,vote04_11/02/2004,149
M,R,LAWRENCE,AP,D,vote04_11/02/2004,91
U,R,LAWRENCE,AP,D,vote04_11/02/2004,36
F,D,LEBANON,AP,D,vote04_11/02/2004,821
M,D,LEBANON,AP,D,vote04_11/02/2004,506
U,D,LEBANON,AP,D,vote04_11/02/2004,2508
U,GR,LEBANON,AP,D,vote04_11/02/2004,2
F,I,LEBANON,AP,D,vote04_11/02/2004,7
M,I,LEBANON,AP,D,vote04_11/02/2004,7
U,I,LEBANON,AP,D,vote04_11/02/2004,20
M,LN,LEBANON,AP,D,vote04_11/02/2004,3
U,LN,LEBANON,AP,D,vote04_11/02/2004,1
F,NF,LEBANON,AP,D,vote04_11/02/2004,23
M,NF,LEBANON,AP,D,vote04_11/02/2004,24
U,NF,LEBANON,AP,D,vote04_11/02/2004,47
F,OTH,LEBANON,AP,D,vote04_11/02/2004,2
M,OTH,LEBANON,AP,D,vote04_11/02/2004,3
U,OTH,LEBANON,AP,D,vote04_11/02/2004,5
F,R,LEBANON,AP,D,vote04_11/02/2004,228
M,R,LEBANON,AP,D,vote04_11/02/2004,185
U,R,LEBANON,AP,D,vote04_11/02/2004,427
F,CNT,LEHIGH,AP,D,vote04_11/02/2004,1
M,CSI,LEHIGH,AP,D,vote04_11/02/2004,1
F,D,LEHIGH,AP,D,vote04_11/02/2004,7908
M,D,LEHIGH,AP,D,vote04_11/02/2004,4752
U,D,LEHIGH,AP,D,vote04_11/02/2004,4269
F,I,LEHIGH,AP,D,vote04_11/02/2004,33
M,I,LEHIGH,AP,D,vote04_11/02/2004,49
U,I,LEHIGH,AP,D,vote04_11/02/2004,23
U,IND,LEHIGH,AP,D,vote04_11/02/2004,1
M,INDE,LEHIGH,AP,D,vote04_11/02/2004,1
U,INDE,LEHIGH,AP,D,vote04_11/02/2004,1
F,IT,LEHIGH,AP,D,vote04_11/02/2004,1
F,LI,LEHIGH,AP,D,vote04_11/02/2004,1
F,LN,LEHIGH,AP,D,vote04_11/02/2004,7
M,LN,LEHIGH,AP,D,vote04_11/02/2004,5
U,LN,LEHIGH,AP,D,vote04_11/02/2004,4
F,NF,LEHIGH,AP,D,vote04_11/02/2004,143
M,NF,LEHIGH,AP,D,vote04_11/02/2004,119
U,NF,LEHIGH,AP,D,vote04_11/02/2004,88
M,NO,LEHIGH,AP,D,vote04_11/02/2004,2
F,NON,LEHIGH,AP,D,vote04_11/02/2004,2
M,NON,LEHIGH,AP,D,vote04_11/02/2004,1
U,NON,LEHIGH,AP,D,vote04_11/02/2004,1
U,OP,LEHIGH,AP,D,vote04_11/02/2004,1
F,OTH,LEHIGH,AP,D,vote04_11/02/2004,6
M,OTH,LEHIGH,AP,D,vote04_11/02/2004,2
U,OTH,LEHIGH,AP,D,vote04_11/02/2004,7
M,PP,LEHIGH,AP,D,vote04_11/02/2004,1
M,PR,LEHIGH,AP,D,vote04_11/02/2004,1
F,R,LEHIGH,AP,D,vote04_11/02/2004,922
M,R,LEHIGH,AP,D,vote04_11/02/2004,700
U,R,LEHIGH,AP,D,vote04_11/02/2004,396
M,AI,LUZERNE,AP,D,vote04_11/02/2004,1
F,AM,LUZERNE,AP,D,vote04_11/02/2004,1
F,D,LUZERNE,AP,D,vote04_11/02/2004,14840
M,D,LUZERNE,AP,D,vote04_11/02/2004,10535
U,D,LUZERNE,AP,D,vote04_11/02/2004,1837
M,GP,LUZERNE,AP,D,vote04_11/02/2004,1
F,GR,LUZERNE,AP,D,vote04_11/02/2004,5
M,GR,LUZERNE,AP,D,vote04_11/02/2004,4
U,GR,LUZERNE,AP,D,vote04_11/02/2004,1
F,I,LUZERNE,AP,D,vote04_11/02/2004,73
M,I,LUZERNE,AP,D,vote04_11/02/2004,75
U,I,LUZERNE,AP,D,vote04_11/02/2004,4
M,IND,LUZERNE,AP,D,vote04_11/02/2004,1
F,INDE,LUZERNE,AP,D,vote04_11/02/2004,2
M,INDE,LUZERNE,AP,D,vote04_11/02/2004,6
F,LN,LUZERNE,AP,D,vote04_11/02/2004,9
M,LN,LUZERNE,AP,D,vote04_11/02/2004,15
F,NF,LUZERNE,AP,D,vote04_11/02/2004,116
M,NF,LUZERNE,AP,D,vote04_11/02/2004,145
U,NF,LUZERNE,AP,D,vote04_11/02/2004,10
F,NON,LUZERNE,AP,D,vote04_11/02/2004,2
M,NON,LUZERNE,AP,D,vote04_11/02/2004,1
U,NON,LUZERNE,AP,D,vote04_11/02/2004,1
F,OTH,LUZERNE,AP,D,vote04_11/02/2004,12
M,OTH,LUZERNE,AP,D,vote04_11/02/2004,8
U,OTH,LUZERNE,AP,D,vote04_11/02/2004,1
F,R,LUZERNE,AP,D,vote04_11/02/2004,2547
M,R,LUZERNE,AP,D,vote04_11/02/2004,2194
U,R,LUZERNE,AP,D,vote04_11/02/2004,199
F,UNS,LUZERNE,AP,D,vote04_11/02/2004,1
F,D,LYCOMING,AP,D,vote04_11/02/2004,1114
M,D,LYCOMING,AP,D,vote04_11/02/2004,619
U,D,LYCOMING,AP,D,vote04_11/02/2004,3599
U,GR,LYCOMING,AP,D,vote04_11/02/2004,1
F,I,LYCOMING,AP,D,vote04_11/02/2004,11
M,I,LYCOMING,AP,D,vote04_11/02/2004,9
U,I,LYCOMING,AP,D,vote04_11/02/2004,35
M,INDE,LYCOMING,AP,D,vote04_11/02/2004,3
U,INDE,LYCOMING,AP,D,vote04_11/02/2004,3
U,ITENT,LYCOMING,AP,D,vote04_11/02/2004,1
F,LN,LYCOMING,AP,D,vote04_11/02/2004,2
M,LN,LYCOMING,AP,D,vote04_11/02/2004,2
U,LN,LYCOMING,AP,D,vote04_11/02/2004,5
F,NF,LYCOMING,AP,D,vote04_11/02/2004,25
M,NF,LYCOMING,AP,D,vote04_11/02/2004,17
U,NF,LYCOMING,AP,D,vote04_11/02/2004,42
U,NO,LYCOMING,AP,D,vote04_11/02/2004,1
F,NON,LYCOMING,AP,D,vote04_11/02/2004,1
F,OTH,LYCOMING,AP,D,vote04_11/02/2004,3
M,OTH,LYCOMING,AP,D,vote04_11/02/2004,6
U,OTH,LYCOMING,AP,D,vote04_11/02/2004,5
F,R,LYCOMING,AP,D,vote04_11/02/2004,406
M,R,LYCOMING,AP,D,vote04_11/02/2004,292
U,R,LYCOMING,AP,D,vote04_11/02/2004,772
F,D,McKEAN,AP,D,vote04_11/02/2004,251
M,D,McKEAN,AP,D,vote04_11/02/2004,166
U,D,McKEAN,AP,D,vote04_11/02/2004,91
F,I,McKEAN,AP,D,vote04_11/02/2004,2
M,I,McKEAN,AP,D,vote04_11/02/2004,4
U,I,McKEAN,AP,D,vote04_11/02/2004,1
M,IND,McKEAN,AP,D,vote04_11/02/2004,1
M,LN,McKEAN,AP,D,vote04_11/02/2004,2
F,NF,McKEAN,AP,D,vote04_11/02/2004,7
M,NF,McKEAN,AP,D,vote04_11/02/2004,5
F,R,McKEAN,AP,D,vote04_11/02/2004,73
M,R,McKEAN,AP,D,vote04_11/02/2004,53
U,R,McKEAN,AP,D,vote04_11/02/2004,17
F,D,MERCER,AP,D,vote04_11/02/2004,2205
M,D,MERCER,AP,D,vote04_11/02/2004,1421
U,D,MERCER,AP,D,vote04_11/02/2004,544
F,GR,MERCER,AP,D,vote04_11/02/2004,1
F,I,MERCER,AP,D,vote04_11/02/2004,21
M,I,MERCER,AP,D,vote04_11/02/2004,16
U,I,MERCER,AP,D,vote04_11/02/2004,2
U,ID,MERCER,AP,D,vote04_11/02/2004,1
F,LN,MERCER,AP,D,vote04_11/02/2004,1
F,NF,MERCER,AP,D,vote04_11/02/2004,28
M,NF,MERCER,AP,D,vote04_11/02/2004,22
U,NF,MERCER,AP,D,vote04_11/02/2004,13
F,OTH,MERCER,AP,D,vote04_11/02/2004,2
M,OTH,MERCER,AP,D,vote04_11/02/2004,2
U,OTH,MERCER,AP,D,vote04_11/02/2004,2
F,R,MERCER,AP,D,vote04_11/02/2004,272
M,R,MERCER,AP,D,vote04_11/02/2004,211
U,R,MERCER,AP,D,vote04_11/02/2004,43
F,D,MIFFLIN,AP,D,vote04_11/02/2004,613
M,D,MIFFLIN,AP,D,vote04_11/02/2004,392
U,D,MIFFLIN,AP,D,vote04_11/02/2004,104
F,GR,MIFFLIN,AP,D,vote04_11/02/2004,1
F,I,MIFFLIN,AP,D,vote04_11/02/2004,9
M,I,MIFFLIN,AP,D,vote04_11/02/2004,4
M,LN,MIFFLIN,AP,D,vote04_11/02/2004,1
F,NF,MIFFLIN,AP,D,vote04_11/02/2004,7
M,NF,MIFFLIN,AP,D,vote04_11/02/2004,6
U,NF,MIFFLIN,AP,D,vote04_11/02/2004,1
F,OTH,MIFFLIN,AP,D,vote04_11/02/2004,1
M,OTH,MIFFLIN,AP,D,vote04_11/02/2004,1
U,OTH,MIFFLIN,AP,D,vote04_11/02/2004,1
F,R,MIFFLIN,AP,D,vote04_11/02/2004,173
M,R,MIFFLIN,AP,D,vote04_11/02/2004,150
U,R,MIFFLIN,AP,D,vote04_11/02/2004,13
M,C,MONROE,AP,D,vote04_11/02/2004,1
F,D,MONROE,AP,D,vote04_11/02/2004,1778
M,D,MONROE,AP,D,vote04_11/02/2004,1122
U,D,MONROE,AP,D,vote04_11/02/2004,1110
F,DS,MONROE,AP,D,vote04_11/02/2004,1
M,GR,MONROE,AP,D,vote04_11/02/2004,1
U,GR,MONROE,AP,D,vote04_11/02/2004,1
F,I,MONROE,AP,D,vote04_11/02/2004,19
M,I,MONROE,AP,D,vote04_11/02/2004,16
U,I,MONROE,AP,D,vote04_11/02/2004,3
M,LN,MONROE,AP,D,vote04_11/02/2004,1
F,NF,MONROE,AP,D,vote04_11/02/2004,40
M,NF,MONROE,AP,D,vote04_11/02/2004,32
U,NF,MONROE,AP,D,vote04_11/02/2004,17
F,NO,MONROE,AP,D,vote04_11/02/2004,2
U,NO,MONROE,AP,D,vote04_11/02/2004,1
F,NOP,MONROE,AP,D,vote04_11/02/2004,1
M,NOP,MONROE,AP,D,vote04_11/02/2004,1
F,OTH,MONROE,AP,D,vote04_11/02/2004,4
M,OTH,MONROE,AP,D,vote04_11/02/2004,5
U,OTH,MONROE,AP,D,vote04_11/02/2004,2
F,R,MONROE,AP,D,vote04_11/02/2004,282
M,R,MONROE,AP,D,vote04_11/02/2004,180
U,R,MONROE,AP,D,vote04_11/02/2004,114
F,D,MONTOUR,AP,D,vote04_11/02/2004,310
M,D,MONTOUR,AP,D,vote04_11/02/2004,171
U,D,MONTOUR,AP,D,vote04_11/02/2004,141
F,I,MONTOUR,AP,D,vote04_11/02/2004,1
M,I,MONTOUR,AP,D,vote04_11/02/2004,3
M,ID,MONTOUR,AP,D,vote04_11/02/2004,1
M,INDE,MONTOUR,AP,D,vote04_11/02/2004,1
F,NF,MONTOUR,AP,D,vote04_11/02/2004,2
M,NF,MONTOUR,AP,D,vote04_11/02/2004,2
U,NF,MONTOUR,AP,D,vote04_11/02/2004,1
F,R,MONTOUR,AP,D,vote04_11/02/2004,52
M,R,MONTOUR,AP,D,vote04_11/02/2004,34
U,R,MONTOUR,AP,D,vote04_11/02/2004,10
M,VP,MONTOUR,AP,D,vote04_11/02/2004,1
F,D,NORTHUMBERLAND,AP,D,vote04_11/02/2004,1673
M,D,NORTHUMBERLAND,AP,D,vote04_11/02/2004,1139
U,D,NORTHUMBERLAND,AP,D,vote04_11/02/2004,273
F,I,NORTHUMBERLAND,AP,D,vote04_11/02/2004,10
M,I,NORTHUMBERLAND,AP,D,vote04_11/02/2004,22
U,I,NORTHUMBERLAND,AP,D,vote04_11/02/2004,2
M,ICO,NORTHUMBERLAND,AP,D,vote04_11/02/2004,1
F,INDE,NORTHUMBERLAND,AP,D,vote04_11/02/2004,1
F,LN,NORTHUMBERLAND,AP,D,vote04_11/02/2004,1
U,LN,NORTHUMBERLAND,AP,D,vote04_11/02/2004,1
F,NF,NORTHUMBERLAND,AP,D,vote04_11/02/2004,12
M,NF,NORTHUMBERLAND,AP,D,vote04_11/02/2004,13
U,NF,NORTHUMBERLAND,AP,D,vote04_11/02/2004,4
F,NON,NORTHUMBERLAND,AP,D,vote04_11/02/2004,1
M,NON,NORTHUMBERLAND,AP,D,vote04_11/02/2004,1
F,OTH,NORTHUMBERLAND,AP,D,vote04_11/02/2004,1
F,R,NORTHUMBERLAND,AP,D,vote04_11/02/2004,290
M,R,NORTHUMBERLAND,AP,D,vote04_11/02/2004,257
U,R,NORTHUMBERLAND,AP,D,vote04_11/02/2004,30
F,C,PERRY,AP,D,vote04_11/02/2004,1
F,D,PERRY,AP,D,vote04_11/02/2004,625
M,D,PERRY,AP,D,vote04_11/02/2004,367
F,I,PERRY,AP,D,vote04_11/02/2004,3
M,I,PERRY,AP,D,vote04_11/02/2004,4
F,LN,PERRY,AP,D,vote04_11/02/2004,1
M,LN,PERRY,AP,D,vote04_11/02/2004,1
F,NF,PERRY,AP,D,vote04_11/02/2004,15
M,NF,PERRY,AP,D,vote04_11/02/2004,7
M,OTH,PERRY,AP,D,vote04_11/02/2004,2
F,R,PERRY,AP,D,vote04_11/02/2004,165
M,R,PERRY,AP,D,vote04_11/02/2004,112
U,R,PERRY,AP,D,vote04_11/02/2004,2
M,AI,PIKE,AP,D,vote04_11/02/2004,1
F,D,PIKE,AP,D,vote04_11/02/2004,540
M,D,PIKE,AP,D,vote04_11/02/2004,348
U,D,PIKE,AP,D,vote04_11/02/2004,794
U,GR,PIKE,AP,D,vote04_11/02/2004,1
F,I,PIKE,AP,D,vote04_11/02/2004,9
M,I,PIKE,AP,D,vote04_11/02/2004,4
U,I,PIKE,AP,D,vote04_11/02/2004,6
F,INDE,PIKE,AP,D,vote04_11/02/2004,2
F,LN,PIKE,AP,D,vote04_11/02/2004,2
U,LN,PIKE,AP,D,vote04_11/02/2004,3
F,NF,PIKE,AP,D,vote04_11/02/2004,8
M,NF,PIKE,AP,D,vote04_11/02/2004,11
U,NF,PIKE,AP,D,vote04_11/02/2004,12
F,OTH,PIKE,AP,D,vote04_11/02/2004,1
U,OTH,PIKE,AP,D,vote04_11/02/2004,1
F,R,PIKE,AP,D,vote04_11/02/2004,85
M,R,PIKE,AP,D,vote04_11/02/2004,58
U,R,PIKE,AP,D,vote04_11/02/2004,83
F,D,POTTER,AP,D,vote04_11/02/2004,205
M,D,POTTER,AP,D,vote04_11/02/2004,145
U,D,POTTER,AP,D,vote04_11/02/2004,77
F,I,POTTER,AP,D,vote04_11/02/2004,3
M,I,POTTER,AP,D,vote04_11/02/2004,5
U,IT,POTTER,AP,D,vote04_11/02/2004,1
F,LN,POTTER,AP,D,vote04_11/02/2004,1
F,NF,POTTER,AP,D,vote04_11/02/2004,1
F,R,POTTER,AP,D,vote04_11/02/2004,57
M,R,POTTER,AP,D,vote04_11/02/2004,43
U,R,POTTER,AP,D,vote04_11/02/2004,9
F,D,SNYDER,AP,D,vote04_11/02/2004,547
M,D,SNYDER,AP,D,vote04_11/02/2004,358
U,D,SNYDER,AP,D,vote04_11/02/2004,111
F,I,SNYDER,AP,D,vote04_11/02/2004,3
M,I,SNYDER,AP,D,vote04_11/02/2004,4
F,NF,SNYDER,AP,D,vote04_11/02/2004,3
M,NF,SNYDER,AP,D,vote04_11/02/2004,9
U,NF,SNYDER,AP,D,vote04_11/02/2004,2
M,NON,SNYDER,AP,D,vote04_11/02/2004,1
F,R,SNYDER,AP,D,vote04_11/02/2004,78
M,R,SNYDER,AP,D,vote04_11/02/2004,62
U,R,SNYDER,AP,D,vote04_11/02/2004,12
F,D,SOMERSET,AP,D,vote04_11/02/2004,1519
M,D,SOMERSET,AP,D,vote04_11/02/2004,1083
U,D,SOMERSET,AP,D,vote04_11/02/2004,59
F,I,SOMERSET,AP,D,vote04_11/02/2004,12
M,I,SOMERSET,AP,D,vote04_11/02/2004,9
F,INDE,SOMERSET,AP,D,vote04_11/02/2004,1
M,LN,SOMERSET,AP,D,vote04_11/02/2004,2
F,NF,SOMERSET,AP,D,vote04_11/02/2004,22
M,NF,SOMERSET,AP,D,vote04_11/02/2004,25
U,NF,SOMERSET,AP,D,vote04_11/02/2004,1
F,R,SOMERSET,AP,D,vote04_11/02/2004,423
M,R,SOMERSET,AP,D,vote04_11/02/2004,322
U,R,SOMERSET,AP,D,vote04_11/02/2004,3
F,D,SUSQUEHANNA,AP,D,vote04_11/02/2004,9
M,D,SUSQUEHANNA,AP,D,vote04_11/02/2004,5
U,D,SUSQUEHANNA,AP,D,vote04_11/02/2004,13
M,NF,SUSQUEHANNA,AP,D,vote04_11/02/2004,1
F,R,SUSQUEHANNA,AP,D,vote04_11/02/2004,6
M,R,SUSQUEHANNA,AP,D,vote04_11/02/2004,3
F,CT,TIOGA,AP,D,vote04_11/02/2004,1
F,D,TIOGA,AP,D,vote04_11/02/2004,338
M,D,TIOGA,AP,D,vote04_11/02/2004,251
U,D,TIOGA,AP,D,vote04_11/02/2004,407
M,GR,TIOGA,AP,D,vote04_11/02/2004,1
M,I,TIOGA,AP,D,vote04_11/02/2004,4
U,I,TIOGA,AP,D,vote04_11/02/2004,9
F,LN,TIOGA,AP,D,vote04_11/02/2004,1
M,LN,TIOGA,AP,D,vote04_11/02/2004,1
F,NF,TIOGA,AP,D,vote04_11/02/2004,2
M,NF,TIOGA,AP,D,vote04_11/02/2004,7
U,NF,TIOGA,AP,D,vote04_11/02/2004,7
U,NO,TIOGA,AP,D,vote04_11/02/2004,1
F,NOP,TIOGA,AP,D,vote04_11/02/2004,1
M,OTH,TIOGA,AP,D,vote04_11/02/2004,2
U,OTH,TIOGA,AP,D,vote04_11/02/2004,1
F,R,TIOGA,AP,D,vote04_11/02/2004,90
M,R,TIOGA,AP,D,vote04_11/02/2004,78
U,R,TIOGA,AP,D,vote04_11/02/2004,61
F,D,UNION,AP,D,vote04_11/02/2004,704
M,D,UNION,AP,D,vote04_11/02/2004,422
U,D,UNION,AP,D,vote04_11/02/2004,1
M,GR,UNION,AP,D,vote04_11/02/2004,1
F,I,UNION,AP,D,vote04_11/02/2004,3
M,I,UNION,AP,D,vote04_11/02/2004,5
M,IR,UNION,AP,D,vote04_11/02/2004,1
F,LN,UNION,AP,D,vote04_11/02/2004,1
F,NF,UNION,AP,D,vote04_11/02/2004,10
M,NF,UNION,AP,D,vote04_11/02/2004,14
U,NF,UNION,AP,D,vote04_11/02/2004,1
F,OTH,UNION,AP,D,vote04_11/02/2004,1
F,R,UNION,AP,D,vote04_11/02/2004,96
M,R,UNION,AP,D,vote04_11/02/2004,72
F,D,VENANGO,AP,D,vote04_11/02/2004,366
M,D,VENANGO,AP,D,vote04_11/02/2004,233
U,D,VENANGO,AP,D,vote04_11/02/2004,1379
F,GR,VENANGO,AP,D,vote04_11/02/2004,1
M,GR,VENANGO,AP,D,vote04_11/02/2004,1
F,I,VENANGO,AP,D,vote04_11/02/2004,6
M,I,VENANGO,AP,D,vote04_11/02/2004,2
U,I,VENANGO,AP,D,vote04_11/02/2004,9
F,INDE,VENANGO,AP,D,vote04_11/02/2004,1
U,LN,VENANGO,AP,D,vote04_11/02/2004,1
F,NF,VENANGO,AP,D,vote04_11/02/2004,7
M,NF,VENANGO,AP,D,vote04_11/02/2004,8
U,NF,VENANGO,AP,D,vote04_11/02/2004,15
F,R,VENANGO,AP,D,vote04_11/02/2004,106
M,R,VENANGO,AP,D,vote04_11/02/2004,99
U,R,VENANGO,AP,D,vote04_11/02/2004,225
F,D,WARREN,AP,D,vote04_11/02/2004,768
M,D,WARREN,AP,D,vote04_11/02/2004,482
U,D,WARREN,AP,D,vote04_11/02/2004,580
F,I,WARREN,AP,D,vote04_11/02/2004,8
M,I,WARREN,AP,D,vote04_11/02/2004,22
U,I,WARREN,AP,D,vote04_11/02/2004,4
F,ID,WARREN,AP,D,vote04_11/02/2004,1
M,INDE,WARREN,AP,D,vote04_11/02/2004,1
F,NF,WARREN,AP,D,vote04_11/02/2004,8
