Group.1,Group.2,Group.3,Group.4,Group.5,Group.6,x
U,R,CENTRE,AB,R,vote05_05/17/2005,1
F,R,CHESTER,AB,R,vote05_05/17/2005,1
M,R,CHESTER,AB,R,vote05_05/17/2005,1
M,R,COLUMBIA,AB,R,vote05_05/17/2005,1
U,R,CRAWFORD,AB,R,vote05_05/17/2005,1
M,NF,CUMBERLAND,AB,R,vote05_05/17/2005,1
U,R,CUMBERLAND,AB,R,vote05_05/17/2005,1
U,I,DAUPHIN,AB,R,vote05_05/17/2005,1
F,R,DAUPHIN,AB,R,vote05_05/17/2005,3
M,R,DAUPHIN,AB,R,vote05_05/17/2005,3
M,D,DELAWARE,AB,R,vote05_05/17/2005,1
U,R,DELAWARE,AB,R,vote05_05/17/2005,2
F,R,ERIE,AB,R,vote05_05/17/2005,1
M,R,ERIE,AB,R,vote05_05/17/2005,1
U,R,FRANKLIN,AB,R,vote05_05/17/2005,1
F,R,INDIANA,AB,R,vote05_05/17/2005,1
M,R,INDIANA,AB,R,vote05_05/17/2005,2
F,R,LEHIGH,AB,R,vote05_05/17/2005,4
M,R,LEHIGH,AB,R,vote05_05/17/2005,1
F,R,LUZERNE,AB,R,vote05_05/17/2005,1
M,R,LYCOMING,AB,R,vote05_05/17/2005,1
U,R,McKEAN,AB,R,vote05_05/17/2005,2
F,R,MERCER,AB,R,vote05_05/17/2005,1
M,R,MERCER,AB,R,vote05_05/17/2005,1
U,R,MERCER,AB,R,vote05_05/17/2005,1
F,R,MONROE,AB,R,vote05_05/17/2005,1
M,R,MONROE,AB,R,vote05_05/17/2005,1
M,R,PIKE,AB,R,vote05_05/17/2005,1
U,R,PIKE,AB,R,vote05_05/17/2005,1
M,R,SOMERSET,AB,R,vote05_05/17/2005,1
U,R,SUSQUEHANNA,AB,R,vote05_05/17/2005,2
M,R,TIOGA,AB,R,vote05_05/17/2005,1
U,R,TIOGA,AB,R,vote05_05/17/2005,2
U,R,WARREN,AB,R,vote05_05/17/2005,1
U,R,WESTMORELAND,AB,R,vote05_05/17/2005,1
F,R,ADAMS,AP,R,vote05_05/17/2005,12
M,R,ADAMS,AP,R,vote05_05/17/2005,12
U,R,ADAMS,AP,R,vote05_05/17/2005,9
F,D,ALLEGHENY,AP,R,vote05_05/17/2005,5
M,D,ALLEGHENY,AP,R,vote05_05/17/2005,3
U,D,ALLEGHENY,AP,R,vote05_05/17/2005,1
F,I,ALLEGHENY,AP,R,vote05_05/17/2005,1
M,NF,ALLEGHENY,AP,R,vote05_05/17/2005,2
M,OTH,ALLEGHENY,AP,R,vote05_05/17/2005,1
F,R,ALLEGHENY,AP,R,vote05_05/17/2005,49
M,R,ALLEGHENY,AP,R,vote05_05/17/2005,83
U,R,ALLEGHENY,AP,R,vote05_05/17/2005,22
F,R,ARMSTRONG,AP,R,vote05_05/17/2005,6
M,R,ARMSTRONG,AP,R,vote05_05/17/2005,5
U,R,ARMSTRONG,AP,R,vote05_05/17/2005,6
M,D,BEAVER,AP,R,vote05_05/17/2005,1
M,IR,BEAVER,AP,R,vote05_05/17/2005,1
F,R,BEAVER,AP,R,vote05_05/17/2005,10
M,R,BEAVER,AP,R,vote05_05/17/2005,15
M,D,BEDFORD,AP,R,vote05_05/17/2005,1
F,R,BEDFORD,AP,R,vote05_05/17/2005,4
M,R,BEDFORD,AP,R,vote05_05/17/2005,5
U,R,BEDFORD,AP,R,vote05_05/17/2005,4
F,D,BERKS,AP,R,vote05_05/17/2005,1
M,D,BERKS,AP,R,vote05_05/17/2005,1
F,R,BERKS,AP,R,vote05_05/17/2005,27
M,R,BERKS,AP,R,vote05_05/17/2005,34
U,R,BERKS,AP,R,vote05_05/17/2005,29
F,D,BLAIR,AP,R,vote05_05/17/2005,1
M,D,BLAIR,AP,R,vote05_05/17/2005,1
U,D,BLAIR,AP,R,vote05_05/17/2005,1
F,R,BLAIR,AP,R,vote05_05/17/2005,11
M,R,BLAIR,AP,R,vote05_05/17/2005,16
U,R,BLAIR,AP,R,vote05_05/17/2005,21
F,D,BRADFORD,AP,R,vote05_05/17/2005,1
F,R,BRADFORD,AP,R,vote05_05/17/2005,23
M,R,BRADFORD,AP,R,vote05_05/17/2005,17
U,R,BRADFORD,AP,R,vote05_05/17/2005,5
M,C,BUCKS,AP,R,vote05_05/17/2005,1
F,D,BUCKS,AP,R,vote05_05/17/2005,1
M,D,BUCKS,AP,R,vote05_05/17/2005,1
U,D,BUCKS,AP,R,vote05_05/17/2005,1
M,I,BUCKS,AP,R,vote05_05/17/2005,1
F,LN,BUCKS,AP,R,vote05_05/17/2005,1
M,NF,BUCKS,AP,R,vote05_05/17/2005,4
F,R,BUCKS,AP,R,vote05_05/17/2005,32
M,R,BUCKS,AP,R,vote05_05/17/2005,46
U,R,BUCKS,AP,R,vote05_05/17/2005,62
M,D,BUTLER,AP,R,vote05_05/17/2005,1
F,R,BUTLER,AP,R,vote05_05/17/2005,27
M,R,BUTLER,AP,R,vote05_05/17/2005,28
U,R,BUTLER,AP,R,vote05_05/17/2005,5
F,R,CAMBRIA,AP,R,vote05_05/17/2005,11
M,R,CAMBRIA,AP,R,vote05_05/17/2005,15
U,R,CAMBRIA,AP,R,vote05_05/17/2005,4
F,D,CARBON,AP,R,vote05_05/17/2005,1
F,R,CARBON,AP,R,vote05_05/17/2005,5
M,R,CARBON,AP,R,vote05_05/17/2005,7
U,R,CARBON,AP,R,vote05_05/17/2005,15
F,D,CENTRE,AP,R,vote05_05/17/2005,1
M,D,CENTRE,AP,R,vote05_05/17/2005,1
F,R,CENTRE,AP,R,vote05_05/17/2005,2
M,R,CENTRE,AP,R,vote05_05/17/2005,6
U,R,CENTRE,AP,R,vote05_05/17/2005,20
M,D,CHESTER,AP,R,vote05_05/17/2005,1
F,R,CHESTER,AP,R,vote05_05/17/2005,20
M,R,CHESTER,AP,R,vote05_05/17/2005,24
F,R,CLARION,AP,R,vote05_05/17/2005,2
F,R,CLEARFIELD,AP,R,vote05_05/17/2005,15
M,R,CLEARFIELD,AP,R,vote05_05/17/2005,15
M,D,COLUMBIA,AP,R,vote05_05/17/2005,1
F,R,COLUMBIA,AP,R,vote05_05/17/2005,12
M,R,COLUMBIA,AP,R,vote05_05/17/2005,14
U,R,COLUMBIA,AP,R,vote05_05/17/2005,5
F,D,CRAWFORD,AP,R,vote05_05/17/2005,1
U,D,CRAWFORD,AP,R,vote05_05/17/2005,1
F,R,CRAWFORD,AP,R,vote05_05/17/2005,8
M,R,CRAWFORD,AP,R,vote05_05/17/2005,8
U,R,CRAWFORD,AP,R,vote05_05/17/2005,30
M,D,CUMBERLAND,AP,R,vote05_05/17/2005,2
U,NF,CUMBERLAND,AP,R,vote05_05/17/2005,1
F,R,CUMBERLAND,AP,R,vote05_05/17/2005,16
M,R,CUMBERLAND,AP,R,vote05_05/17/2005,17
U,R,CUMBERLAND,AP,R,vote05_05/17/2005,10
F,D,DAUPHIN,AP,R,vote05_05/17/2005,17
M,D,DAUPHIN,AP,R,vote05_05/17/2005,6
U,D,DAUPHIN,AP,R,vote05_05/17/2005,5
F,I,DAUPHIN,AP,R,vote05_05/17/2005,3
M,I,DAUPHIN,AP,R,vote05_05/17/2005,5
M,LN,DAUPHIN,AP,R,vote05_05/17/2005,1
F,NF,DAUPHIN,AP,R,vote05_05/17/2005,4
M,NF,DAUPHIN,AP,R,vote05_05/17/2005,4
U,NF,DAUPHIN,AP,R,vote05_05/17/2005,1
F,OTH,DAUPHIN,AP,R,vote05_05/17/2005,1
F,R,DAUPHIN,AP,R,vote05_05/17/2005,202
M,R,DAUPHIN,AP,R,vote05_05/17/2005,257
U,R,DAUPHIN,AP,R,vote05_05/17/2005,87
M,D,DELAWARE,AP,R,vote05_05/17/2005,1
U,D,DELAWARE,AP,R,vote05_05/17/2005,1
F,I,DELAWARE,AP,R,vote05_05/17/2005,1
U,I,DELAWARE,AP,R,vote05_05/17/2005,1
F,NF,DELAWARE,AP,R,vote05_05/17/2005,1
F,R,DELAWARE,AP,R,vote05_05/17/2005,23
M,R,DELAWARE,AP,R,vote05_05/17/2005,27
U,R,DELAWARE,AP,R,vote05_05/17/2005,65
F,R,ELK,AP,R,vote05_05/17/2005,2
F,D,ERIE,AP,R,vote05_05/17/2005,3
M,D,ERIE,AP,R,vote05_05/17/2005,3
U,D,ERIE,AP,R,vote05_05/17/2005,1
M,I,ERIE,AP,R,vote05_05/17/2005,1
U,NF,ERIE,AP,R,vote05_05/17/2005,1
F,R,ERIE,AP,R,vote05_05/17/2005,22
M,R,ERIE,AP,R,vote05_05/17/2005,23
U,R,ERIE,AP,R,vote05_05/17/2005,55
F,R,FAYETTE,AP,R,vote05_05/17/2005,1
U,R,FAYETTE,AP,R,vote05_05/17/2005,3
F,R,FOREST,AP,R,vote05_05/17/2005,2
M,R,FOREST,AP,R,vote05_05/17/2005,2
U,D,FRANKLIN,AP,R,vote05_05/17/2005,2
F,R,FRANKLIN,AP,R,vote05_05/17/2005,18
M,R,FRANKLIN,AP,R,vote05_05/17/2005,17
U,R,FRANKLIN,AP,R,vote05_05/17/2005,34
F,R,FULTON,AP,R,vote05_05/17/2005,2
M,R,FULTON,AP,R,vote05_05/17/2005,3
U,R,FULTON,AP,R,vote05_05/17/2005,1
F,R,GREENE,AP,R,vote05_05/17/2005,4
M,R,GREENE,AP,R,vote05_05/17/2005,6
U,R,GREENE,AP,R,vote05_05/17/2005,7
F,D,HUNTINGDON,AP,R,vote05_05/17/2005,1
F,R,HUNTINGDON,AP,R,vote05_05/17/2005,5
M,R,HUNTINGDON,AP,R,vote05_05/17/2005,6
F,D,INDIANA,AP,R,vote05_05/17/2005,1
M,NF,INDIANA,AP,R,vote05_05/17/2005,1
F,R,INDIANA,AP,R,vote05_05/17/2005,10
M,R,INDIANA,AP,R,vote05_05/17/2005,18
U,R,INDIANA,AP,R,vote05_05/17/2005,1
M,R,JUNIATA,AP,R,vote05_05/17/2005,1
F,D,LAWRENCE,AP,R,vote05_05/17/2005,1
F,R,LAWRENCE,AP,R,vote05_05/17/2005,3
M,R,LAWRENCE,AP,R,vote05_05/17/2005,1
U,R,LAWRENCE,AP,R,vote05_05/17/2005,6
F,R,LEBANON,AP,R,vote05_05/17/2005,7
M,R,LEBANON,AP,R,vote05_05/17/2005,7
U,R,LEBANON,AP,R,vote05_05/17/2005,18
F,D,LEHIGH,AP,R,vote05_05/17/2005,2
M,D,LEHIGH,AP,R,vote05_05/17/2005,2
U,D,LEHIGH,AP,R,vote05_05/17/2005,1
F,GR,LEHIGH,AP,R,vote05_05/17/2005,1
F,NF,LEHIGH,AP,R,vote05_05/17/2005,1
F,R,LEHIGH,AP,R,vote05_05/17/2005,7
M,R,LEHIGH,AP,R,vote05_05/17/2005,9
U,R,LEHIGH,AP,R,vote05_05/17/2005,17
F,D,LUZERNE,AP,R,vote05_05/17/2005,3
M,D,LUZERNE,AP,R,vote05_05/17/2005,2
M,I,LUZERNE,AP,R,vote05_05/17/2005,1
U,I,LUZERNE,AP,R,vote05_05/17/2005,1
F,R,LUZERNE,AP,R,vote05_05/17/2005,39
M,R,LUZERNE,AP,R,vote05_05/17/2005,61
U,R,LUZERNE,AP,R,vote05_05/17/2005,15
M,D,LYCOMING,AP,R,vote05_05/17/2005,1
F,R,LYCOMING,AP,R,vote05_05/17/2005,9
M,R,LYCOMING,AP,R,vote05_05/17/2005,10
U,R,LYCOMING,AP,R,vote05_05/17/2005,38
U,D,McKEAN,AP,R,vote05_05/17/2005,1
F,R,McKEAN,AP,R,vote05_05/17/2005,5
M,R,McKEAN,AP,R,vote05_05/17/2005,12
U,R,McKEAN,AP,R,vote05_05/17/2005,2
F,D,MERCER,AP,R,vote05_05/17/2005,5
M,D,MERCER,AP,R,vote05_05/17/2005,2
U,D,MERCER,AP,R,vote05_05/17/2005,1
F,OTH,MERCER,AP,R,vote05_05/17/2005,1
F,R,MERCER,AP,R,vote05_05/17/2005,109
M,R,MERCER,AP,R,vote05_05/17/2005,98
U,R,MERCER,AP,R,vote05_05/17/2005,23
M,D,MIFFLIN,AP,R,vote05_05/17/2005,1
U,D,MIFFLIN,AP,R,vote05_05/17/2005,1
F,R,MIFFLIN,AP,R,vote05_05/17/2005,12
M,R,MIFFLIN,AP,R,vote05_05/17/2005,14
U,R,MIFFLIN,AP,R,vote05_05/17/2005,10
F,D,MONROE,AP,R,vote05_05/17/2005,3
M,D,MONROE,AP,R,vote05_05/17/2005,1
F,I,MONROE,AP,R,vote05_05/17/2005,2
U,I,MONROE,AP,R,vote05_05/17/2005,1
M,LN,MONROE,AP,R,vote05_05/17/2005,1
U,LN,MONROE,AP,R,vote05_05/17/2005,1
F,NF,MONROE,AP,R,vote05_05/17/2005,1
M,NF,MONROE,AP,R,vote05_05/17/2005,2
F,R,MONROE,AP,R,vote05_05/17/2005,70
M,R,MONROE,AP,R,vote05_05/17/2005,76
U,R,MONROE,AP,R,vote05_05/17/2005,79
F,R,MONTOUR,AP,R,vote05_05/17/2005,1
M,R,MONTOUR,AP,R,vote05_05/17/2005,1
U,R,MONTOUR,AP,R,vote05_05/17/2005,1
M,I,NORTHUMBERLAND,AP,R,vote05_05/17/2005,1
F,R,NORTHUMBERLAND,AP,R,vote05_05/17/2005,15
M,R,NORTHUMBERLAND,AP,R,vote05_05/17/2005,16
U,R,NORTHUMBERLAND,AP,R,vote05_05/17/2005,7
F,R,PERRY,AP,R,vote05_05/17/2005,9
M,R,PERRY,AP,R,vote05_05/17/2005,13
M,D,PIKE,AP,R,vote05_05/17/2005,1
F,R,PIKE,AP,R,vote05_05/17/2005,3
M,R,PIKE,AP,R,vote05_05/17/2005,3
U,R,PIKE,AP,R,vote05_05/17/2005,6
F,D,POTTER,AP,R,vote05_05/17/2005,1
F,R,POTTER,AP,R,vote05_05/17/2005,8
M,R,POTTER,AP,R,vote05_05/17/2005,10
U,R,POTTER,AP,R,vote05_05/17/2005,10
F,R,SNYDER,AP,R,vote05_05/17/2005,11
M,R,SNYDER,AP,R,vote05_05/17/2005,8
U,R,SNYDER,AP,R,vote05_05/17/2005,4
M,D,SOMERSET,AP,R,vote05_05/17/2005,1
F,R,SOMERSET,AP,R,vote05_05/17/2005,24
M,R,SOMERSET,AP,R,vote05_05/17/2005,12
U,R,SOMERSET,AP,R,vote05_05/17/2005,1
F,R,SULLIVAN,AP,R,vote05_05/17/2005,4
M,R,SULLIVAN,AP,R,vote05_05/17/2005,4
F,D,SUSQUEHANNA,AP,R,vote05_05/17/2005,6
M,D,SUSQUEHANNA,AP,R,vote05_05/17/2005,4
U,D,SUSQUEHANNA,AP,R,vote05_05/17/2005,1
F,I,SUSQUEHANNA,AP,R,vote05_05/17/2005,1
M,I,SUSQUEHANNA,AP,R,vote05_05/17/2005,1
M,LN,SUSQUEHANNA,AP,R,vote05_05/17/2005,1
F,NF,SUSQUEHANNA,AP,R,vote05_05/17/2005,1
M,NF,SUSQUEHANNA,AP,R,vote05_05/17/2005,1
F,R,SUSQUEHANNA,AP,R,vote05_05/17/2005,126
M,R,SUSQUEHANNA,AP,R,vote05_05/17/2005,127
U,R,SUSQUEHANNA,AP,R,vote05_05/17/2005,152
F,R,TIOGA,AP,R,vote05_05/17/2005,4
M,R,TIOGA,AP,R,vote05_05/17/2005,7
U,R,TIOGA,AP,R,vote05_05/17/2005,2
F,R,UNION,AP,R,vote05_05/17/2005,4
M,R,UNION,AP,R,vote05_05/17/2005,2
F,D,VENANGO,AP,R,vote05_05/17/2005,1
F,R,VENANGO,AP,R,vote05_05/17/2005,5
M,R,VENANGO,AP,R,vote05_05/17/2005,6
U,R,VENANGO,AP,R,vote05_05/17/2005,12
F,R,WARREN,AP,R,vote05_05/17/2005,7
M,R,WARREN,AP,R,vote05_05/17/2005,8
U,R,WARREN,AP,R,vote05_05/17/2005,3
F,D,WASHINGTON,AP,R,vote05_05/17/2005,4
M,D,WASHINGTON,AP,R,vote05_05/17/2005,1
F,R,WASHINGTON,AP,R,vote05_05/17/2005,14
M,R,WASHINGTON,AP,R,vote05_05/17/2005,21
U,R,WASHINGTON,AP,R,vote05_05/17/2005,33
F,D,WAYNE,AP,R,vote05_05/17/2005,1
F,R,WAYNE,AP,R,vote05_05/17/2005,6
M,R,WAYNE,AP,R,vote05_05/17/2005,11
U,R,WAYNE,AP,R,vote05_05/17/2005,11
F,D,WESTMORELAND,AP,R,vote05_05/17/2005,3
U,D,WESTMORELAND,AP,R,vote05_05/17/2005,2
M,NF,WESTMORELAND,AP,R,vote05_05/17/2005,1
M,NON,WESTMORELAND,AP,R,vote05_05/17/2005,1
F,R,WESTMORELAND,AP,R,vote05_05/17/2005,41
M,R,WESTMORELAND,AP,R,vote05_05/17/2005,53
U,R,WESTMORELAND,AP,R,vote05_05/17/2005,54
F,R,WYOMING,AP,R,vote05_05/17/2005,4
M,R,WYOMING,AP,R,vote05_05/17/2005,4
M,D,LEHIGH,AP,D,vote05_07/19/2005,1
F,R,LEHIGH,AP,R,vote05_07/19/2005,1
U,R,LEHIGH,AP,R,vote05_07/19/2005,2
F,D,ALLEGHENY,AB,D,vote05_11/08/2005,2
M,D,ALLEGHENY,AB,D,vote05_11/08/2005,6
U,D,ALLEGHENY,AB,D,vote05_11/08/2005,1
F,D,BEDFORD,AB,D,vote05_11/08/2005,1
F,D,BERKS,AB,D,vote05_11/08/2005,1
U,D,BLAIR,AB,D,vote05_11/08/2005,2
M,R,BUCKS,AB,D,vote05_11/08/2005,1
F,D,CAMBRIA,AB,D,vote05_11/08/2005,1
U,D,CENTRE,AB,D,vote05_11/08/2005,2
F,D,CHESTER,AB,D,vote05_11/08/2005,1
F,D,CLEARFIELD,AB,D,vote05_11/08/2005,1
U,D,CLEARFIELD,AB,D,vote05_11/08/2005,1
F,D,CLINTON,AB,D,vote05_11/08/2005,8
M,D,CLINTON,AB,D,vote05_11/08/2005,2
U,D,CLINTON,AB,D,vote05_11/08/2005,3
F,R,CLINTON,AB,D,vote05_11/08/2005,2
F,R,COLUMBIA,AB,D,vote05_11/08/2005,1
U,D,CRAWFORD,AB,D,vote05_11/08/2005,1
F,D,CUMBERLAND,AB,D,vote05_11/08/2005,1
U,D,CUMBERLAND,AB,D,vote05_11/08/2005,2
F,D,DAUPHIN,AB,D,vote05_11/08/2005,2
M,D,DAUPHIN,AB,D,vote05_11/08/2005,2
M,D,DELAWARE,AB,D,vote05_11/08/2005,1
F,D,ERIE,AB,D,vote05_11/08/2005,1
U,D,ERIE,AB,D,vote05_11/08/2005,3
U,D,FAYETTE,AB,D,vote05_11/08/2005,1
F,D,FRANKLIN,AB,D,vote05_11/08/2005,1
F,D,JEFFERSON,AB,D,vote05_11/08/2005,1
M,D,JEFFERSON,AB,D,vote05_11/08/2005,1
M,D,JUNIATA,AB,D,vote05_11/08/2005,1
F,D,LACKAWANNA,AB,D,vote05_11/08/2005,35
M,D,LACKAWANNA,AB,D,vote05_11/08/2005,29
U,D,LACKAWANNA,AB,D,vote05_11/08/2005,257
F,R,LACKAWANNA,AB,D,vote05_11/08/2005,2
M,R,LACKAWANNA,AB,D,vote05_11/08/2005,5
U,R,LACKAWANNA,AB,D,vote05_11/08/2005,10
F,D,LANCASTER,AB,D,vote05_11/08/2005,21
M,D,LANCASTER,AB,D,vote05_11/08/2005,10
U,D,LANCASTER,AB,D,vote05_11/08/2005,53
F,R,LANCASTER,AB,D,vote05_11/08/2005,2
U,D,LEHIGH,AB,D,vote05_11/08/2005,1
F,D,LUZERNE,AB,D,vote05_11/08/2005,1
M,R,LUZERNE,AB,D,vote05_11/08/2005,1
F,D,MERCER,AB,D,vote05_11/08/2005,2
F,D,MONTGOMERY,AB,D,vote05_11/08/2005,85
M,D,MONTGOMERY,AB,D,vote05_11/08/2005,48
U,D,MONTGOMERY,AB,D,vote05_11/08/2005,21
F,R,MONTGOMERY,AB,D,vote05_11/08/2005,1
M,R,MONTGOMERY,AB,D,vote05_11/08/2005,1
F,D,NORTHAMPTON,AB,D,vote05_11/08/2005,50
M,D,NORTHAMPTON,AB,D,vote05_11/08/2005,30
U,D,NORTHAMPTON,AB,D,vote05_11/08/2005,16
M,I,NORTHAMPTON,AB,D,vote05_11/08/2005,1
F,R,NORTHAMPTON,AB,D,vote05_11/08/2005,1
M,R,NORTHAMPTON,AB,D,vote05_11/08/2005,1
F,R,NORTHUMBERLAND,AB,D,vote05_11/08/2005,1
U,D,PIKE,AB,D,vote05_11/08/2005,1
F,D,SCHUYLKILL,AB,D,vote05_11/08/2005,12
M,D,SCHUYLKILL,AB,D,vote05_11/08/2005,10
U,D,SCHUYLKILL,AB,D,vote05_11/08/2005,106
F,NON,SCHUYLKILL,AB,D,vote05_11/08/2005,1
U,OTH,SCHUYLKILL,AB,D,vote05_11/08/2005,1
F,R,SCHUYLKILL,AB,D,vote05_11/08/2005,2
M,R,SCHUYLKILL,AB,D,vote05_11/08/2005,1
U,R,SCHUYLKILL,AB,D,vote05_11/08/2005,6
U,D,TIOGA,AB,D,vote05_11/08/2005,1
F,D,WESTMORELAND,AB,D,vote05_11/08/2005,1
M,D,WESTMORELAND,AB,D,vote05_11/08/2005,1
U,D,WESTMORELAND,AB,D,vote05_11/08/2005,1
F,D,YORK,AB,D,vote05_11/08/2005,53
M,D,YORK,AB,D,vote05_11/08/2005,34
U,D,YORK,AB,D,vote05_11/08/2005,5
F,R,YORK,AB,D,vote05_11/08/2005,2
M,R,YORK,AB,D,vote05_11/08/2005,2
F,D,ADAMS,AP,D,vote05_11/08/2005,13
M,D,ADAMS,AP,D,vote05_11/08/2005,9
U,D,ADAMS,AP,D,vote05_11/08/2005,9
M,NF,ADAMS,AP,D,vote05_11/08/2005,1
M,R,ADAMS,AP,D,vote05_11/08/2005,1
U,R,ADAMS,AP,D,vote05_11/08/2005,1
F,D,ALLEGHENY,AP,D,vote05_11/08/2005,130
M,D,ALLEGHENY,AP,D,vote05_11/08/2005,145
U,D,ALLEGHENY,AP,D,vote05_11/08/2005,70
U,I,ALLEGHENY,AP,D,vote05_11/08/2005,1
M,LN,ALLEGHENY,AP,D,vote05_11/08/2005,1
M,NF,ALLEGHENY,AP,D,vote05_11/08/2005,2
M,OTH,ALLEGHENY,AP,D,vote05_11/08/2005,1
F,R,ALLEGHENY,AP,D,vote05_11/08/2005,2
M,R,ALLEGHENY,AP,D,vote05_11/08/2005,10
U,R,ALLEGHENY,AP,D,vote05_11/08/2005,5
F,D,ARMSTRONG,AP,D,vote05_11/08/2005,5
M,D,ARMSTRONG,AP,D,vote05_11/08/2005,5
U,D,ARMSTRONG,AP,D,vote05_11/08/2005,6
F,R,ARMSTRONG,AP,D,vote05_11/08/2005,1
M,R,ARMSTRONG,AP,D,vote05_11/08/2005,1
U,R,ARMSTRONG,AP,D,vote05_11/08/2005,2
F,D,BEAVER,AP,D,vote05_11/08/2005,28
M,D,BEAVER,AP,D,vote05_11/08/2005,21
M,NF,BEAVER,AP,D,vote05_11/08/2005,1
F,R,BEAVER,AP,D,vote05_11/08/2005,1
M,R,BEAVER,AP,D,vote05_11/08/2005,1
F,D,BEDFORD,AP,D,vote05_11/08/2005,2
M,D,BEDFORD,AP,D,vote05_11/08/2005,5
U,D,BEDFORD,AP,D,vote05_11/08/2005,2
F,R,BEDFORD,AP,D,vote05_11/08/2005,1
F,D,BERKS,AP,D,vote05_11/08/2005,37
M,D,BERKS,AP,D,vote05_11/08/2005,36
U,D,BERKS,AP,D,vote05_11/08/2005,21
M,NF,BERKS,AP,D,vote05_11/08/2005,1
M,OTH,BERKS,AP,D,vote05_11/08/2005,1
F,R,BERKS,AP,D,vote05_11/08/2005,3
M,R,BERKS,AP,D,vote05_11/08/2005,6
U,R,BERKS,AP,D,vote05_11/08/2005,4
F,D,BLAIR,AP,D,vote05_11/08/2005,7
M,D,BLAIR,AP,D,vote05_11/08/2005,3
U,D,BLAIR,AP,D,vote05_11/08/2005,3
F,R,BLAIR,AP,D,vote05_11/08/2005,2
M,R,BLAIR,AP,D,vote05_11/08/2005,3
U,R,BLAIR,AP,D,vote05_11/08/2005,1
F,D,BRADFORD,AP,D,vote05_11/08/2005,3
U,D,BRADFORD,AP,D,vote05_11/08/2005,2
M,R,BRADFORD,AP,D,vote05_11/08/2005,1
F,D,BUCKS,AP,D,vote05_11/08/2005,96
M,D,BUCKS,AP,D,vote05_11/08/2005,73
U,D,BUCKS,AP,D,vote05_11/08/2005,93
F,LN,BUCKS,AP,D,vote05_11/08/2005,1
F,NF,BUCKS,AP,D,vote05_11/08/2005,2
M,NF,BUCKS,AP,D,vote05_11/08/2005,1
U,NF,BUCKS,AP,D,vote05_11/08/2005,1
F,R,BUCKS,AP,D,vote05_11/08/2005,6
M,R,BUCKS,AP,D,vote05_11/08/2005,5
U,R,BUCKS,AP,D,vote05_11/08/2005,6
F,D,BUTLER,AP,D,vote05_11/08/2005,18
M,D,BUTLER,AP,D,vote05_11/08/2005,16
U,D,BUTLER,AP,D,vote05_11/08/2005,6
F,R,BUTLER,AP,D,vote05_11/08/2005,2
M,R,BUTLER,AP,D,vote05_11/08/2005,3
U,R,BUTLER,AP,D,vote05_11/08/2005,1
F,D,CAMBRIA,AP,D,vote05_11/08/2005,21
M,D,CAMBRIA,AP,D,vote05_11/08/2005,27
U,D,CAMBRIA,AP,D,vote05_11/08/2005,5
F,NF,CAMBRIA,AP,D,vote05_11/08/2005,1
M,NF,CAMBRIA,AP,D,vote05_11/08/2005,1
F,R,CAMBRIA,AP,D,vote05_11/08/2005,4
M,R,CAMBRIA,AP,D,vote05_11/08/2005,4
U,R,CAMBRIA,AP,D,vote05_11/08/2005,1
F,D,CARBON,AP,D,vote05_11/08/2005,4
M,D,CARBON,AP,D,vote05_11/08/2005,1
U,D,CARBON,AP,D,vote05_11/08/2005,12
M,I,CARBON,AP,D,vote05_11/08/2005,1
F,R,CARBON,AP,D,vote05_11/08/2005,1
M,R,CARBON,AP,D,vote05_11/08/2005,3
F,D,CENTRE,AP,D,vote05_11/08/2005,12
M,D,CENTRE,AP,D,vote05_11/08/2005,10
U,D,CENTRE,AP,D,vote05_11/08/2005,29
F,R,CENTRE,AP,D,vote05_11/08/2005,2
M,R,CENTRE,AP,D,vote05_11/08/2005,2
U,R,CENTRE,AP,D,vote05_11/08/2005,1
F,D,CHESTER,AP,D,vote05_11/08/2005,39
M,D,CHESTER,AP,D,vote05_11/08/2005,33
U,D,CHESTER,AP,D,vote05_11/08/2005,3
F,I,CHESTER,AP,D,vote05_11/08/2005,1
F,R,CHESTER,AP,D,vote05_11/08/2005,2
M,R,CHESTER,AP,D,vote05_11/08/2005,1
F,D,CLARION,AP,D,vote05_11/08/2005,2
M,D,CLARION,AP,D,vote05_11/08/2005,3
U,D,CLARION,AP,D,vote05_11/08/2005,1
F,R,CLARION,AP,D,vote05_11/08/2005,3
M,R,CLARION,AP,D,vote05_11/08/2005,1
U,R,CLARION,AP,D,vote05_11/08/2005,1
F,D,CLEARFIELD,AP,D,vote05_11/08/2005,3
M,D,CLEARFIELD,AP,D,vote05_11/08/2005,8
U,D,CLEARFIELD,AP,D,vote05_11/08/2005,4
F,OTH,CLEARFIELD,AP,D,vote05_11/08/2005,1
F,R,CLEARFIELD,AP,D,vote05_11/08/2005,1
M,R,CLEARFIELD,AP,D,vote05_11/08/2005,3
F,D,CLINTON,AP,D,vote05_11/08/2005,230
M,D,CLINTON,AP,D,vote05_11/08/2005,216
U,D,CLINTON,AP,D,vote05_11/08/2005,58
M,LN,CLINTON,AP,D,vote05_11/08/2005,1
F,NF,CLINTON,AP,D,vote05_11/08/2005,1
M,NF,CLINTON,AP,D,vote05_11/08/2005,1
F,R,CLINTON,AP,D,vote05_11/08/2005,24
M,R,CLINTON,AP,D,vote05_11/08/2005,29
U,R,CLINTON,AP,D,vote05_11/08/2005,4
