"HINDI","Muni2","County","total_ballots_2020","registered_voters_2020","provisional_all_2020","prov_counted_2020","prov_rejected_2020","abs_issued_2020","abs_counted_2020","abs_rejected_2020","total_ballots_2016","registered_voters_2016","provisional_all_2016","prov_counted_2016","prov_rejected_2016","abs_issued_2016","abs_counted_2016","abs_not_returned_2016","abs_late_2016","abs_rejected_2016"
61004,"TOWN OF BROWNING","TAYLOR COUNTY",224,475,0,0,0,0,0,0,303,476,0,0,0,25,25,0,0,0
61006,"TOWN OF CHELSEA","TAYLOR COUNTY",209,433,0,0,0,22,22,0,297,441,0,0,0,14,14,0,0,0
61008,"TOWN OF CLEVELAND","TAYLOR COUNTY",80,148,0,0,0,6,6,0,95,152,0,0,0,2,2,0,0,0
61010,"TOWN OF DEER CREEK","TAYLOR COUNTY",169,363,0,0,0,3,3,0,261,378,0,0,0,9,7,2,0,0
61012,"TOWN OF FORD","TAYLOR COUNTY",85,149,0,0,0,14,14,0,97,144,0,0,0,2,2,0,0,0
61014,"TOWN OF GOODRICH","TAYLOR COUNTY",141,289,0,0,0,5,5,0,207,297,0,0,0,18,18,0,0,0
61016,"TOWN OF GREENWOOD","TAYLOR COUNTY",166,376,0,0,0,14,13,0,0,358,0,0,0,2,2,0,0,0
61018,"TOWN OF GROVER","TAYLOR COUNTY",68,146,0,0,0,1,1,0,106,152,0,0,0,9,9,0,0,0
61020,"TOWN OF HAMMEL","TAYLOR COUNTY",225,427,0,0,0,4,4,0,304,458,0,0,0,18,18,0,0,0
61022,"TOWN OF HOLWAY","TAYLOR COUNTY",157,306,0,0,0,9,9,0,189,309,0,0,0,7,7,0,0,0
61024,"TOWN OF JUMP RIVER","TAYLOR COUNTY",90,149,0,0,0,5,5,0,0,170,0,0,0,1,1,0,0,0
61026,"TOWN OF LITTLE BLACK","TAYLOR COUNTY",280,579,0,0,0,61,61,0,401,626,0,0,0,19,19,0,0,0
61028,"TOWN OF MAPLEHURST","TAYLOR COUNTY",100,182,0,0,0,22,22,0,128,200,0,0,0,2,2,0,0,0
61030,"TOWN OF MCKINLEY","TAYLOR COUNTY",94,192,0,0,0,4,4,0,116,195,0,0,0,4,4,0,0,0
61032,"TOWN OF MEDFORD","TAYLOR COUNTY",673,1434,0,0,0,0,0,0,995,1417,0,0,0,28,24,2,1,2
61034,"TOWN OF MOLITOR","TAYLOR COUNTY",111,194,1,0,1,2,2,0,136,195,0,0,0,1,1,0,0,0
61036,"TOWN OF PERSHING","TAYLOR COUNTY",45,84,0,0,0,9,9,0,56,90,0,0,0,0,0,0,0,0
61038,"TOWN OF RIB LAKE","TAYLOR COUNTY",208,435,0,0,0,10,10,0,283,452,0,0,0,16,15,1,0,0
61040,"TOWN OF ROOSEVELT","TAYLOR COUNTY",91,199,0,0,0,5,4,0,134,120,0,0,0,1,1,0,0,0
61042,"TOWN OF TAFT","TAYLOR COUNTY",87,163,0,0,0,2,2,0,108,192,0,0,0,9,9,0,0,0
61044,"TOWN OF WESTBORO","TAYLOR COUNTY",219,430,0,0,0,51,51,0,254,449,0,0,0,22,22,0,0,0
6111,"VILLAGE OF COCHRANE","BUFFALO COUNTY",98,227,0,0,0,12,12,0,120,257,0,0,0,2,2,0,0,0
61131,"VILLAGE OF GILMAN","TAYLOR COUNTY",106,213,0,0,0,30,30,0,132,221,0,0,0,4,4,0,0,0
61146,"VILLAGE OF LUBLIN","TAYLOR COUNTY",35,65,0,0,0,0,0,0,43,71,0,0,0,0,0,0,0,0
61176,"VILLAGE OF RIB LAKE","TAYLOR COUNTY",190,411,0,0,0,59,58,0,251,443,0,0,0,36,36,0,0,0
61181,"VILLAGE OF STETSONVILLE","TAYLOR COUNTY",140,275,0,0,0,9,9,0,189,273,0,0,0,8,6,1,0,0
61251,"CITY OF MEDFORD","TAYLOR COUNTY",1040,2163,0,0,0,239,239,0,1476,2178,1,1,0,139,105,3,0,3
6154,"VILLAGE OF NELSON","BUFFALO COUNTY",60,171,0,0,0,0,0,0,101,182,0,0,0,2,2,0,0,0
62002,"TOWN OF ALBION","TREMPEALEAU COUNTY",171,381,0,0,0,0,0,0,238,371,0,0,0,3,0,0,0,0
62004,"TOWN OF ARCADIA","TREMPEALEAU COUNTY",430,1046,0,0,0,100,100,0,654,1075,0,0,0,33,0,4,0,0
62006,"TOWN OF BURNSIDE","TREMPEALEAU COUNTY",86,252,0,0,0,13,13,0,0,268,0,0,0,6,0,1,0,0
62008,"TOWN OF CALEDONIA","TREMPEALEAU COUNTY",200,556,0,0,0,0,0,0,298,522,2,0,2,12,12,0,0,0
6201,"CITY OF ALMA","BUFFALO COUNTY",283,462,0,0,0,1,1,0,290,481,0,0,0,15,14,0,0,0
62010,"TOWN OF CHIMNEY ROCK","TREMPEALEAU COUNTY",84,154,0,0,0,23,23,0,98,146,0,0,0,7,7,0,0,0
62012,"TOWN OF DODGE","TREMPEALEAU COUNTY",122,263,0,0,0,9,9,0,160,258,0,0,0,4,3,0,0,1
62014,"TOWN OF ETTRICK","TREMPEALEAU COUNTY",0,785,0,0,0,4,4,0,494,786,0,0,0,20,19,1,0,0
62016,"TOWN OF GALE","TREMPEALEAU COUNTY",458,1043,0,0,0,42,42,0,630,1000,0,0,0,14,14,0,0,0
62018,"TOWN OF HALE","TREMPEALEAU COUNTY",278,636,0,0,0,12,10,0,409,600,0,0,0,9,0,0,0,0
62020,"TOWN OF LINCOLN","TREMPEALEAU COUNTY",149,382,0,0,0,14,14,0,209,396,0,0,0,14,0,2,0,1
62022,"TOWN OF PIGEON","TREMPEALEAU COUNTY",188,408,0,0,0,16,16,0,260,394,0,0,0,4,4,0,0,0
62024,"TOWN OF PRESTON","TREMPEALEAU COUNTY",197,496,0,0,0,8,8,0,277,471,0,0,0,8,8,0,0,0
62026,"TOWN OF SUMNER","TREMPEALEAU COUNTY",0,491,0,0,0,0,0,0,307,478,0,0,0,1,5,0,0,0
62028,"TOWN OF TREMPEALEAU","TREMPEALEAU COUNTY",536,1167,0,0,0,88,88,0,647,1148,0,0,0,58,57,1,0,0
62030,"TOWN OF UNITY","TREMPEALEAU COUNTY",169,304,0,0,0,1,1,0,190,302,0,0,0,8,7,7,0,1
6206,"CITY OF BUFFALO CITY","BUFFALO COUNTY",287,656,0,0,0,87,86,0,396,627,0,0,0,13,11,2,0,0
62121,"VILLAGE OF ELEVA","TREMPEALEAU COUNTY",157,355,0,0,0,5,5,0,194,333,0,0,0,4,3,1,0,0
62122,"VILLAGE OF ETTRICK","TREMPEALEAU COUNTY",0,301,0,0,0,16,16,0,182,286,0,0,0,9,8,1,0,0
62173,"VILLAGE OF PIGEON FALLS","TREMPEALEAU COUNTY",119,207,0,0,0,54,54,0,151,216,0,0,0,12,12,0,0,0
62181,"VILLAGE OF STRUM","TREMPEALEAU COUNTY",275,563,0,0,0,7,7,0,360,610,0,0,0,36,34,0,0,2
62186,"VILLAGE OF TREMPEALEAU","TREMPEALEAU COUNTY",0,1089,0,0,0,39,38,0,679,986,0,0,0,52,49,2,1,1
62201,"CITY OF ARCADIA","TREMPEALEAU COUNTY",0,887,0,0,0,51,51,0,557,1036,0,0,0,36,33,3,0,0
62206,"CITY OF BLAIR","TREMPEALEAU COUNTY",239,575,0,0,0,61,61,0,317,596,0,0,0,18,18,0,0,0
62231,"CITY OF GALESVILLE","TREMPEALEAU COUNTY",342,876,0,0,0,0,0,0,528,860,1,0,1,42,38,4,0,0
62241,"CITY OF INDEPENDENCE","TREMPEALEAU COUNTY",202,555,0,0,0,0,0,0,324,575,0,0,0,21,17,4,2,0
6226,"CITY OF FOUNTAIN CITY","BUFFALO COUNTY",212,461,0,0,0,29,29,0,295,524,0,0,0,19,19,0,0,0
62265,"CITY OF OSSEO","TREMPEALEAU COUNTY",0,940,0,0,0,64,64,0,573,938,0,0,0,49,46,0,0,3
62291,"CITY OF WHITEHALL","TREMPEALEAU COUNTY",346,775,0,0,0,84,80,0,528,808,0,0,0,34,34,0,0,0
6251,"CITY OF MONDOVI","BUFFALO COUNTY",592,1346,0,0,0,114,112,0,898,1407,1,1,0,103,4,4,0,0
63002,"TOWN OF BERGEN","VERNON COUNTY",418,850,0,0,0,2,2,0,594,864,0,0,0,22,17,0,0,4
63004,"TOWN OF CHRISTIANA","VERNON COUNTY",249,549,0,0,0,18,16,2,396,571,0,0,0,3,0,3,0,0
63006,"TOWN OF CLINTON","VERNON COUNTY",128,266,0,0,0,7,7,0,172,278,0,0,0,2,2,0,0,0
63008,"TOWN OF COON","VERNON COUNTY",222,469,0,0,0,0,0,0,326,476,0,0,0,13,11,2,0,0
63010,"TOWN OF FOREST","VERNON COUNTY",145,275,0,0,0,9,7,0,189,317,0,0,0,7,5,1,0,1
63012,"TOWN OF FRANKLIN","VERNON COUNTY",347,631,0,0,0,0,0,0,428,609,0,0,0,13,10,3,0,0
63014,"TOWN OF GENOA","VERNON COUNTY",231,466,0,0,0,85,85,0,292,462,0,0,0,12,12,0,0,0
63016,"TOWN OF GREENWOOD","VERNON COUNTY",121,239,0,0,0,0,0,0,152,252,0,0,0,5,0,0,0,0
63018,"TOWN OF HAMBURG","VERNON COUNTY",307,593,0,0,0,23,23,0,407,608,0,0,0,13,11,2,0,0
63020,"TOWN OF HARMONY","VERNON COUNTY",186,385,0,0,0,0,0,0,238,291,0,0,0,11,11,0,0,0
63022,"TOWN OF HILLSBORO","VERNON COUNTY",176,376,0,0,0,17,17,0,255,404,0,0,0,11,11,0,0,0
63024,"TOWN OF JEFFERSON","VERNON COUNTY",327,728,0,0,0,0,0,0,430,672,0,0,0,5,5,0,0,0
63026,"TOWN OF KICKAPOO","VERNON COUNTY",161,286,0,0,0,9,9,0,209,313,0,0,0,13,13,1,0,0
63028,"TOWN OF LIBERTY","VERNON COUNTY",129,209,0,0,0,2,2,0,136,166,0,0,0,8,8,0,0,0
63030,"TOWN OF STARK","VERNON COUNTY",150,248,0,0,0,0,0,0,150,213,0,0,0,1,1,0,0,0
63032,"TOWN OF STERLING","VERNON COUNTY",170,332,0,0,0,0,0,0,231,338,0,0,0,10,10,0,0,0
63034,"TOWN OF UNION","VERNON COUNTY",110,253,0,0,0,0,0,0,190,264,0,0,0,4,4,0,0,0
63036,"TOWN OF VIROQUA","VERNON COUNTY",545,1112,0,0,0,14,14,0,722,1092,0,0,0,50,49,0,0,1
63038,"TOWN OF WEBSTER","VERNON COUNTY",209,398,0,0,0,0,0,0,0,404,0,0,0,10,10,1,0,0
63040,"TOWN OF WHEATLAND","VERNON COUNTY",200,373,0,0,0,33,33,0,233,381,0,0,0,15,14,1,0,0
63042,"TOWN OF WHITESTOWN","VERNON COUNTY",153,267,0,0,0,2,1,0,169,248,0,0,0,6,6,0,0,0
63111,"VILLAGE OF CHASEBURG","VERNON COUNTY",82,148,0,0,0,2,2,0,136,170,0,0,0,6,6,0,0,0
63112,"VILLAGE OF COON VALLEY","VERNON COUNTY",218,469,0,0,0,7,7,0,323,471,0,0,0,20,19,1,0,0
63116,"VILLAGE OF DE SOTO","VERNON COUNTY",68,148,0,0,0,10,10,0,91,151,0,0,0,5,5,0,0,0
63131,"VILLAGE OF GENOA","VERNON COUNTY",88,144,0,0,0,53,53,0,103,161,0,0,0,1,1,0,0,0
63146,"VILLAGE OF LA FARGE","VERNON COUNTY",158,404,0,0,0,27,26,0,243,406,0,0,0,15,1,1,0,0
63165,"VILLAGE OF ONTARIO","VERNON COUNTY",99,217,0,0,0,20,20,0,149,224,0,0,0,7,7,0,0,0
63176,"VILLAGE OF READSTOWN","VERNON COUNTY",84,207,0,0,0,11,11,0,131,199,0,0,0,7,0,0,0,0
63181,"VILLAGE OF STODDARD","VERNON COUNTY",222,478,0,0,0,5,5,0,314,483,0,0,0,11,10,1,0,1
63236,"CITY OF HILLSBORO","VERNON COUNTY",289,709,0,0,0,18,18,0,453,760,0,0,0,36,35,1,0,0
63286,"CITY OF VIROQUA","VERNON COUNTY",1442,2625,0,0,0,223,220,0,1722,2525,0,0,0,212,202,10,1,0
63291,"CITY OF WESTBY","VERNON COUNTY",578,1256,0,0,0,52,52,0,933,1241,0,0,0,67,66,2,1,0
64002,"TOWN OF ARBOR VITAE","VILAS COUNTY",1177,2269,0,0,0,229,228,0,1527,2268,0,0,0,264,258,7,0,1
64004,"TOWN OF BOULDER JUNCTION","VILAS COUNTY",410,829,0,0,0,71,71,0,509,796,0,0,0,75,71,7,0,1
64006,"TOWN OF CLOVERLAND","VILAS COUNTY",391,801,0,0,0,44,44,0,513,811,0,0,0,51,51,0,0,0
64008,"TOWN OF CONOVER","VILAS COUNTY",482,931,0,0,0,0,0,0,592,911,0,0,0,83,83,1,0,1
64010,"TOWN OF LAC DU FLAMBEAU","VILAS COUNTY",732,1847,0,0,0,41,41,0,1054,1871,0,0,0,162,157,7,0,1
64012,"TOWN OF LAND O-LAKES","VILAS COUNTY",353,686,0,0,0,60,60,0,443,655,0,0,0,51,51,0,0,0
64014,"TOWN OF LINCOLN","VILAS COUNTY",805,1747,0,0,0,175,175,0,1120,1805,0,0,0,134,132,2,0,0
64016,"TOWN OF MANITOWISH WATERS","VILAS COUNTY",574,568,0,0,0,41,40,0,362,560,0,0,0,68,65,3,1,0
64018,"TOWN OF PHELPS","VILAS COUNTY",500,892,0,0,0,91,90,0,609,913,0,0,0,77,72,2,0,1
64020,"TOWN OF PLUM LAKE","VILAS COUNTY",262,422,0,0,0,29,29,0,290,421,0,0,0,39,39,0,0,0
64022,"TOWN OF PRESQUE ISLE","VILAS COUNTY",350,586,0,0,0,64,63,0,377,605,0,0,0,79,72,3,0,1
64024,"TOWN OF ST. GERMAIN","VILAS COUNTY",795,1479,0,0,0,0,0,0,985,1475,0,0,0,86,80,6,0,0
64026,"TOWN OF WASHINGTON","VILAS COUNTY",575,1158,0,0,0,10,10,0,758,1119,0,0,0,93,93,2,0,0
64028,"TOWN OF WINCHESTER","VILAS COUNTY",195,373,0,0,0,4,4,0,234,385,0,0,0,55,50,3,0,0
64221,"CITY OF EAGLE RIVER","VILAS COUNTY",422,878,0,0,0,46,46,0,515,826,0,0,0,68,62,5,0,2
65002,"TOWN OF BLOOMFIELD","WALWORTH COUNTY",0,785,0,0,0,44,44,0,420,758,0,0,0,43,32,4,0,5
65004,"TOWN OF DARIEN","WALWORTH COUNTY",433,918,0,0,0,131,130,0,605,944,0,0,0,62,0,1,0,0
65006,"TOWN OF DELAVAN","WALWORTH COUNTY",1511,3017,0,0,0,358,358,0,1899,3030,0,0,0,253,6,4,0,0
65008,"TOWN OF EAST TROY","WALWORTH COUNTY",1564,2648,0,0,0,505,504,0,1811,2735,0,0,0,263,255,2,3,3
65010,"TOWN OF GENEVA","WALWORTH COUNTY",1569,3255,0,0,0,492,491,0,1874,2866,0,0,0,391,383,3,0,4
65012,"TOWN OF LAFAYETTE","WALWORTH COUNTY",781,1325,0,0,0,65,65,0,875,1310,0,0,0,49,48,0,0,1
65014,"TOWN OF LA GRANGE","WALWORTH COUNTY",798,1542,0,0,0,35,35,0,1010,1573,0,0,0,67,62,5,0,0
65016,"TOWN OF LINN","WALWORTH COUNTY",699,1493,0,0,0,154,154,0,932,1433,0,0,0,103,99,0,1,3
65018,"TOWN OF LYONS","WALWORTH COUNTY",0,2057,0,0,0,64,64,0,1341,2052,0,0,0,110,98,12,0,1
65020,"TOWN OF RICHMOND","WALWORTH COUNTY",0,1139,0,0,0,44,44,0,734,1166,0,0,0,49,48,0,0,1
65022,"TOWN OF SHARON","WALWORTH COUNTY",239,546,0,0,0,4,4,0,354,535,0,0,0,12,12,0,0,0
65024,"TOWN OF SPRING PRAIRIE","WALWORTH COUNTY",881,1470,0,0,0,0,0,0,1002,1445,0,0,0,83,75,8,1,0
65026,"TOWN OF SUGAR CREEK","WALWORTH COUNTY",1268,2366,0,0,0,269,269,0,1534,2392,0,0,0,212,206,4,0,2
65028,"TOWN OF TROY","WALWORTH COUNTY",1009,1632,0,0,0,255,254,0,1140,1659,1,1,0,53,110,2,0,0
65030,"TOWN OF WALWORTH","WALWORTH COUNTY",459,994,0,0,0,45,44,0,639,1008,0,0,0,72,72,1,0,0
65032,"TOWN OF WHITEWATER","WALWORTH COUNTY",524,955,0,0,0,91,91,0,676,1006,0,0,0,42,42,0,0,0
65115,"VILLAGE OF BLOOMFIELD","WALWORTH COUNTY",834,2308,0,0,0,79,79,0,1276,2155,1,1,0,149,3,9,0,0
65116,"VILLAGE OF DARIEN","WALWORTH COUNTY",0,746,0,0,0,58,58,0,460,779,0,0,0,16,14,1,0,0
65121,"VILLAGE OF EAST TROY","WALWORTH COUNTY",1496,2661,0,0,0,257,256,0,1699,2591,0,0,0,222,217,6,0,0
65126,"VILLAGE OF FONTANA","WALWORTH COUNTY",0,1175,0,0,0,62,62,0,738,1086,0,0,0,115,114,1,0,0
65131,"VILLAGE OF GENOA CITY","WALWORTH COUNTY",532,1420,0,0,0,19,19,0,769,1416,0,0,0,26,26,0,0,0
65181,"VILLAGE OF SHARON","WALWORTH COUNTY",0,736,0,0,0,15,15,0,489,724,0,0,0,14,14,0,0,0
65191,"VILLAGE OF WALWORTH","WALWORTH COUNTY",0,1432,0,0,0,127,123,0,854,1377,0,0,0,78,74,4,0,0
65192,"VILLAGE OF WILLIAMS BAY","WALWORTH COUNTY",968,1820,0,0,0,193,189,0,1068,1714,0,0,0,225,220,9,0,0
65216,"CITY OF DELAVAN","WALWORTH COUNTY",2016,3826,0,0,0,207,204,0,2311,3878,0,0,0,347,298,27,0,3
65221,"CITY OF ELKHORN","WALWORTH COUNTY",2496,4854,0,0,0,262,262,0,3194,5111,0,0,0,271,261,8,0,2
65246,"CITY OF LAKE GENEVA","WALWORTH COUNTY",0,4130,0,0,0,487,487,0,2476,3825,0,0,0,438,406,12,0,3
65291,"CITY OF WHITEWATER","WALWORTH COUNTY",0,5283,0,0,0,202,196,0,3728,6567,0,0,0,516,259,52,1,1
66002,"TOWN OF BARRONETT","WASHBURN COUNTY",108,257,0,0,0,4,4,0,155,256,0,0,0,3,3,0,0,0
66004,"TOWN OF BASHAW","WASHBURN COUNTY",341,692,0,0,0,0,0,0,446,671,0,0,0,13,11,2,0,0
66006,"TOWN OF BASS LAKE","WASHBURN COUNTY",150,350,0,0,0,9,9,0,203,332,0,0,0,0,0,0,0,0
66008,"TOWN OF BEAVER BROOK","WASHBURN COUNTY",254,460,0,0,0,6,5,0,298,479,0,0,0,8,7,1,0,0
66010,"TOWN OF BIRCHWOOD","WASHBURN COUNTY",221,410,0,0,0,9,9,0,275,403,0,0,0,24,22,0,0,2
66012,"TOWN OF BROOKLYN","WASHBURN COUNTY",108,207,0,0,0,13,12,0,131,191,0,0,0,5,5,0,0,0
66014,"TOWN OF CASEY","WASHBURN COUNTY",155,310,0,0,0,3,3,0,183,310,0,0,0,10,9,0,0,0
66016,"TOWN OF CHICOG","WASHBURN COUNTY",93,216,0,0,0,8,8,0,118,208,0,0,0,3,3,0,0,0
66018,"TOWN OF CRYSTAL","WASHBURN COUNTY",88,173,0,0,0,4,4,0,128,173,1,0,1,2,2,0,0,0
66020,"TOWN OF EVERGREEN","WASHBURN COUNTY",398,764,0,0,0,3,3,0,501,755,0,0,0,27,26,1,0,0
66022,"TOWN OF FROG CREEK","WASHBURN COUNTY",44,86,0,0,0,2,2,0,48,96,0,0,0,2,2,0,0,0
66024,"TOWN OF GULL LAKE","WASHBURN COUNTY",56,137,0,0,0,0,0,0,92,132,0,0,0,4,4,0,0,0
66026,"TOWN OF LONG LAKE","WASHBURN COUNTY",236,460,0,0,0,10,9,0,291,455,0,0,0,13,13,0,0,0
66028,"TOWN OF MADGE","WASHBURN COUNTY",211,398,0,0,0,7,7,0,257,374,0,0,0,17,17,0,0,0
66030,"TOWN OF MINONG","WASHBURN COUNTY",263,639,0,0,0,56,55,0,325,619,0,0,0,20,18,2,0,2
66032,"TOWN OF SARONA","WASHBURN COUNTY",130,246,0,0,0,12,11,0,147,253,0,0,0,5,5,0,0,0
66034,"TOWN OF SPOONER","WASHBURN COUNTY",276,520,0,0,0,1,1,0,331,504,0,0,0,14,1,1,0,0
66036,"TOWN OF SPRINGBROOK","WASHBURN COUNTY",144,283,0,0,0,0,0,0,185,280,0,0,0,8,7,1,0,0
66038,"TOWN OF STINNETT","WASHBURN COUNTY",68,122,0,0,0,1,1,0,85,158,0,0,0,4,4,0,0,0
66040,"TOWN OF STONE LAKE","WASHBURN COUNTY",138,326,0,0,0,26,26,0,212,315,0,0,0,8,0,2,0,0
66042,"TOWN OF TREGO","WASHBURN COUNTY",295,624,0,0,0,7,7,0,419,630,0,0,0,16,16,0,0,0
66106,"VILLAGE OF BIRCHWOOD","WASHBURN COUNTY",122,251,0,0,0,4,3,0,162,237,0,0,0,8,8,0,0,0
66151,"VILLAGE OF MINONG","WASHBURN COUNTY",99,267,0,0,0,4,3,0,136,125,0,0,0,6,6,0,0,0
66281,"CITY OF SPOONER","WASHBURN COUNTY",537,1279,0,0,0,113,113,0,814,1394,0,0,0,81,78,1,1,0
66282,"CITY OF SHELL LAKE","WASHBURN COUNTY",479,852,0,0,0,90,88,0,543,848,0,0,0,72,71,1,0,0
67002,"TOWN OF ADDISON","WASHINGTON COUNTY",1191,2193,0,0,0,268,267,0,1515,2288,0,0,0,85,78,3,0,1
67004,"TOWN OF BARTON","WASHINGTON COUNTY",0,1867,0,0,0,247,246,0,1309,1874,0,0,0,59,58,1,1,0
67006,"TOWN OF ERIN","WASHINGTON COUNTY",1665,2764,0,0,0,527,527,0,1875,2755,0,0,0,200,200,0,0,0
67008,"TOWN OF FARMINGTON","WASHINGTON COUNTY",1452,2389,0,0,0,28,28,0,1562,2406,0,0,0,63,62,0,0,0
67010,"TOWN OF GERMANTOWN","WASHINGTON COUNTY",116,176,0,0,0,0,0,0,128,178,0,0,0,8,8,0,0,0
67012,"TOWN OF HARTFORD","WASHINGTON COUNTY",0,2372,0,0,0,200,200,0,1624,2442,0,0,0,102,98,0,0,2
67014,"TOWN OF JACKSON","WASHINGTON COUNTY",1783,3145,0,0,0,292,292,0,2106,3007,0,0,0,199,194,4,1,0
67016,"TOWN OF KEWASKUM","WASHINGTON COUNTY",449,766,0,0,0,69,69,0,547,744,1,1,0,28,28,0,0,0
67018,"TOWN OF POLK","WASHINGTON COUNTY",1570,2718,0,0,0,305,296,0,1847,2758,0,0,0,261,247,13,0,0
67022,"TOWN OF TRENTON","WASHINGTON COUNTY",1813,3190,0,0,0,206,206,0,2129,3193,1,0,1,175,165,3,0,0
67024,"TOWN OF WAYNE","WASHINGTON COUNTY",780,1399,0,0,0,114,114,0,918,1423,0,0,0,27,27,0,0,0
67026,"TOWN OF WEST BEND","WASHINGTON COUNTY",2072,3382,0,0,0,542,538,0,2325,3306,0,0,0,328,320,3,1,0
67131,"VILLAGE OF GERMANTOWN","WASHINGTON COUNTY",7489,13368,0,0,0,1821,1814,0,8827,13307,0,0,0,1458,1443,14,0,0
67141,"VILLAGE OF JACKSON","WASHINGTON COUNTY",2230,4362,0,0,0,641,639,0,2654,4339,0,0,0,602,2,19,1,0
67142,"VILLAGE OF KEWASKUM","WASHINGTON COUNTY",1302,2492,0,0,0,261,259,0,1553,2459,0,0,0,209,2,2,0,0
67161,"VILLAGE OF NEWBURG","WASHINGTON COUNTY",0,670,0,0,0,4,4,0,459,683,0,0,0,6,6,0,0,0
67166,"VILLAGE OF RICHFIELD","WASHINGTON COUNTY",0,8504,0,0,0,2250,2245,0,5973,8256,0,0,0,1424,1399,0,1,7
67181,"VILLAGE OF SLINGER","WASHINGTON COUNTY",0,3175,0,0,0,423,423,0,2008,3242,0,0,0,268,268,1,1,0
67236,"CITY OF HARTFORD","WASHINGTON COUNTY",4205,8296,0,0,0,740,729,0,4748,8084,0,0,0,561,2,9,0,1
67291,"CITY OF WEST BEND","WASHINGTON COUNTY",9292,17711,0,0,0,1805,1800,1,11164,17589,0,0,0,1628,1570,52,2,1
68002,"TOWN OF BROOKFIELD","WAUKESHA COUNTY",2479,4469,0,0,0,535,530,5,3017,4406,0,0,0,576,544,18,1,1
68004,"TOWN OF DELAFIELD","WAUKESHA COUNTY",3875,6022,0,0,0,974,963,0,4043,6020,0,0,0,622,13,8,1,0
68006,"TOWN OF EAGLE","WAUKESHA COUNTY",1462,2508,0,0,0,329,324,0,1666,2358,0,0,0,195,1,4,0,0
68008,"TOWN OF GENESEE","WAUKESHA COUNTY",0,5224,0,0,0,1129,1125,0,3685,5333,0,0,0,731,716,9,1,7
68010,"TOWN OF LISBON","WAUKESHA COUNTY",3993,7153,0,0,0,848,843,0,4800,7135,0,0,0,842,501,32,1,3
68014,"TOWN OF MERTON","WAUKESHA COUNTY",0,5824,0,0,0,889,889,0,3864,5916,1,1,0,581,556,4,0,0
68016,"TOWN OF MUKWONAGO","WAUKESHA COUNTY",0,5209,0,0,0,689,687,0,3874,5396,0,0,0,945,12,16,2,0
68022,"TOWN OF OCONOMOWOC","WAUKESHA COUNTY",3464,6198,0,0,0,809,808,0,4129,6148,0,0,0,592,565,23,0,2
68024,"TOWN OF OTTAWA","WAUKESHA COUNTY",0,2741,0,0,0,535,530,0,1907,2755,0,0,0,309,306,2,0,0
68030,"TOWN OF VERNON","WAUKESHA COUNTY",3218,5398,0,0,0,1170,1159,0,3909,5428,0,0,0,634,168,22,1,0
68032,"TOWN OF WAUKESHA","WAUKESHA COUNTY",0,6067,0,0,0,931,928,0,4258,6259,1,1,0,827,814,6,0,2
68106,"VILLAGE OF BIG BEND","WAUKESHA COUNTY",472,937,0,0,0,0,0,0,580,845,0,0,0,33,31,2,0,0
68107,"VILLAGE OF BUTLER","WAUKESHA COUNTY",591,1062,0,0,0,15,14,0,725,1133,0,0,0,70,63,8,0,0
68111,"VILLAGE OF CHENEQUA","WAUKESHA COUNTY",240,378,0,0,0,46,46,0,278,392,0,0,0,67,67,0,0,0
68116,"VILLAGE OF DOUSMAN","WAUKESHA COUNTY",955,1491,0,0,0,218,218,0,932,1534,0,0,0,127,123,3,0,1
68121,"VILLAGE OF EAGLE","WAUKESHA COUNTY",711,1400,0,0,0,134,133,0,866,1203,0,0,0,42,42,0,0,0
68122,"VILLAGE OF ELM GROVE","WAUKESHA COUNTY",2843,4596,0,0,0,725,725,0,3393,4735,0,0,0,628,602,15,2,1
68136,"VILLAGE OF HARTLAND","WAUKESHA COUNTY",3088,5776,0,0,0,747,747,0,3493,5744,0,0,0,535,514,17,1,1
68146,"VILLAGE OF LAC LA BELLE","WAUKESHA COUNTY",185,230,0,0,0,1,0,0,156,241,0,0,0,16,16,0,0,0
68147,"VILLAGE OF LANNON","WAUKESHA COUNTY",405,853,0,0,0,105,102,0,505,763,0,0,0,31,31,0,0,0
68151,"VILLAGE OF MENOMONEE FALLS","WAUKESHA COUNTY",13565,24718,0,0,0,2632,2622,0,17179,23842,1,0,1,2996,2793,48,3,18
68152,"VILLAGE OF MERTON","WAUKESHA COUNTY",1334,2187,0,0,0,345,345,0,1470,2157,0,0,0,192,189,2,1,0
68153,"VILLAGE OF MUKWONAGO","WAUKESHA COUNTY",2339,4659,0,0,0,423,423,0,3172,4578,0,0,0,826,799,9,0,2
68158,"VILLAGE OF NASHOTAH","WAUKESHA COUNTY",590,968,0,0,0,0,0,0,695,974,0,0,0,47,0,1,0,0
68161,"VILLAGE OF NORTH PRAIRIE","WAUKESHA COUNTY",848,1463,0,0,0,245,244,0,1013,1484,0,0,0,91,91,0,0,0
68166,"VILLAGE OF OCONOMOWOC LAKE","WAUKESHA COUNTY",246,414,0,0,0,21,21,0,273,416,1,0,1,35,32,3,0,0
68171,"VILLAGE OF PEWAUKEE","WAUKESHA COUNTY",2526,5001,0,0,0,596,591,0,3333,5138,0,0,0,720,691,9,2,2
