election_date,vote_mode,party,county,race,age_group,vote_count
03/17/2020,Y,REP,CHA,5,60+,2229
03/15/2016,A,DEM,CIT,5,60+,2266
03/17/2020,A,DEM,CIT,5,60+,4285
03/15/2016,B,DEM,CIT,5,60+,41
03/17/2020,B,DEM,CIT,5,60+,73
03/15/2016,E,DEM,CIT,5,60+,1437
03/17/2020,E,DEM,CIT,5,60+,1733
03/15/2016,P,DEM,CIT,5,60+,6
03/17/2020,P,DEM,CIT,5,60+,1
03/15/2016,Y,DEM,CIT,5,60+,2311
03/17/2020,Y,DEM,CIT,5,60+,1915
03/15/2016,A,REP,CIT,5,60+,5090
03/17/2020,A,REP,CIT,5,60+,8038
03/15/2016,B,REP,CIT,5,60+,68
03/17/2020,B,REP,CIT,5,60+,99
03/15/2016,E,REP,CIT,5,60+,3762
03/17/2020,E,REP,CIT,5,60+,2616
03/15/2016,P,REP,CIT,5,60+,9
03/17/2020,P,REP,CIT,5,60+,5
03/15/2016,Y,REP,CIT,5,60+,6425
03/17/2020,Y,REP,CIT,5,60+,3983
03/15/2016,A,DEM,CLA,5,60+,721
03/17/2020,A,DEM,CLA,5,60+,1636
03/17/2020,B,DEM,CLA,5,60+,35
03/15/2016,E,DEM,CLA,5,60+,632
03/17/2020,E,DEM,CLA,5,60+,880
03/15/2016,Y,DEM,CLA,5,60+,996
03/17/2020,Y,DEM,CLA,5,60+,897
03/15/2016,A,REP,CLA,5,60+,3243
03/17/2020,A,REP,CLA,5,60+,5283
03/15/2016,B,REP,CLA,5,60+,2
03/17/2020,B,REP,CLA,5,60+,91
03/15/2016,E,REP,CLA,5,60+,4241
03/17/2020,E,REP,CLA,5,60+,2227
03/15/2016,P,REP,CLA,5,60+,1
03/15/2016,Y,REP,CLA,5,60+,6265
03/17/2020,Y,REP,CLA,5,60+,3059
03/15/2016,A,DEM,CLL,5,60+,3940
03/17/2020,A,DEM,CLL,5,60+,7497
03/15/2016,B,DEM,CLL,5,60+,25
03/17/2020,B,DEM,CLL,5,60+,57
03/15/2016,E,DEM,CLL,5,60+,3169
03/17/2020,E,DEM,CLL,5,60+,4298
03/15/2016,P,DEM,CLL,5,60+,7
03/17/2020,P,DEM,CLL,5,60+,13
03/15/2016,Y,DEM,CLL,5,60+,3471
03/17/2020,Y,DEM,CLL,5,60+,3094
03/15/2016,A,REP,CLL,5,60+,12663
03/17/2020,A,REP,CLL,5,60+,17389
03/15/2016,B,REP,CLL,5,60+,94
03/17/2020,B,REP,CLL,5,60+,150
03/15/2016,E,REP,CLL,5,60+,11771
03/17/2020,E,REP,CLL,5,60+,5772
03/15/2016,P,REP,CLL,5,60+,12
03/17/2020,P,REP,CLL,5,60+,8
03/15/2016,Y,REP,CLL,5,60+,12771
03/17/2020,Y,REP,CLL,5,60+,5297
03/15/2016,A,DEM,CLM,5,60+,371
03/17/2020,A,DEM,CLM,5,60+,610
03/15/2016,B,DEM,CLM,5,60+,5
03/17/2020,B,DEM,CLM,5,60+,12
03/15/2016,E,DEM,CLM,5,60+,334
03/17/2020,E,DEM,CLM,5,60+,448
03/15/2016,P,DEM,CLM,5,60+,1
03/15/2016,Y,DEM,CLM,5,60+,518
03/17/2020,Y,DEM,CLM,5,60+,371
03/15/2016,A,REP,CLM,5,60+,868
03/17/2020,A,REP,CLM,5,60+,1369
03/15/2016,B,REP,CLM,5,60+,14
03/17/2020,B,REP,CLM,5,60+,16
03/15/2016,E,REP,CLM,5,60+,1439
03/17/2020,E,REP,CLM,5,60+,1038
03/15/2016,P,REP,CLM,5,60+,9
03/15/2016,Y,REP,CLM,5,60+,1428
03/17/2020,Y,REP,CLM,5,60+,768
03/15/2016,A,DEM,DAD,5,60+,7891
03/17/2020,A,DEM,DAD,5,60+,12057
03/15/2016,B,DEM,DAD,5,60+,80
03/17/2020,B,DEM,DAD,5,60+,173
03/15/2016,E,DEM,DAD,5,60+,5603
03/17/2020,E,DEM,DAD,5,60+,7162
03/15/2016,P,DEM,DAD,5,60+,49
03/15/2016,Y,DEM,DAD,5,60+,6530
03/17/2020,Y,DEM,DAD,5,60+,4852
03/15/2016,A,REP,DAD,5,60+,5771
03/17/2020,A,REP,DAD,5,60+,6593
03/15/2016,B,REP,DAD,5,60+,55
03/17/2020,B,REP,DAD,5,60+,77
03/15/2016,E,REP,DAD,5,60+,3564
03/17/2020,E,REP,DAD,5,60+,1044
03/15/2016,P,REP,DAD,5,60+,68
03/17/2020,P,REP,DAD,5,60+,1
03/15/2016,Y,REP,DAD,5,60+,5190
03/17/2020,Y,REP,DAD,5,60+,1178
03/15/2016,A,DEM,DES,5,60+,168
03/17/2020,A,DEM,DES,5,60+,200
03/17/2020,B,DEM,DES,5,60+,2
03/15/2016,E,DEM,DES,5,60+,265
03/17/2020,E,DEM,DES,5,60+,253
03/15/2016,Y,DEM,DES,5,60+,322
03/17/2020,Y,DEM,DES,5,60+,248
03/15/2016,A,REP,DES,5,60+,273
03/17/2020,A,REP,DES,5,60+,224
03/15/2016,B,REP,DES,5,60+,4
03/17/2020,B,REP,DES,5,60+,3
03/15/2016,E,REP,DES,5,60+,408
03/17/2020,E,REP,DES,5,60+,250
03/15/2016,Y,REP,DES,5,60+,596
03/17/2020,Y,REP,DES,5,60+,309
03/15/2016,A,DEM,DIX,5,60+,143
03/17/2020,A,DEM,DIX,5,60+,196
03/17/2020,B,DEM,DIX,5,60+,1
03/15/2016,E,DEM,DIX,5,60+,49
03/17/2020,E,DEM,DIX,5,60+,59
03/15/2016,Y,DEM,DIX,5,60+,188
03/17/2020,Y,DEM,DIX,5,60+,127
03/15/2016,A,REP,DIX,5,60+,273
03/17/2020,A,REP,DIX,5,60+,470
03/15/2016,B,REP,DIX,5,60+,1
03/17/2020,B,REP,DIX,5,60+,7
03/15/2016,E,REP,DIX,5,60+,177
03/17/2020,E,REP,DIX,5,60+,126
03/15/2016,Y,REP,DIX,5,60+,497
03/17/2020,Y,REP,DIX,5,60+,326
03/15/2016,A,DEM,DUV,5,60+,4387
03/17/2020,A,DEM,DUV,5,60+,5703
03/15/2016,B,DEM,DUV,5,60+,84
03/17/2020,B,DEM,DUV,5,60+,50
03/15/2016,E,DEM,DUV,5,60+,4262
03/17/2020,E,DEM,DUV,5,60+,6577
03/15/2016,P,DEM,DUV,5,60+,15
03/17/2020,P,DEM,DUV,5,60+,12
03/15/2016,Y,DEM,DUV,5,60+,5117
03/17/2020,Y,DEM,DUV,5,60+,4648
03/15/2016,A,REP,DUV,5,60+,12111
03/17/2020,A,REP,DUV,5,60+,11991
03/15/2016,B,REP,DUV,5,60+,143
03/17/2020,B,REP,DUV,5,60+,80
03/15/2016,E,REP,DUV,5,60+,11211
03/17/2020,E,REP,DUV,5,60+,9932
03/15/2016,P,REP,DUV,5,60+,53
03/17/2020,P,REP,DUV,5,60+,10
03/15/2016,Y,REP,DUV,5,60+,16462
03/17/2020,Y,REP,DUV,5,60+,9852
03/15/2016,A,DEM,ESC,5,60+,2118
03/17/2020,A,DEM,ESC,5,60+,3258
03/15/2016,B,DEM,ESC,5,60+,17
03/17/2020,B,DEM,ESC,5,60+,24
03/15/2016,E,DEM,ESC,5,60+,1290
03/17/2020,E,DEM,ESC,5,60+,1804
03/15/2016,P,DEM,ESC,5,60+,3
03/17/2020,P,DEM,ESC,5,60+,1
03/15/2016,Y,DEM,ESC,5,60+,2619
03/17/2020,Y,DEM,ESC,5,60+,1980
03/15/2016,A,REP,ESC,5,60+,6346
03/17/2020,A,REP,ESC,5,60+,8085
03/15/2016,B,REP,ESC,5,60+,47
03/17/2020,B,REP,ESC,5,60+,36
03/15/2016,E,REP,ESC,5,60+,4339
03/17/2020,E,REP,ESC,5,60+,3833
03/15/2016,P,REP,ESC,5,60+,12
03/17/2020,P,REP,ESC,5,60+,2
03/15/2016,Y,REP,ESC,5,60+,9001
03/17/2020,Y,REP,ESC,5,60+,5064
03/15/2016,A,DEM,FLA,5,60+,954
03/17/2020,A,DEM,FLA,5,60+,2408
03/15/2016,B,DEM,FLA,5,60+,10
03/17/2020,B,DEM,FLA,5,60+,38
03/15/2016,E,DEM,FLA,5,60+,1308
03/17/2020,E,DEM,FLA,5,60+,1863
03/15/2016,P,DEM,FLA,5,60+,1
03/17/2020,P,DEM,FLA,5,60+,12
03/15/2016,Y,DEM,FLA,5,60+,1194
03/17/2020,Y,DEM,FLA,5,60+,1133
03/15/2016,A,REP,FLA,5,60+,2387
03/17/2020,A,REP,FLA,5,60+,3924
03/15/2016,B,REP,FLA,5,60+,23
03/17/2020,B,REP,FLA,5,60+,62
03/15/2016,E,REP,FLA,5,60+,3468
03/17/2020,E,REP,FLA,5,60+,2053
03/15/2016,P,REP,FLA,5,60+,3
03/17/2020,P,REP,FLA,5,60+,19
03/15/2016,Y,REP,FLA,5,60+,2878
03/17/2020,Y,REP,FLA,5,60+,1663
03/15/2016,A,DEM,FRA,5,60+,128
03/17/2020,A,DEM,FRA,5,60+,233
03/15/2016,B,DEM,FRA,5,60+,2
03/15/2016,E,DEM,FRA,5,60+,186
03/17/2020,E,DEM,FRA,5,60+,207
03/15/2016,P,DEM,FRA,5,60+,1
03/15/2016,Y,DEM,FRA,5,60+,278
03/15/2016,A,REP,FRA,5,60+,161
03/17/2020,A,REP,FRA,5,60+,346
03/15/2016,B,REP,FRA,5,60+,7
03/17/2020,B,REP,FRA,5,60+,3
03/15/2016,E,REP,FRA,5,60+,199
03/17/2020,E,REP,FRA,5,60+,180
03/15/2016,Y,REP,FRA,5,60+,332
03/15/2016,A,DEM,GAD,5,60+,266
03/17/2020,A,DEM,GAD,5,60+,307
03/15/2016,B,DEM,GAD,5,60+,1
03/17/2020,B,DEM,GAD,5,60+,8
03/15/2016,E,DEM,GAD,5,60+,337
03/17/2020,E,DEM,GAD,5,60+,374
03/15/2016,Y,DEM,GAD,5,60+,587
03/17/2020,Y,DEM,GAD,5,60+,431
03/15/2016,A,REP,GAD,5,60+,229
03/17/2020,A,REP,GAD,5,60+,315
03/17/2020,B,REP,GAD,5,60+,3
03/15/2016,E,REP,GAD,5,60+,290
03/17/2020,E,REP,GAD,5,60+,196
03/15/2016,Y,REP,GAD,5,60+,517
03/17/2020,Y,REP,GAD,5,60+,385
03/15/2016,A,DEM,GIL,5,60+,125
03/17/2020,A,DEM,GIL,5,60+,154
03/15/2016,B,DEM,GIL,5,60+,1
03/17/2020,B,DEM,GIL,5,60+,4
03/15/2016,E,DEM,GIL,5,60+,59
03/17/2020,E,DEM,GIL,5,60+,98
03/15/2016,Y,DEM,GIL,5,60+,262
03/17/2020,Y,DEM,GIL,5,60+,200
03/15/2016,A,REP,GIL,5,60+,279
03/17/2020,A,REP,GIL,5,60+,348
03/15/2016,B,REP,GIL,5,60+,2
03/17/2020,B,REP,GIL,5,60+,3
03/15/2016,E,REP,GIL,5,60+,216
03/17/2020,E,REP,GIL,5,60+,168
03/15/2016,Y,REP,GIL,5,60+,781
03/17/2020,Y,REP,GIL,5,60+,462
03/15/2016,A,DEM,GLA,5,60+,31
03/17/2020,A,DEM,GLA,5,60+,121
03/17/2020,B,DEM,GLA,5,60+,2
03/15/2016,E,DEM,GLA,5,60+,26
03/17/2020,E,DEM,GLA,5,60+,25
03/15/2016,Y,DEM,GLA,5,60+,220
03/17/2020,Y,DEM,GLA,5,60+,177
03/15/2016,A,REP,GLA,5,60+,71
03/17/2020,A,REP,GLA,5,60+,243
03/17/2020,B,REP,GLA,5,60+,2
03/15/2016,E,REP,GLA,5,60+,58
03/17/2020,E,REP,GLA,5,60+,71
03/15/2016,Y,REP,GLA,5,60+,444
03/17/2020,Y,REP,GLA,5,60+,265
03/15/2016,A,DEM,GUL,5,60+,64
03/17/2020,A,DEM,GUL,5,60+,117
03/15/2016,B,DEM,GUL,5,60+,1
03/17/2020,B,DEM,GUL,5,60+,3
03/15/2016,E,DEM,GUL,5,60+,114
03/17/2020,E,DEM,GUL,5,60+,228
03/15/2016,Y,DEM,GUL,5,60+,195
03/17/2020,Y,DEM,GUL,5,60+,87
03/15/2016,A,REP,GUL,5,60+,172
03/17/2020,A,REP,GUL,5,60+,306
03/17/2020,B,REP,GUL,5,60+,3
03/15/2016,E,REP,GUL,5,60+,447
03/17/2020,E,REP,GUL,5,60+,565
03/15/2016,Y,REP,GUL,5,60+,437
03/17/2020,Y,REP,GUL,5,60+,176
03/15/2016,A,DEM,HAM,5,60+,91
03/17/2020,A,DEM,HAM,5,60+,105
03/15/2016,E,DEM,HAM,5,60+,44
03/17/2020,E,DEM,HAM,5,60+,42
03/15/2016,Y,DEM,HAM,5,60+,119
03/17/2020,Y,DEM,HAM,5,60+,75
03/15/2016,A,REP,HAM,5,60+,142
03/17/2020,A,REP,HAM,5,60+,266
03/15/2016,E,REP,HAM,5,60+,161
03/17/2020,E,REP,HAM,5,60+,144
03/17/2020,P,REP,HAM,5,60+,1
03/15/2016,Y,REP,HAM,5,60+,221
03/17/2020,Y,REP,HAM,5,60+,193
03/15/2016,A,DEM,HAR,5,60+,37
03/17/2020,A,DEM,HAR,5,60+,65
03/17/2020,B,DEM,HAR,5,60+,3
03/15/2016,E,DEM,HAR,5,60+,98
03/17/2020,E,DEM,HAR,5,60+,108
03/15/2016,Y,DEM,HAR,5,60+,131
03/17/2020,Y,DEM,HAR,5,60+,108
03/15/2016,A,REP,HAR,5,60+,75
03/17/2020,A,REP,HAR,5,60+,131
03/15/2016,B,REP,HAR,5,60+,1
03/17/2020,B,REP,HAR,5,60+,3
03/15/2016,E,REP,HAR,5,60+,471
03/17/2020,E,REP,HAR,5,60+,398
03/15/2016,Y,REP,HAR,5,60+,422
03/17/2020,Y,REP,HAR,5,60+,355
03/15/2016,A,DEM,HEN,5,60+,96
03/17/2020,A,DEM,HEN,5,60+,150
03/15/2016,B,DEM,HEN,5,60+,1
03/17/2020,B,DEM,HEN,5,60+,1
03/15/2016,E,DEM,HEN,5,60+,172
03/17/2020,E,DEM,HEN,5,60+,155
03/15/2016,Y,DEM,HEN,5,60+,132
03/17/2020,Y,DEM,HEN,5,60+,99
03/15/2016,A,REP,HEN,5,60+,202
03/17/2020,A,REP,HEN,5,60+,341
03/15/2016,B,REP,HEN,5,60+,1
03/17/2020,B,REP,HEN,5,60+,2
03/15/2016,E,REP,HEN,5,60+,495
03/17/2020,E,REP,HEN,5,60+,416
03/15/2016,Y,REP,HEN,5,60+,275
03/17/2020,Y,REP,HEN,5,60+,238
03/15/2016,A,DEM,HER,5,60+,3330
03/17/2020,A,DEM,HER,5,60+,5335
03/15/2016,B,DEM,HER,5,60+,12
03/17/2020,B,DEM,HER,5,60+,33
03/15/2016,E,DEM,HER,5,60+,804
03/17/2020,E,DEM,HER,5,60+,1062
03/15/2016,P,DEM,HER,5,60+,9
03/15/2016,Y,DEM,HER,5,60+,2125
03/17/2020,Y,DEM,HER,5,60+,1947
03/15/2016,A,REP,HER,5,60+,5437
03/17/2020,A,REP,HER,5,60+,8373
03/15/2016,B,REP,HER,5,60+,11
03/17/2020,B,REP,HER,5,60+,49
03/15/2016,E,REP,HER,5,60+,1900
03/17/2020,E,REP,HER,5,60+,1071
03/15/2016,P,REP,HER,5,60+,14
03/15/2016,Y,REP,HER,5,60+,6051
03/17/2020,Y,REP,HER,5,60+,2895
03/15/2016,A,DEM,HIG,5,60+,795
03/17/2020,A,DEM,HIG,5,60+,1610
03/15/2016,B,DEM,HIG,5,60+,3
03/17/2020,B,DEM,HIG,5,60+,23
03/15/2016,E,DEM,HIG,5,60+,651
03/17/2020,E,DEM,HIG,5,60+,672
03/15/2016,P,DEM,HIG,5,60+,3
03/17/2020,P,DEM,HIG,5,60+,5
03/15/2016,Y,DEM,HIG,5,60+,1178
03/17/2020,Y,DEM,HIG,5,60+,1140
03/15/2016,A,REP,HIG,5,60+,1963
03/17/2020,A,REP,HIG,5,60+,3249
03/15/2016,B,REP,HIG,5,60+,9
03/17/2020,B,REP,HIG,5,60+,28
03/15/2016,E,REP,HIG,5,60+,2245
03/17/2020,E,REP,HIG,5,60+,774
03/15/2016,P,REP,HIG,5,60+,5
03/17/2020,P,REP,HIG,5,60+,3
03/15/2016,Y,REP,HIG,5,60+,3930
03/17/2020,Y,REP,HIG,5,60+,1835
03/15/2016,A,DEM,HIL,5,60+,12607
03/17/2020,A,DEM,HIL,5,60+,20556
03/15/2016,B,DEM,HIL,5,60+,118
03/17/2020,B,DEM,HIL,5,60+,112
03/15/2016,E,DEM,HIL,5,60+,5617
03/17/2020,E,DEM,HIL,5,60+,7884
03/15/2016,P,DEM,HIL,5,60+,29
03/17/2020,P,DEM,HIL,5,60+,21
03/15/2016,Y,DEM,HIL,5,60+,7072
03/17/2020,Y,DEM,HIL,5,60+,5629
03/15/2016,A,REP,HIL,5,60+,18227
03/17/2020,A,REP,HIL,5,60+,27452
03/15/2016,B,REP,HIL,5,60+,169
03/17/2020,B,REP,HIL,5,60+,158
03/15/2016,E,REP,HIL,5,60+,9961
03/17/2020,E,REP,HIL,5,60+,6769
03/15/2016,P,REP,HIL,5,60+,79
03/17/2020,P,REP,HIL,5,60+,9
03/15/2016,Y,REP,HIL,5,60+,14693
03/17/2020,Y,REP,HIL,5,60+,6023
03/15/2016,A,DEM,HOL,5,60+,104
03/17/2020,A,DEM,HOL,5,60+,159
03/15/2016,B,DEM,HOL,5,60+,4
03/17/2020,B,DEM,HOL,5,60+,5
03/15/2016,E,DEM,HOL,5,60+,69
03/17/2020,E,DEM,HOL,5,60+,66
03/17/2020,P,DEM,HOL,5,60+,1
03/15/2016,Y,DEM,HOL,5,60+,164
03/17/2020,Y,DEM,HOL,5,60+,100
03/15/2016,A,REP,HOL,5,60+,298
03/17/2020,A,REP,HOL,5,60+,542
03/15/2016,B,REP,HOL,5,60+,5
03/17/2020,B,REP,HOL,5,60+,4
03/15/2016,E,REP,HOL,5,60+,360
03/17/2020,E,REP,HOL,5,60+,291
03/15/2016,Y,REP,HOL,5,60+,547
03/17/2020,Y,REP,HOL,5,60+,511
03/15/2016,A,DEM,IND,5,60+,1864
03/17/2020,A,DEM,IND,5,60+,4261
03/15/2016,B,DEM,IND,5,60+,11
03/17/2020,B,DEM,IND,5,60+,29
03/15/2016,E,DEM,IND,5,60+,1534
03/17/2020,E,DEM,IND,5,60+,2307
03/15/2016,P,DEM,IND,5,60+,7
03/17/2020,P,DEM,IND,5,60+,2
03/15/2016,Y,DEM,IND,5,60+,1989
03/17/2020,Y,DEM,IND,5,60+,1924
03/15/2016,A,REP,IND,5,60+,4774
03/17/2020,A,REP,IND,5,60+,6822
03/15/2016,B,REP,IND,5,60+,33
03/17/2020,B,REP,IND,5,60+,45
03/15/2016,E,REP,IND,5,60+,4255
03/17/2020,E,REP,IND,5,60+,2425
03/15/2016,P,REP,IND,5,60+,4
03/17/2020,P,REP,IND,5,60+,1
03/15/2016,Y,REP,IND,5,60+,6404
03/17/2020,Y,REP,IND,5,60+,2429
03/15/2016,A,DEM,JAC,5,60+,303
03/17/2020,A,DEM,JAC,5,60+,378
03/15/2016,B,DEM,JAC,5,60+,4
03/17/2020,B,DEM,JAC,5,60+,7
03/15/2016,E,DEM,JAC,5,60+,332
03/17/2020,E,DEM,JAC,5,60+,260
03/15/2016,Y,DEM,JAC,5,60+,464
03/17/2020,Y,DEM,JAC,5,60+,271
03/15/2016,A,REP,JAC,5,60+,558
03/17/2020,A,REP,JAC,5,60+,792
03/15/2016,B,REP,JAC,5,60+,11
03/17/2020,B,REP,JAC,5,60+,14
03/15/2016,E,REP,JAC,5,60+,864
03/17/2020,E,REP,JAC,5,60+,666
03/15/2016,Y,REP,JAC,5,60+,940
03/17/2020,Y,REP,JAC,5,60+,751
03/15/2016,A,DEM,JEF,5,60+,99
03/17/2020,A,DEM,JEF,5,60+,174
03/15/2016,E,DEM,JEF,5,60+,149
03/17/2020,E,DEM,JEF,5,60+,173
03/15/2016,Y,DEM,JEF,5,60+,301
03/17/2020,Y,DEM,JEF,5,60+,232
03/15/2016,A,REP,JEF,5,60+,137
03/17/2020,A,REP,JEF,5,60+,207
03/15/2016,B,REP,JEF,5,60+,1
03/15/2016,E,REP,JEF,5,60+,236
03/17/2020,E,REP,JEF,5,60+,128
03/15/2016,Y,REP,JEF,5,60+,386
03/17/2020,Y,REP,JEF,5,60+,260
03/15/2016,A,DEM,LAF,5,60+,55
03/17/2020,A,DEM,LAF,5,60+,53
03/15/2016,B,DEM,LAF,5,60+,3
03/15/2016,E,DEM,LAF,5,60+,43
03/17/2020,E,DEM,LAF,5,60+,29
03/15/2016,Y,DEM,LAF,5,60+,113
03/17/2020,Y,DEM,LAF,5,60+,84
03/15/2016,A,REP,LAF,5,60+,61
03/17/2020,A,REP,LAF,5,60+,107
03/15/2016,B,REP,LAF,5,60+,2
03/15/2016,E,REP,LAF,5,60+,133
03/17/2020,E,REP,LAF,5,60+,182
03/15/2016,Y,REP,LAF,5,60+,198
03/17/2020,Y,REP,LAF,5,60+,195
03/15/2016,A,DEM,LAK,5,60+,2211
03/17/2020,A,DEM,LAK,5,60+,3719
03/15/2016,B,DEM,LAK,5,60+,22
03/17/2020,B,DEM,LAK,5,60+,116
03/15/2016,E,DEM,LAK,5,60+,2626
03/17/2020,E,DEM,LAK,5,60+,3913
03/17/2020,P,DEM,LAK,5,60+,24
03/15/2016,Y,DEM,LAK,5,60+,4667
03/17/2020,Y,DEM,LAK,5,60+,5128
03/15/2016,A,REP,LAK,5,60+,6171
03/17/2020,A,REP,LAK,5,60+,4959
03/15/2016,B,REP,LAK,5,60+,78
03/17/2020,B,REP,LAK,5,60+,114
03/15/2016,E,REP,LAK,5,60+,6462
03/17/2020,E,REP,LAK,5,60+,5281
03/15/2016,P,REP,LAK,5,60+,1
03/17/2020,P,REP,LAK,5,60+,24
03/15/2016,Y,REP,LAK,5,60+,13121
03/17/2020,Y,REP,LAK,5,60+,8584
03/15/2016,A,DEM,LEE,5,60+,12518
03/17/2020,A,DEM,LEE,5,60+,20130
03/15/2016,B,DEM,LEE,5,60+,89
03/17/2020,B,DEM,LEE,5,60+,150
03/15/2016,E,DEM,LEE,5,60+,3194
03/17/2020,E,DEM,LEE,5,60+,4309
03/15/2016,P,DEM,LEE,5,60+,29
03/17/2020,P,DEM,LEE,5,60+,15
03/15/2016,Y,DEM,LEE,5,60+,5255
03/17/2020,Y,DEM,LEE,5,60+,4501
03/15/2016,A,REP,LEE,5,60+,32922
03/17/2020,A,REP,LEE,5,60+,37559
03/15/2016,B,REP,LEE,5,60+,251
03/17/2020,B,REP,LEE,5,60+,278
03/15/2016,E,REP,LEE,5,60+,9670
03/17/2020,E,REP,LEE,5,60+,4464
03/15/2016,P,REP,LEE,5,60+,125
03/17/2020,P,REP,LEE,5,60+,12
03/15/2016,Y,REP,LEE,5,60+,15732
03/17/2020,Y,REP,LEE,5,60+,5601
03/15/2016,A,DEM,LEO,5,60+,2760
03/17/2020,A,DEM,LEO,5,60+,4262
03/15/2016,B,DEM,LEO,5,60+,4
03/17/2020,B,DEM,LEO,5,60+,13
03/15/2016,E,DEM,LEO,5,60+,3257
03/17/2020,E,DEM,LEO,5,60+,4826
03/15/2016,P,DEM,LEO,5,60+,19
03/17/2020,P,DEM,LEO,5,60+,3
03/15/2016,Y,DEM,LEO,5,60+,4565
03/17/2020,Y,DEM,LEO,5,60+,3570
03/15/2016,A,REP,LEO,5,60+,2884
03/17/2020,A,REP,LEO,5,60+,3806
03/15/2016,B,REP,LEO,5,60+,4
03/17/2020,B,REP,LEO,5,60+,9
03/15/2016,E,REP,LEO,5,60+,2538
03/17/2020,E,REP,LEO,5,60+,1986
03/15/2016,P,REP,LEO,5,60+,27
03/17/2020,P,REP,LEO,5,60+,5
03/15/2016,Y,REP,LEO,5,60+,3787
03/17/2020,Y,REP,LEO,5,60+,2047
03/15/2016,A,DEM,LEV,5,60+,386
03/17/2020,A,DEM,LEV,5,60+,695
03/15/2016,B,DEM,LEV,5,60+,11
03/17/2020,B,DEM,LEV,5,60+,9
03/15/2016,E,DEM,LEV,5,60+,141
03/17/2020,E,DEM,LEV,5,60+,215
03/15/2016,P,DEM,LEV,5,60+,3
03/17/2020,P,DEM,LEV,5,60+,1
03/15/2016,Y,DEM,LEV,5,60+,658
03/17/2020,Y,DEM,LEV,5,60+,499
03/15/2016,A,REP,LEV,5,60+,969
03/17/2020,A,REP,LEV,5,60+,1533
03/15/2016,B,REP,LEV,5,60+,24
03/17/2020,B,REP,LEV,5,60+,17
03/15/2016,E,REP,LEV,5,60+,447
03/17/2020,E,REP,LEV,5,60+,367
03/15/2016,P,REP,LEV,5,60+,10
03/15/2016,Y,REP,LEV,5,60+,1497
03/17/2020,Y,REP,LEV,5,60+,1008
03/15/2016,A,DEM,LIB,5,60+,40
03/17/2020,A,DEM,LIB,5,60+,57
03/15/2016,B,DEM,LIB,5,60+,2
03/15/2016,E,DEM,LIB,5,60+,76
03/17/2020,E,DEM,LIB,5,60+,68
03/15/2016,Y,DEM,LIB,5,60+,98
03/17/2020,Y,DEM,LIB,5,60+,100
03/15/2016,A,REP,LIB,5,60+,27
03/17/2020,A,REP,LIB,5,60+,67
03/15/2016,E,REP,LIB,5,60+,69
03/17/2020,E,REP,LIB,5,60+,93
03/15/2016,Y,REP,LIB,5,60+,81
03/17/2020,Y,REP,LIB,5,60+,90
03/15/2016,A,DEM,MAD,5,60+,50
03/17/2020,A,DEM,MAD,5,60+,115
03/15/2016,B,DEM,MAD,5,60+,3
03/15/2016,E,DEM,MAD,5,60+,157
03/17/2020,E,DEM,MAD,5,60+,200
03/15/2016,Y,DEM,MAD,5,60+,222
03/17/2020,Y,DEM,MAD,5,60+,175
03/15/2016,A,REP,MAD,5,60+,101
03/17/2020,A,REP,MAD,5,60+,170
03/15/2016,B,REP,MAD,5,60+,1
03/17/2020,B,REP,MAD,5,60+,1
03/15/2016,E,REP,MAD,5,60+,376
03/17/2020,E,REP,MAD,5,60+,439
03/15/2016,P,REP,MAD,5,60+,4
03/15/2016,Y,REP,MAD,5,60+,367
03/17/2020,Y,REP,MAD,5,60+,261
03/15/2016,A,DEM,MAN,5,60+,5982
03/17/2020,A,DEM,MAN,5,60+,11904
03/15/2016,B,DEM,MAN,5,60+,21
03/17/2020,B,DEM,MAN,5,60+,211
03/15/2016,E,DEM,MAN,5,60+,1888
03/17/2020,E,DEM,MAN,5,60+,2713
03/15/2016,P,DEM,MAN,5,60+,22
03/17/2020,P,DEM,MAN,5,60+,19
03/15/2016,Y,DEM,MAN,5,60+,4977
03/17/2020,Y,DEM,MAN,5,60+,4560
03/15/2016,A,REP,MAN,5,60+,11194
03/17/2020,A,REP,MAN,5,60+,17435
03/15/2016,B,REP,MAN,5,60+,69
03/17/2020,B,REP,MAN,5,60+,322
03/15/2016,E,REP,MAN,5,60+,3700
03/17/2020,E,REP,MAN,5,60+,2343
03/15/2016,P,REP,MAN,5,60+,56
03/17/2020,P,REP,MAN,5,60+,5
03/15/2016,Y,REP,MAN,5,60+,11312
03/17/2020,Y,REP,MAN,5,60+,4920
03/15/2016,A,DEM,MON,5,60+,1146
03/17/2020,A,DEM,MON,5,60+,1790
03/15/2016,B,DEM,MON,5,60+,9
03/17/2020,B,DEM,MON,5,60+,11
03/15/2016,E,DEM,MON,5,60+,812
03/17/2020,E,DEM,MON,5,60+,1155
03/15/2016,P,DEM,MON,5,60+,1
03/17/2020,P,DEM,MON,5,60+,1
03/15/2016,Y,DEM,MON,5,60+,1500
03/17/2020,Y,DEM,MON,5,60+,1488
03/15/2016,A,REP,MON,5,60+,1473
03/17/2020,A,REP,MON,5,60+,2020
03/15/2016,B,REP,MON,5,60+,18
03/17/2020,B,REP,MON,5,60+,13
03/15/2016,E,REP,MON,5,60+,1048
03/17/2020,E,REP,MON,5,60+,669
03/15/2016,P,REP,MON,5,60+,1
