,,Voter Status,,
,,Active,Dropped,
,,Count,Count,
,OUTAGAMIE - TOWN OF GREENVILLE - WARD 5,37,,
,OUTAGAMIE - TOWN OF GREENVILLE - WARD 6,7,,
,OUTAGAMIE - TOWN OF GREENVILLE - WARD 7,36,,
,OUTAGAMIE - TOWN OF GREENVILLE - WARD 8,74,,
,OUTAGAMIE - TOWN OF GREENVILLE - WARD 9,57,,
,OUTAGAMIE - TOWN OF HORTONIA - WARD 1,27,,
,OUTAGAMIE - TOWN OF HORTONIA - WARD 2,12,,
,OUTAGAMIE - TOWN OF KAUKAUNA - WARD 1,11,,
,OUTAGAMIE - TOWN OF KAUKAUNA - WARD 2,11,,
,OUTAGAMIE - TOWN OF KAUKAUNA - WARD 3,15,,
,OUTAGAMIE - TOWN OF LIBERTY - WARD 1,34,,
,OUTAGAMIE - TOWN OF MAINE - WARD 1,31,,
,OUTAGAMIE - TOWN OF MAPLE CREEK - WARD 1,24,,
,OUTAGAMIE - TOWN OF ONEIDA - WARD 1,17,,
,OUTAGAMIE - TOWN OF ONEIDA - WARD 2,13,,
,OUTAGAMIE - TOWN OF ONEIDA - WARD 3,36,,
,OUTAGAMIE - TOWN OF ONEIDA - WARD 4,17,,
,OUTAGAMIE - TOWN OF ONEIDA - WARD 5,8,,
,OUTAGAMIE - TOWN OF ONEIDA - WARD 6,7,,
,OUTAGAMIE - TOWN OF OSBORN - WARD 1,30,,
,OUTAGAMIE - TOWN OF OSBORN - WARD 2,15,,
,OUTAGAMIE - TOWN OF SEYMOUR - WARD 1,22,,
,OUTAGAMIE - TOWN OF SEYMOUR - WARD 2,18,,
,OUTAGAMIE - TOWN OF VANDENBROEK - WARD 1,26,,
,OUTAGAMIE - TOWN OF VANDENBROEK - WARD 2,7,,
,OUTAGAMIE - TOWN OF VANDENBROEK - WARD 3,16,,
,OUTAGAMIE - VILLAGE OF BEAR CREEK - WARD 1,15,,
,OUTAGAMIE - VILLAGE OF BLACK CREEK - WARD 1,4,,
,OUTAGAMIE - VILLAGE OF BLACK CREEK - WARD 2,33,,
,OUTAGAMIE - VILLAGE OF COMBINED LOCKS - WARD 1,8,,
,OUTAGAMIE - VILLAGE OF COMBINED LOCKS - WARD 2,29,,
,OUTAGAMIE - VILLAGE OF COMBINED LOCKS - WARD 3,32,,
,OUTAGAMIE - VILLAGE OF COMBINED LOCKS - WARD 4,18,,
,OUTAGAMIE - VILLAGE OF COMBINED LOCKS - WARD 6,1,,
,OUTAGAMIE - VILLAGE OF HORTONVILLE - WARD 1,30,,
,OUTAGAMIE - VILLAGE OF HORTONVILLE - WARD 2,36,,
,OUTAGAMIE - VILLAGE OF HORTONVILLE - WARD 3,29,,
,OUTAGAMIE - VILLAGE OF KIMBERLY - WARD 1,31,,
,OUTAGAMIE - VILLAGE OF KIMBERLY - WARD 2,12,,
,OUTAGAMIE - VILLAGE OF KIMBERLY - WARD 3,16,,
,OUTAGAMIE - VILLAGE OF KIMBERLY - WARD 4,20,,
,OUTAGAMIE - VILLAGE OF KIMBERLY - WARD 5,25,,
,OUTAGAMIE - VILLAGE OF KIMBERLY - WARD 6,18,,
,OUTAGAMIE - VILLAGE OF KIMBERLY - WARD 7,26,,
,OUTAGAMIE - VILLAGE OF KIMBERLY - WARD 8,23,,
,OUTAGAMIE - VILLAGE OF LITTLE CHUTE - WARD 1,9,,
,OUTAGAMIE - VILLAGE OF LITTLE CHUTE - WARD 10,26,,
,OUTAGAMIE - VILLAGE OF LITTLE CHUTE - WARD 11,19,,
,OUTAGAMIE - VILLAGE OF LITTLE CHUTE - WARD 12,7,,
,OUTAGAMIE - VILLAGE OF LITTLE CHUTE - WARD 13,2,,
,OUTAGAMIE - VILLAGE OF LITTLE CHUTE - WARD 2,2,,
,OUTAGAMIE - VILLAGE OF LITTLE CHUTE - WARD 3,2,,
,OUTAGAMIE - VILLAGE OF LITTLE CHUTE - WARD 4,15,,
,OUTAGAMIE - VILLAGE OF LITTLE CHUTE - WARD 5,22,,
,OUTAGAMIE - VILLAGE OF LITTLE CHUTE - WARD 6,2,,
,OUTAGAMIE - VILLAGE OF LITTLE CHUTE - WARD 7,32,,
,OUTAGAMIE - VILLAGE OF LITTLE CHUTE - WARD 8,10,,
,OUTAGAMIE - VILLAGE OF LITTLE CHUTE - WARD 9,27,,
,OUTAGAMIE - VILLAGE OF NICHOLS - WARD 1,8,,
,OUTAGAMIE - VILLAGE OF SHIOCTON - WARD 1,26,,
,OUTAGAMIE - VILLAGE OF WRIGHTSTOWN - WARD 4,7,,
,OZAUKEE - CITY OF CEDARBURG - WARD 1,50,,
,OZAUKEE - CITY OF CEDARBURG - WARD 2,68,,
,OZAUKEE - CITY OF CEDARBURG - WARD 3,41,,
,OZAUKEE - CITY OF CEDARBURG - WARD 4,33,,
,OZAUKEE - CITY OF CEDARBURG - WARD 5,38,,
,OZAUKEE - CITY OF CEDARBURG - WARD 6,47,,
,OZAUKEE - CITY OF CEDARBURG - WARD 7,49,,
,OZAUKEE - CITY OF CEDARBURG - WARD 9,1,,
,OZAUKEE - CITY OF MEQUON - WARD 1,47,,
,OZAUKEE - CITY OF MEQUON - WARD 10,22,,
,OZAUKEE - CITY OF MEQUON - WARD 11,10,,
,OZAUKEE - CITY OF MEQUON - WARD 12,27,,
,OZAUKEE - CITY OF MEQUON - WARD 13,19,,
,OZAUKEE - CITY OF MEQUON - WARD 14,11,,
,OZAUKEE - CITY OF MEQUON - WARD 15,17,,
,OZAUKEE - CITY OF MEQUON - WARD 16,22,,
,OZAUKEE - CITY OF MEQUON - WARD 17,11,,
,OZAUKEE - CITY OF MEQUON - WARD 18,14,,
,OZAUKEE - CITY OF MEQUON - WARD 19,24,,
,OZAUKEE - CITY OF MEQUON - WARD 2,24,,
,OZAUKEE - CITY OF MEQUON - WARD 20,20,,
,OZAUKEE - CITY OF MEQUON - WARD 21,8,,
,OZAUKEE - CITY OF MEQUON - WARD 3,32,,
,OZAUKEE - CITY OF MEQUON - WARD 4,26,,
,OZAUKEE - CITY OF MEQUON - WARD 5,10,1,
,OZAUKEE - CITY OF MEQUON - WARD 6,45,,
,OZAUKEE - CITY OF MEQUON - WARD 7A,9,,
,OZAUKEE - CITY OF MEQUON - WARD 7B,6,,
,OZAUKEE - CITY OF MEQUON - WARD 8,23,1,
,OZAUKEE - CITY OF MEQUON - WARD 9,22,,
,OZAUKEE - CITY OF PORT WASHINGTON - WARD 1,35,,
,OZAUKEE - CITY OF PORT WASHINGTON - WARD 2,29,,
,OZAUKEE - CITY OF PORT WASHINGTON - WARD 3,44,,
,OZAUKEE - CITY OF PORT WASHINGTON - WARD 4,44,,
,OZAUKEE - CITY OF PORT WASHINGTON - WARD 5,42,,
,OZAUKEE - CITY OF PORT WASHINGTON - WARD 6,24,,
,OZAUKEE - CITY OF PORT WASHINGTON - WARD 7,26,,
,OZAUKEE - TOWN OF BELGIUM - WARD 1,16,,
,OZAUKEE - TOWN OF BELGIUM - WARD 2,21,,
,OZAUKEE - TOWN OF BELGIUM - WARD 3,22,,
,OZAUKEE - TOWN OF CEDARBURG - WARD 1,11,,
,OZAUKEE - TOWN OF CEDARBURG - WARD 10,8,,
,OZAUKEE - TOWN OF CEDARBURG - WARD 2,18,,
,OZAUKEE - TOWN OF CEDARBURG - WARD 3,24,,
,OZAUKEE - TOWN OF CEDARBURG - WARD 4,9,,
,OZAUKEE - TOWN OF CEDARBURG - WARD 5,16,,
,OZAUKEE - TOWN OF CEDARBURG - WARD 6,9,,
,OZAUKEE - TOWN OF CEDARBURG - WARD 7,18,,
,OZAUKEE - TOWN OF CEDARBURG - WARD 8,8,,
,OZAUKEE - TOWN OF CEDARBURG - WARD 9,11,,
,OZAUKEE - TOWN OF FREDONIA - WARD 1,51,,
,OZAUKEE - TOWN OF FREDONIA - WARD 2,10,,
,OZAUKEE - TOWN OF FREDONIA - WARD 3,8,,
,OZAUKEE - TOWN OF FREDONIA - WARD 4,27,,
,OZAUKEE - TOWN OF GRAFTON - WARD 1,22,,
,OZAUKEE - TOWN OF GRAFTON - WARD 2,22,,
,OZAUKEE - TOWN OF GRAFTON - WARD 3,31,,
,OZAUKEE - TOWN OF GRAFTON - WARD 4,28,,
,OZAUKEE - TOWN OF GRAFTON - WARD 5,16,,
,OZAUKEE - TOWN OF PORT WASHINGTON - WARD 1,21,,
,OZAUKEE - TOWN OF PORT WASHINGTON - WARD 2,20,,
,OZAUKEE - TOWN OF SAUKVILLE - WARD 1,26,,
,OZAUKEE - TOWN OF SAUKVILLE - WARD 2,27,,
,OZAUKEE - VILLAGE OF BAYSIDE - WARD 6,4,,
,OZAUKEE - VILLAGE OF BELGIUM - WARD 1,32,,
,OZAUKEE - VILLAGE OF BELGIUM - WARD 2,23,,
,OZAUKEE - VILLAGE OF BELGIUM - WARD 3,24,,
,OZAUKEE - VILLAGE OF FREDONIA - WARD 1,31,,
,OZAUKEE - VILLAGE OF FREDONIA - WARD 2,38,,
,OZAUKEE - VILLAGE OF FREDONIA - WARD 3,27,,
,OZAUKEE - VILLAGE OF GRAFTON - WARD 1,31,,
,OZAUKEE - VILLAGE OF GRAFTON - WARD 10,18,,
,OZAUKEE - VILLAGE OF GRAFTON - WARD 11,24,,
,OZAUKEE - VILLAGE OF GRAFTON - WARD 12,25,,
,OZAUKEE - VILLAGE OF GRAFTON - WARD 13,15,,
,OZAUKEE - VILLAGE OF GRAFTON - WARD 14,18,,
,OZAUKEE - VILLAGE OF GRAFTON - WARD 2,16,,
,OZAUKEE - VILLAGE OF GRAFTON - WARD 3,19,,
,OZAUKEE - VILLAGE OF GRAFTON - WARD 4,25,,
,OZAUKEE - VILLAGE OF GRAFTON - WARD 5,22,,
,OZAUKEE - VILLAGE OF GRAFTON - WARD 6,16,,
,OZAUKEE - VILLAGE OF GRAFTON - WARD 7,24,,
,OZAUKEE - VILLAGE OF GRAFTON - WARD 8,29,,
,OZAUKEE - VILLAGE OF GRAFTON - WARD 9,26,,
,OZAUKEE - VILLAGE OF NEWBURG - WARD 3,4,,
,OZAUKEE - VILLAGE OF SAUKVILLE - WARD 1,35,,
,OZAUKEE - VILLAGE OF SAUKVILLE - WARD 2,12,,
,OZAUKEE - VILLAGE OF SAUKVILLE - WARD 3,17,,
,OZAUKEE - VILLAGE OF SAUKVILLE - WARD 4,6,,
,OZAUKEE - VILLAGE OF SAUKVILLE - WARD 5,5,,
,OZAUKEE - VILLAGE OF SAUKVILLE - WARD 6,16,,
,OZAUKEE - VILLAGE OF SAUKVILLE - WARD 7,9,,
,OZAUKEE - VILLAGE OF THIENSVILLE - WARD 1,18,,
,OZAUKEE - VILLAGE OF THIENSVILLE - WARD 2,16,,
,OZAUKEE - VILLAGE OF THIENSVILLE - WARD 3,18,,
,OZAUKEE - VILLAGE OF THIENSVILLE - WARD 4,17,,
,PEPIN - CITY OF DURAND - WARD 1,13,,
,PEPIN - CITY OF DURAND - WARD 2,22,,
,PEPIN - CITY OF DURAND - WARD 3,13,,
,PEPIN - TOWN OF ALBANY - WARD 1,17,,
,PEPIN - TOWN OF DURAND - WARD 1,25,,
,PEPIN - TOWN OF DURAND - WARD 2,4,,
,PEPIN - TOWN OF FRANKFORT - WARD 1,15,,
,PEPIN - TOWN OF LIMA - WARD 1,16,,
,PEPIN - TOWN OF LIMA - WARD 2,3,,
,PEPIN - TOWN OF PEPIN - WARD 1,19,,
,PEPIN - TOWN OF PEPIN - WARD 2,11,,
,PEPIN - TOWN OF STOCKHOLM - WARD 1,6,,
,PEPIN - TOWN OF WATERVILLE - WARD 1,26,,
,PEPIN - TOWN OF WATERVILLE - WARD 2,10,,
,PEPIN - TOWN OF WAUBEEK - WARD 1,15,,
,PEPIN - VILLAGE OF PEPIN - WARD 1,20,,
,PEPIN - VILLAGE OF PEPIN - WARD 2,4,,
,PEPIN - VILLAGE OF STOCKHOLM - WARD 1,5,,
,PIERCE - CITY OF PRESCOTT - WARD 1,24,,
,PIERCE - CITY OF PRESCOTT - WARD 2,18,,
,PIERCE - CITY OF PRESCOTT - WARD 3,35,,
,PIERCE - CITY OF PRESCOTT - WARD 4,8,,
,PIERCE - CITY OF PRESCOTT - WARD 5,19,,
,PIERCE - CITY OF PRESCOTT - WARD 6,4,,
,PIERCE - CITY OF RIVER FALLS - WARD 10,8,,
,PIERCE - CITY OF RIVER FALLS - WARD 11,19,,
,PIERCE - CITY OF RIVER FALLS - WARD 12,22,,
,PIERCE - CITY OF RIVER FALLS - WARD 13,13,,
,PIERCE - CITY OF RIVER FALLS - WARD 14,27,,
,PIERCE - CITY OF RIVER FALLS - WARD 5,4,,
,PIERCE - CITY OF RIVER FALLS - WARD 6,15,,
,PIERCE - CITY OF RIVER FALLS - WARD 7,14,,
,PIERCE - CITY OF RIVER FALLS - WARD 8,38,,
,PIERCE - CITY OF RIVER FALLS - WARD 9,6,,
,PIERCE - TOWN OF CLIFTON - WARD 1,26,1,
,PIERCE - TOWN OF CLIFTON - WARD 2,28,,
,PIERCE - TOWN OF CLIFTON - WARD 3,50,,
,PIERCE - TOWN OF DIAMOND BLUFF - WARD 1,20,,
,PIERCE - TOWN OF EL PASO - WARD 1,24,,
,PIERCE - TOWN OF ELLSWORTH - WARD 1,34,,
,PIERCE - TOWN OF ELLSWORTH - WARD 2,11,,
,PIERCE - TOWN OF GILMAN - WARD 1,34,,
,PIERCE - TOWN OF HARTLAND - WARD 1,30,,
,PIERCE - TOWN OF ISABELLE - WARD 1,9,,
,PIERCE - TOWN OF MAIDEN ROCK - WARD 1,16,,
,PIERCE - TOWN OF MARTELL - WARD 1,23,,
,PIERCE - TOWN OF MARTELL - WARD 2,22,,
,PIERCE - TOWN OF OAK GROVE - WARD 1,25,,
,PIERCE - TOWN OF OAK GROVE - WARD 2,30,,
,PIERCE - TOWN OF OAK GROVE - WARD 3,14,,
,PIERCE - TOWN OF RIVER FALLS - WARD 1,42,,
,PIERCE - TOWN OF RIVER FALLS - WARD 2,35,,
,PIERCE - TOWN OF RIVER FALLS - WARD 3,16,,
,PIERCE - TOWN OF ROCK ELM - WARD 1,14,,
,PIERCE - TOWN OF SALEM - WARD 1,19,,
,PIERCE - TOWN OF SPRING LAKE - WARD 1,18,,
,PIERCE - TOWN OF SPRING LAKE - WARD 2,4,,
,PIERCE - TOWN OF TRENTON - WARD 1,44,,
,PIERCE - TOWN OF TRENTON - WARD 2,14,,
,PIERCE - TOWN OF TRIMBELLE - WARD 1,44,,
,PIERCE - TOWN OF TRIMBELLE - WARD 2,28,,
,PIERCE - TOWN OF UNION - WARD 1,17,,
,PIERCE - VILLAGE OF BAY CITY - WARD 1,16,,
,PIERCE - VILLAGE OF ELLSWORTH - WARD 1,21,,
,PIERCE - VILLAGE OF ELLSWORTH - WARD 2,16,,
,PIERCE - VILLAGE OF ELLSWORTH - WARD 3,21,,
,PIERCE - VILLAGE OF ELLSWORTH - WARD 4,24,,
,PIERCE - VILLAGE OF ELMWOOD - WARD 1,27,,
,PIERCE - VILLAGE OF MAIDEN ROCK - WARD 1,3,,
,PIERCE - VILLAGE OF PLUM CITY - WARD 1,15,,
,PIERCE - VILLAGE OF SPRING VALLEY - WARD 1,16,,
,PIERCE - VILLAGE OF SPRING VALLEY - WARD 2,36,,
,POLK - CITY OF AMERY - WARD 1,12,,
,POLK - CITY OF AMERY - WARD 2,24,,
,POLK - CITY OF AMERY - WARD 3,14,,
,POLK - CITY OF AMERY - WARD 4,3,,
,POLK - CITY OF AMERY - WARD 5,18,,
,POLK - CITY OF ST. CROIX FALLS - WARD 1,22,,
,POLK - CITY OF ST. CROIX FALLS - WARD 2,33,,
,POLK - CITY OF ST. CROIX FALLS - WARD 3,6,,
,POLK - CITY OF ST. CROIX FALLS - WARD 4,17,,
,POLK - TOWN OF ALDEN - WARD 1,25,,
,POLK - TOWN OF ALDEN - WARD 2,29,,
,POLK - TOWN OF ALDEN - WARD 3,31,,
,POLK - TOWN OF ALDEN - WARD 4,13,,
,POLK - TOWN OF APPLE RIVER - WARD 1,19,,
,POLK - TOWN OF APPLE RIVER - WARD 2,30,1,
,POLK - TOWN OF BALSAM LAKE - WARD 1,40,,
,POLK - TOWN OF BALSAM LAKE - WARD 2,23,,
,POLK - TOWN OF BEAVER - WARD 1,40,,
,POLK - TOWN OF BLACK BROOK - WARD 1,23,,
,POLK - TOWN OF BLACK BROOK - WARD 2,45,,
,POLK - TOWN OF BONE LAKE - WARD 1,39,,
,POLK - TOWN OF CLAM FALLS - WARD 1,22,,
,POLK - TOWN OF CLAYTON - WARD 1,49,,
,POLK - TOWN OF CLEAR LAKE - WARD 1,38,,
,POLK - TOWN OF EUREKA - WARD 1,48,,
,POLK - TOWN OF EUREKA - WARD 2,47,,
,POLK - TOWN OF FARMINGTON - WARD 1,68,,
,POLK - TOWN OF FARMINGTON - WARD 2,47,,
,POLK - TOWN OF GARFIELD - WARD 1,31,,
,POLK - TOWN OF GARFIELD - WARD 2,24,,
,POLK - TOWN OF GARFIELD - WARD 3,7,,
,POLK - TOWN OF GEORGETOWN - WARD 1,9,,
,POLK - TOWN OF GEORGETOWN - WARD 2,22,,
,POLK - TOWN OF JOHNSTOWN - WARD 1,19,,
,POLK - TOWN OF LAKETOWN - WARD 1,43,,
,POLK - TOWN OF LINCOLN - WARD 1,27,,
,POLK - TOWN OF LINCOLN - WARD 2,19,,
,POLK - TOWN OF LINCOLN - WARD 3,31,,
,POLK - TOWN OF LINCOLN - WARD 4,10,,
,POLK - TOWN OF LORAIN - WARD 1,10,,
,POLK - TOWN OF LUCK - WARD 1,27,,
,POLK - TOWN OF LUCK - WARD 2,19,,
,POLK - TOWN OF MCKINLEY - WARD 1,19,,
,POLK - TOWN OF MILLTOWN - WARD 1,55,,
,POLK - TOWN OF MILLTOWN - WARD 2,1,,
,POLK - TOWN OF OSCEOLA - WARD 1,28,,
,POLK - TOWN OF OSCEOLA - WARD 2,20,,
,POLK - TOWN OF OSCEOLA - WARD 3,25,,
,POLK - TOWN OF OSCEOLA - WARD 4,26,,
,POLK - TOWN OF OSCEOLA - WARD 5,16,,
,POLK - TOWN OF ST. CROIX FALLS - WARD 1,29,,
,POLK - TOWN OF ST. CROIX FALLS - WARD 2,18,,
,POLK - TOWN OF STERLING - WARD 1,35,,
,POLK - TOWN OF WEST SWEDEN - WARD 1,30,,
,POLK - VILLAGE OF BALSAM LAKE - WARD 1,14,,
,POLK - VILLAGE OF BALSAM LAKE - WARD 2,15,,
,POLK - VILLAGE OF CENTURIA - WARD 1,20,,
,POLK - VILLAGE OF CLAYTON - WARD 1,24,,
,POLK - VILLAGE OF CLEAR LAKE - WARD 1,26,,
,POLK - VILLAGE OF CLEAR LAKE - WARD 2,29,,
,POLK - VILLAGE OF DRESSER - WARD 1,28,,
,POLK - VILLAGE OF FREDERIC - WARD 1,21,,
,POLK - VILLAGE OF FREDERIC - WARD 2,12,,
,POLK - VILLAGE OF LUCK - WARD 1,19,,
,POLK - VILLAGE OF LUCK - WARD 2,20,,
,POLK - VILLAGE OF MILLTOWN - WARD 1,21,,
,POLK - VILLAGE OF OSCEOLA - WARD 1,25,,
,POLK - VILLAGE OF OSCEOLA - WARD 2,41,,
,POLK - VILLAGE OF OSCEOLA - WARD 3,13,,
,POLK - VILLAGE OF TURTLE LAKE - WARD 2A,1,,
,PORTAGE - CITY OF STEVENS POINT - WARD 1,6,,
,PORTAGE - CITY OF STEVENS POINT - WARD 10,1,,
,PORTAGE - CITY OF STEVENS POINT - WARD 11,23,,
,PORTAGE - CITY OF STEVENS POINT - WARD 12,12,,
,PORTAGE - CITY OF STEVENS POINT - WARD 13,14,,
,PORTAGE - CITY OF STEVENS POINT - WARD 14,25,,
,PORTAGE - CITY OF STEVENS POINT - WARD 15,15,,
,PORTAGE - CITY OF STEVENS POINT - WARD 16,36,,
,PORTAGE - CITY OF STEVENS POINT - WARD 17,29,,
,PORTAGE - CITY OF STEVENS POINT - WARD 18,12,,
,PORTAGE - CITY OF STEVENS POINT - WARD 19,12,,
,PORTAGE - CITY OF STEVENS POINT - WARD 2,10,,
,PORTAGE - CITY OF STEVENS POINT - WARD 20,14,,
,PORTAGE - CITY OF STEVENS POINT - WARD 21,6,,
,PORTAGE - CITY OF STEVENS POINT - WARD 22,17,,
,PORTAGE - CITY OF STEVENS POINT - WARD 23,19,,
,PORTAGE - CITY OF STEVENS POINT - WARD 24,22,,
,PORTAGE - CITY OF STEVENS POINT - WARD 25,13,,
,PORTAGE - CITY OF STEVENS POINT - WARD 26,17,,
,PORTAGE - CITY OF STEVENS POINT - WARD 27,19,,
,PORTAGE - CITY OF STEVENS POINT - WARD 28,16,,
,PORTAGE - CITY OF STEVENS POINT - WARD 29,20,,
,PORTAGE - CITY OF STEVENS POINT - WARD 3,14,,
,PORTAGE - CITY OF STEVENS POINT - WARD 30,10,,
,PORTAGE - CITY OF STEVENS POINT - WARD 32,2,,
,PORTAGE - CITY OF STEVENS POINT - WARD 33,16,,
,PORTAGE - CITY OF STEVENS POINT - WARD 4,8,,
,PORTAGE - CITY OF STEVENS POINT - WARD 5,14,,
,PORTAGE - CITY OF STEVENS POINT - WARD 6,4,,
,PORTAGE - CITY OF STEVENS POINT - WARD 8,21,,
,PORTAGE - CITY OF STEVENS POINT - WARD 9,5,,
,PORTAGE - TOWN OF ALBAN - WARD 1,46,,
,PORTAGE - TOWN OF ALMOND - WARD 1,22,,
,PORTAGE - TOWN OF AMHERST - WARD 1,30,,
,PORTAGE - TOWN OF AMHERST - WARD 2,30,,
,PORTAGE - TOWN OF BELMONT - WARD 1,35,,
,PORTAGE - TOWN OF BUENA VISTA - WARD 1,54,,
,PORTAGE - TOWN OF BUENA VISTA - WARD 2,14,,
,PORTAGE - TOWN OF CARSON - WARD 1,29,,
,PORTAGE - TOWN OF CARSON - WARD 2,36,,
,PORTAGE - TOWN OF DEWEY - WARD 1,44,,
,PORTAGE - TOWN OF EAU PLEINE - WARD 1,36,,
,PORTAGE - TOWN OF HULL - WARD 1,28,,
,PORTAGE - TOWN OF HULL - WARD 2,30,,
,PORTAGE - TOWN OF HULL - WARD 3,30,1,
,PORTAGE - TOWN OF HULL - WARD 4,41,,
,PORTAGE - TOWN OF HULL - WARD 5,33,,
,PORTAGE - TOWN OF HULL - WARD 6,7,,
,PORTAGE - TOWN OF HULL - WARD 7,18,,
,PORTAGE - TOWN OF HULL - WARD 8,23,,
,PORTAGE - TOWN OF LANARK - WARD 1,43,,
,PORTAGE - TOWN OF LANARK - WARD 2,27,,
,PORTAGE - TOWN OF LINWOOD - WARD 1,33,,
,PORTAGE - TOWN OF LINWOOD - WARD 2,27,,
,PORTAGE - TOWN OF NEW HOPE - WARD 1,17,,
,PORTAGE - TOWN OF PINE GROVE - WARD 1,22,,
,PORTAGE - TOWN OF PINE GROVE - WARD 2,12,,
,PORTAGE - TOWN OF SHARON - WARD 1,36,,
,PORTAGE - TOWN OF SHARON - WARD 2,31,,
,PORTAGE - TOWN OF SHARON - WARD 3,14,,
,PORTAGE - TOWN OF STOCKTON - WARD 1,23,,
,PORTAGE - TOWN OF STOCKTON - WARD 2,30,,
,PORTAGE - TOWN OF STOCKTON - WARD 3,29,,
,PORTAGE - TOWN OF STOCKTON - WARD 4,5,,
,PORTAGE - TOWN OF STOCKTON - WARD 5,19,,
,PORTAGE - VILLAGE OF ALMOND - WARD 1,18,,
,PORTAGE - VILLAGE OF AMHERST - WARD 1,10,,
,PORTAGE - VILLAGE OF AMHERST - WARD 2,24,,
,PORTAGE - VILLAGE OF AMHERST JUNCTION - WARD 1,21,,
,PORTAGE - VILLAGE OF JUNCTION CITY - WARD 1,13,,
,PORTAGE - VILLAGE OF MILLADORE - WARD 2,1,,
,PORTAGE - VILLAGE OF NELSONVILLE - WARD 1,10,,
,PORTAGE - VILLAGE OF PARK RIDGE - WARD 1,14,,
,PORTAGE - VILLAGE OF PLOVER - WARD 1,12,,
,PORTAGE - VILLAGE OF PLOVER - WARD 2,17,,
,PORTAGE - VILLAGE OF PLOVER - WARD 3,16,,
,PORTAGE - VILLAGE OF PLOVER - WARD 4,27,,
,PORTAGE - VILLAGE OF PLOVER - WARD 5,24,,
,PORTAGE - VILLAGE OF PLOVER - WARD 6,35,,
,PORTAGE - VILLAGE OF PLOVER - WARD 7,22,,
,PORTAGE - VILLAGE OF PLOVER - WARD 8,19,,
,PORTAGE - VILLAGE OF PLOVER - WARD 9,18,,
,PORTAGE - VILLAGE OF ROSHOLT - WARD 1,20,,
,PORTAGE - VILLAGE OF WHITING - WARD 1,19,,
,PORTAGE - VILLAGE OF WHITING - WARD 2,9,,
,PORTAGE - VILLAGE OF WHITING - WARD 3,25,,
,PORTAGE - VILLAGE OF WHITING - WARD 4,4,,
,PRICE - CITY OF PARK FALLS - WARD 1,14,,
,PRICE - CITY OF PARK FALLS - WARD 2,12,,
,PRICE - CITY OF PARK FALLS - WARD 3,4,,
,PRICE - CITY OF PARK FALLS - WARD 5,16,,
,PRICE - CITY OF PARK FALLS - WARD 6,14,,
,PRICE - CITY OF PARK FALLS - WARD 7,2,,
,PRICE - CITY OF PHILLIPS - WARD 1,10,,
,PRICE - CITY OF PHILLIPS - WARD 2,7,,
,PRICE - CITY OF PHILLIPS - WARD 3,22,,
,PRICE - CITY OF PHILLIPS - WARD 4,7,,
,PRICE - TOWN OF CATAWBA - WARD 1,17,,
,PRICE - TOWN OF EISENSTEIN - WARD 1,23,,
,PRICE - TOWN OF EISENSTEIN - WARD 2,12,,
,PRICE - TOWN OF ELK - WARD 1,1,,
,PRICE - TOWN OF ELK - WARD 2,1,,
,PRICE - TOWN OF EMERY - WARD 1,23,,
,PRICE - TOWN OF FIFIELD - WARD 1,1,,
,PRICE - TOWN OF FIFIELD - WARD 2,1,,
,PRICE - TOWN OF FLAMBEAU - WARD 1,41,,
,PRICE - TOWN OF GEORGETOWN - WARD 1,3,,
,PRICE - TOWN OF HACKETT - WARD 1,5,,
,PRICE - TOWN OF HARMONY - WARD 1,10,,
,PRICE - TOWN OF HILL - WARD 1,17,,
,PRICE - TOWN OF KENNAN - WARD 1,15,,
,PRICE - TOWN OF KNOX - WARD 1,21,,
,PRICE - TOWN OF LAKE - WARD 1,24,,
,PRICE - TOWN OF LAKE - WARD 2,28,,
,PRICE - TOWN OF OGEMA - WARD 1,32,,
,PRICE - TOWN OF SPIRIT - WARD 1,3,,
,PRICE - TOWN OF WORCESTER - WARD 1,1,,
,PRICE - TOWN OF WORCESTER - WARD 2,2,,
,PRICE - TOWN OF WORCESTER - WARD 3,2,,
,PRICE - VILLAGE OF CATAWBA - WARD 1,4,,
,PRICE - VILLAGE OF KENNAN - WARD 1,6,,
,PRICE - VILLAGE OF PRENTICE - WARD 1,26,,
,RACINE - CITY OF BURLINGTON - WARD 1,11,,
,RACINE - CITY OF BURLINGTON - WARD 2,29,,
,RACINE - CITY OF BURLINGTON - WARD 3,27,,
,RACINE - CITY OF BURLINGTON - WARD 4,29,,
,RACINE - CITY OF BURLINGTON - WARD 5,26,,
,RACINE - CITY OF BURLINGTON - WARD 6,28,,
,RACINE - CITY OF BURLINGTON - WARD 7,31,,
,RACINE - CITY OF BURLINGTON - WARD 8,15,,
,RACINE - CITY OF RACINE - WARD 1,27,1,
,RACINE - CITY OF RACINE - WARD 10,56,,
,RACINE - CITY OF RACINE - WARD 11,60,,
,RACINE - CITY OF RACINE - WARD 12,33,,
,RACINE - CITY OF RACINE - WARD 13,43,,
,RACINE - CITY OF RACINE - WARD 14,39,,
,RACINE - CITY OF RACINE - WARD 15,39,,
,RACINE - CITY OF RACINE - WARD 16,63,,
,RACINE - CITY OF RACINE - WARD 17,31,,
,RACINE - CITY OF RACINE - WARD 18,16,1,
,RACINE - CITY OF RACINE - WARD 19,9,,
