,,Voting Method,,,,,,
,BROWN - VILLAGE OF SUAMICO - WARD 8,,322,10,16,382,345,
,BROWN - VILLAGE OF WRIGHTSTOWN - WARD 1,,72,,,91,74,
,BROWN - VILLAGE OF WRIGHTSTOWN - WARD 2,,80,,,91,85,
,BROWN - VILLAGE OF WRIGHTSTOWN - WARD 3,,100,1,,149,139,
,BUFFALO - CITY OF ALMA - WARD 1,15,61,3,3,93,82,
,BUFFALO - CITY OF ALMA - WARD 2,16,65,2,,94,83,
,BUFFALO - CITY OF BUFFALO - WARD 1,,152,,2,259,208,
,BUFFALO - CITY OF FOUNTAIN CITY - WARD 1,,63,,2,101,90,
,BUFFALO - CITY OF FOUNTAIN CITY - WARD 2,,29,,,56,48,
,BUFFALO - CITY OF MONDOVI - WARD 1,,112,1,5,170,145,
,BUFFALO - CITY OF MONDOVI - WARD 2,,60,,2,106,95,
,BUFFALO - CITY OF MONDOVI - WARD 3,2,152,,1,205,183,
,BUFFALO - TOWN OF ALMA - WARD 1,,42,,1,67,60,
,BUFFALO - TOWN OF BELVIDERE - WARD 1,,52,2,,108,91,
,BUFFALO - TOWN OF BUFFALO - WARD 1,,84,2,,148,125,
,BUFFALO - TOWN OF CANTON - WARD 1,,35,,,60,49,
,BUFFALO - TOWN OF CROSS - WARD 1,,38,1,1,68,63,
,BUFFALO - TOWN OF DOVER - WARD 1,,31,1,1,61,47,
,BUFFALO - TOWN OF GILMANTON - WARD 1,,17,1,,63,57,
,BUFFALO - TOWN OF GLENCOE - WARD 1,,55,1,,113,97,
,BUFFALO - TOWN OF LINCOLN - WARD 1,,46,,,58,44,
,BUFFALO - TOWN OF MAXVILLE - WARD 1,,34,,,62,52,
,BUFFALO - TOWN OF MILTON - WARD 1,,64,1,2,107,90,
,BUFFALO - TOWN OF MODENA - WARD 1,,22,,,71,63,
,BUFFALO - TOWN OF MONDOVI - WARD 1,,49,1,,88,78,
,BUFFALO - TOWN OF MONTANA - WARD 1,,15,2,,51,46,
,BUFFALO - TOWN OF NAPLES - WARD 1,,72,1,,120,100,
,BUFFALO - TOWN OF NELSON - WARD 1,,76,2,1,119,109,
,BUFFALO - TOWN OF WAUMANDEE - WARD 1,,67,,,102,89,
,BUFFALO - VILLAGE OF COCHRANE - WARD 1,,27,,,66,57,
,BUFFALO - VILLAGE OF NELSON - WARD 1,,31,,,57,47,
,BURNETT - TOWN OF ANDERSON - WARD 1,,28,1,,78,62,
,BURNETT - TOWN OF BLAINE - WARD 1,,31,,2,39,27,
,BURNETT - TOWN OF DANIELS - WARD 1,1,92,5,1,152,119,
,BURNETT - TOWN OF DEWEY - WARD 1,,44,1,1,118,89,
,BURNETT - TOWN OF GRANTSBURG - WARD 1,,39,3,,91,70,
,BURNETT - TOWN OF GRANTSBURG - WARD 2,,27,,2,47,41,
,BURNETT - TOWN OF GRANTSBURG - WARD 3,,20,1,,51,43,
,BURNETT - TOWN OF JACKSON - WARD 1,,198,22,2,304,197,
,BURNETT - TOWN OF LA FOLLETTE - WARD 1,,65,4,,98,73,
,BURNETT - TOWN OF LA FOLLETTE - WARD 2,,6,1,,16,9,
,BURNETT - TOWN OF LINCOLN - WARD 1,,37,2,,73,61,
,BURNETT - TOWN OF MEENON - WARD 1,,37,3,2,66,44,
,BURNETT - TOWN OF MEENON - WARD 2,,46,5,1,81,65,
,BURNETT - TOWN OF MEENON - WARD 3,,18,2,1,38,28,
,BURNETT - TOWN OF OAKLAND - WARD 1,1,69,6,3,127,92,
,BURNETT - TOWN OF OAKLAND - WARD 2,,71,5,,112,86,
,BURNETT - TOWN OF ROOSEVELT - WARD 1,,17,2,1,40,30,
,BURNETT - TOWN OF RUSK - WARD 1,,68,3,,107,93,
,BURNETT - TOWN OF SAND LAKE - WARD 1,,56,4,2,109,85,
,BURNETT - TOWN OF SCOTT - WARD 1,,86,10,2,119,94,
,BURNETT - TOWN OF SCOTT - WARD 2,,70,11,2,86,59,
,BURNETT - TOWN OF SIREN - WARD 1,,83,6,1,160,117,
,BURNETT - TOWN OF SIREN - WARD 2,,35,1,1,50,35,
,BURNETT - TOWN OF SWISS - WARD 1,,65,5,2,130,95,
,BURNETT - TOWN OF SWISS - WARD 2,,24,1,,42,34,
,BURNETT - TOWN OF TRADE LAKE - WARD 1,,93,2,,191,148,
,BURNETT - TOWN OF TRADE LAKE - WARD 2,,3,1,,6,6,
,BURNETT - TOWN OF UNION - WARD 1,2,39,,1,91,70,
,BURNETT - TOWN OF WEBB LAKE - WARD 1,,112,21,2,169,117,
,BURNETT - TOWN OF WEST MARSHLAND - WARD 1,,18,,1,49,34,
,BURNETT - TOWN OF WEST MARSHLAND - WARD 2,,4,,,10,6,
,BURNETT - TOWN OF WOOD RIVER - WARD 1,,94,5,,161,136,
,BURNETT - TOWN OF WOOD RIVER - WARD 2,,7,,1,16,16,
,BURNETT - TOWN OF WOOD RIVER - WARD 3,,14,,1,21,14,
,BURNETT - VILLAGE OF GRANTSBURG - WARD 1,,77,2,,140,130,
,BURNETT - VILLAGE OF GRANTSBURG - WARD 2,,21,,,45,38,
,BURNETT - VILLAGE OF GRANTSBURG - WARD 3,,27,2,,53,44,
,BURNETT - VILLAGE OF SIREN - WARD 1,,57,4,1,114,90,
,BURNETT - VILLAGE OF SIREN - WARD 2,,16,,,23,23,
,BURNETT - VILLAGE OF WEBSTER - WARD 1,,22,,,53,39,
,BURNETT - VILLAGE OF WEBSTER - WARD 2,,22,2,,46,34,
,CALUMET - CITY OF APPLETON - WARD 12,1,141,13,1,173,145,
,CALUMET - CITY OF APPLETON - WARD 13,,202,3,5,264,242,
,CALUMET - CITY OF APPLETON - WARD 14,,193,10,6,243,221,
,CALUMET - CITY OF APPLETON - WARD 26,,267,3,2,381,366,
,CALUMET - CITY OF APPLETON - WARD 44,,221,13,4,353,329,
,CALUMET - CITY OF APPLETON - WARD 45,,339,21,3,427,410,
,CALUMET - CITY OF APPLETON - WARD 46,,26,1,,33,27,
,CALUMET - CITY OF BRILLION - WARD 1,,77,,,137,125,
,CALUMET - CITY OF BRILLION - WARD 2,,91,,1,126,116,
,CALUMET - CITY OF BRILLION - WARD 3,,87,1,2,127,118,
,CALUMET - CITY OF BRILLION - WARD 4,,81,1,1,116,107,
,CALUMET - CITY OF CHILTON - WARD 1,,98,1,,142,131,
,CALUMET - CITY OF CHILTON - WARD 2,,140,3,,194,180,
,CALUMET - CITY OF CHILTON - WARD 3,,113,1,,154,147,
,CALUMET - CITY OF CHILTON - WARD 4,,93,1,,135,118,
,CALUMET - CITY OF CHILTON - WARD 5,,45,,,84,79,
,CALUMET - CITY OF KIEL - WARD 10,,,,,1,1,
,CALUMET - CITY OF KIEL - WARD 7,,48,,,63,57,
,CALUMET - CITY OF MENASHA - WARD 16,,151,7,2,187,167,
,CALUMET - CITY OF MENASHA - WARD 17,,247,12,3,286,248,
,CALUMET - CITY OF NEW HOLSTEIN - WARD 1,,81,,,99,90,
,CALUMET - CITY OF NEW HOLSTEIN - WARD 2,,74,3,,89,77,
,CALUMET - CITY OF NEW HOLSTEIN - WARD 3,,129,1,1,187,171,
,CALUMET - CITY OF NEW HOLSTEIN - WARD 4,2,137,1,,181,162,
,CALUMET - CITY OF NEW HOLSTEIN - WARD 5,,104,,,137,128,
,CALUMET - TOWN OF BRILLION - WARD 1,,91,,1,167,152,
,CALUMET - TOWN OF BRILLION - WARD 2,,49,,1,103,91,
,CALUMET - TOWN OF BROTHERTOWN - WARD 1,,88,,3,158,133,
,CALUMET - TOWN OF BROTHERTOWN - WARD 2,,79,3,1,138,124,
,CALUMET - TOWN OF CHARLESTOWN - WARD 1,,100,1,,186,177,
,CALUMET - TOWN OF CHILTON - WARD 1,,64,,,92,81,
,CALUMET - TOWN OF CHILTON - WARD 2,,84,,,139,127,
,CALUMET - TOWN OF CHILTON - WARD 3,,6,,,21,20,
,CALUMET - TOWN OF NEW HOLSTEIN - WARD 1,,60,,2,94,82,
,CALUMET - TOWN OF NEW HOLSTEIN - WARD 2,,34,,,69,63,
,CALUMET - TOWN OF NEW HOLSTEIN - WARD 3,1,93,1,,133,115,
,CALUMET - TOWN OF RANTOUL - WARD 1,,58,1,1,123,107,
,CALUMET - TOWN OF STOCKBRIDGE - WARD 1,,113,7,,167,154,
,CALUMET - TOWN OF STOCKBRIDGE - WARD 2,,51,1,,110,97,
,CALUMET - TOWN OF STOCKBRIDGE - WARD 3,,42,,2,72,67,
,CALUMET - TOWN OF WOODVILLE - WARD 1,,93,,,181,168,
,CALUMET - VILLAGE OF HARRISON - WARD 10,,66,,1,73,70,
,CALUMET - VILLAGE OF HARRISON - WARD 11,,20,2,,20,17,
,CALUMET - VILLAGE OF HARRISON - WARD 12,,141,5,3,172,150,
,CALUMET - VILLAGE OF HARRISON - WARD 13,,233,5,2,262,249,
,CALUMET - VILLAGE OF HARRISON - WARD 14,,97,,1,112,110,
,CALUMET - VILLAGE OF HARRISON - WARD 15,,41,,,48,46,
,CALUMET - VILLAGE OF HARRISON - WARD 16,,120,3,,135,133,
,CALUMET - VILLAGE OF HARRISON - WARD 17,,31,,,37,36,
,CALUMET - VILLAGE OF HARRISON - WARD 18,,81,4,1,100,96,
,CALUMET - VILLAGE OF HARRISON - WARD 3,,154,11,4,174,161,
,CALUMET - VILLAGE OF HARRISON - WARD 4,,112,6,1,127,120,
,CALUMET - VILLAGE OF HARRISON - WARD 5,,102,2,,121,116,
,CALUMET - VILLAGE OF HARRISON - WARD 6,,47,2,2,54,50,
,CALUMET - VILLAGE OF HARRISON - WARD 7,,59,1,1,65,62,
,CALUMET - VILLAGE OF HARRISON - WARD 8,,52,4,,61,56,
,CALUMET - VILLAGE OF HARRISON - WARD 9,,44,1,3,46,45,
,CALUMET - VILLAGE OF HILBERT - WARD 1,,83,1,,142,125,
,CALUMET - VILLAGE OF HILBERT - WARD 2,,35,,2,58,50,
,CALUMET - VILLAGE OF POTTER - WARD 1,,15,,,36,32,
,CALUMET - VILLAGE OF SHERWOOD - WARD 1,,60,3,,82,73,
,CALUMET - VILLAGE OF SHERWOOD - WARD 2,9,121,2,1,163,140,
,CALUMET - VILLAGE OF SHERWOOD - WARD 3,4,172,11,4,205,193,
,CALUMET - VILLAGE OF SHERWOOD - WARD 4,4,146,7,,184,179,
,CALUMET - VILLAGE OF STOCKBRIDGE - WARD 1,,104,3,1,157,139,
,CHIPPEWA - CITY OF BLOOMER - WARD 1,3,179,1,2,245,234,
,CHIPPEWA - CITY OF BLOOMER - WARD 2,2,94,3,1,138,130,
,CHIPPEWA - CITY OF BLOOMER - WARD 3,1,126,3,2,179,179,
,CHIPPEWA - CITY OF BLOOMER - WARD 4,1,93,2,1,149,148,
,CHIPPEWA - CITY OF CHIPPEWA FALLS - WARD 1,,201,3,2,296,259,
,CHIPPEWA - CITY OF CHIPPEWA FALLS - WARD 2,,318,15,4,393,343,
,CHIPPEWA - CITY OF CHIPPEWA FALLS - WARD 3,,296,4,7,389,365,
,CHIPPEWA - CITY OF CHIPPEWA FALLS - WARD 4,,162,6,2,240,221,
,CHIPPEWA - CITY OF CHIPPEWA FALLS - WARD 5,1,219,15,2,277,244,
,CHIPPEWA - CITY OF CHIPPEWA FALLS - WARD 6,1,185,9,,256,232,
,CHIPPEWA - CITY OF CHIPPEWA FALLS - WARD 7,1,422,24,3,493,443,
,CHIPPEWA - CITY OF CORNELL - WARD 1,,49,1,1,74,70,
,CHIPPEWA - CITY OF CORNELL - WARD 2,1,43,3,,65,61,
,CHIPPEWA - CITY OF CORNELL - WARD 3,,20,,4,46,46,
,CHIPPEWA - CITY OF CORNELL - WARD 4,,21,,,57,52,
,CHIPPEWA - CITY OF EAU CLAIRE - WARD 16,,188,1,1,295,262,
,CHIPPEWA - CITY OF EAU CLAIRE - WARD 41,,35,2,1,39,32,
,CHIPPEWA - CITY OF STANLEY - WARD 1,,75,1,,120,114,
,CHIPPEWA - CITY OF STANLEY - WARD 2,,38,1,1,67,66,
,CHIPPEWA - CITY OF STANLEY - WARD 3,1,42,,,78,72,
,CHIPPEWA - CITY OF STANLEY - WARD 4,,17,,,34,29,
,CHIPPEWA - CITY OF STANLEY - WARD 7,,2,,,4,4,
,CHIPPEWA - TOWN OF ANSON - WARD 1,,72,3,,161,153,
,CHIPPEWA - TOWN OF ANSON - WARD 2,2,144,2,2,197,183,
,CHIPPEWA - TOWN OF ANSON - WARD 3,,109,1,3,149,136,
,CHIPPEWA - TOWN OF ANSON - WARD 4,,,,,2,2,
,CHIPPEWA - TOWN OF ARTHUR - WARD 1,,55,1,1,122,120,
,CHIPPEWA - TOWN OF AUBURN - WARD 1,2,60,,,109,100,
,CHIPPEWA - TOWN OF BIRCH CREEK - WARD 1,,109,4,,168,161,
,CHIPPEWA - TOWN OF BLOOMER - WARD 1,1,19,,2,38,34,
,CHIPPEWA - TOWN OF BLOOMER - WARD 2,1,57,1,,139,136,
,CHIPPEWA - TOWN OF CLEVELAND - WARD 1,1,80,1,2,157,137,
,CHIPPEWA - TOWN OF COLBURN - WARD 1,,84,3,,179,167,
,CHIPPEWA - TOWN OF COOKS VALLEY - WARD 1,,40,2,1,98,93,
,CHIPPEWA - TOWN OF DELMAR - WARD 1,,78,2,,198,185,
,CHIPPEWA - TOWN OF EAGLE POINT - WARD 1,,130,1,2,166,150,
,CHIPPEWA - TOWN OF EAGLE POINT - WARD 2,2,97,3,1,129,124,
,CHIPPEWA - TOWN OF EAGLE POINT - WARD 3,1,147,1,2,202,197,
,CHIPPEWA - TOWN OF EAGLE POINT - WARD 4,1,120,1,2,168,158,
,CHIPPEWA - TOWN OF EAGLE POINT - WARD 5,,67,2,,75,75,
,CHIPPEWA - TOWN OF EDSON - WARD 1,2,21,,,60,54,
,CHIPPEWA - TOWN OF EDSON - WARD 2,,30,4,,89,88,
,CHIPPEWA - TOWN OF ESTELLA - WARD 1,,47,,,90,87,
,CHIPPEWA - TOWN OF GOETZ - WARD 1,1,55,,,106,94,
,CHIPPEWA - TOWN OF GOETZ - WARD 2,,31,,,41,41,
,CHIPPEWA - TOWN OF GOETZ - WARD 3,,2,,,4,4,
,CHIPPEWA - TOWN OF HALLIE - WARD 1,1,29,,,53,51,
,CHIPPEWA - TOWN OF HOWARD - WARD 1,,65,,2,133,120,
,CHIPPEWA - TOWN OF LAFAYETTE - WARD 1,,227,13,4,262,240,
,CHIPPEWA - TOWN OF LAFAYETTE - WARD 2,,48,1,,55,50,
,CHIPPEWA - TOWN OF LAFAYETTE - WARD 3,1,221,2,,247,219,
,CHIPPEWA - TOWN OF LAFAYETTE - WARD 4,,118,1,,143,128,
,CHIPPEWA - TOWN OF LAFAYETTE - WARD 5,,208,2,1,237,210,
,CHIPPEWA - TOWN OF LAFAYETTE - WARD 6,,97,2,,124,120,
,CHIPPEWA - TOWN OF LAFAYETTE - WARD 7,,72,4,,79,74,
,CHIPPEWA - TOWN OF LAFAYETTE - WARD 8,,6,,,6,6,
,CHIPPEWA - TOWN OF LAFAYETTE - WARD 9,,66,1,2,80,75,
,CHIPPEWA - TOWN OF LAKE HOLCOMBE - WARD 1,2,129,13,4,217,199,
,CHIPPEWA - TOWN OF LAKE HOLCOMBE - WARD 2,1,59,3,,122,115,
,CHIPPEWA - TOWN OF RUBY - WARD 1,,33,,,98,92,
,CHIPPEWA - TOWN OF SAMPSON - WARD 1,,150,5,2,229,218,
,CHIPPEWA - TOWN OF SIGEL - WARD 1,,28,2,,54,52,
,CHIPPEWA - TOWN OF SIGEL - WARD 2,1,75,3,,136,129,
,CHIPPEWA - TOWN OF TILDEN - WARD 1,1,75,,2,155,152,
,CHIPPEWA - TOWN OF TILDEN - WARD 2,1,53,,,106,104,
,CHIPPEWA - TOWN OF TILDEN - WARD 3,1,43,2,,65,59,
,CHIPPEWA - TOWN OF WHEATON - WARD 1,1,126,,2,193,191,
,CHIPPEWA - TOWN OF WHEATON - WARD 2,1,124,1,,205,198,
,CHIPPEWA - TOWN OF WHEATON - WARD 3,,104,1,,166,160,
,CHIPPEWA - TOWN OF WOODMOHR - WARD 1,1,43,2,,73,70,
,CHIPPEWA - TOWN OF WOODMOHR - WARD 2,1,88,1,,160,156,
,CHIPPEWA - VILLAGE OF BOYD - WARD 1,,51,,,100,98,
,CHIPPEWA - VILLAGE OF CADOTT - WARD 1,3,74,3,2,129,123,
,CHIPPEWA - VILLAGE OF CADOTT - WARD 2,2,53,,1,83,77,
,CHIPPEWA - VILLAGE OF LAKE HALLIE - WARD 1,1,106,3,2,124,103,
,CHIPPEWA - VILLAGE OF LAKE HALLIE - WARD 2,1,92,,,123,112,
,CHIPPEWA - VILLAGE OF LAKE HALLIE - WARD 3,1,84,1,1,105,94,
,CHIPPEWA - VILLAGE OF LAKE HALLIE - WARD 4,,73,2,3,104,87,
,CHIPPEWA - VILLAGE OF LAKE HALLIE - WARD 5,2,158,4,,189,173,
,CHIPPEWA - VILLAGE OF LAKE HALLIE - WARD 6,,63,2,,70,63,
,CHIPPEWA - VILLAGE OF LAKE HALLIE - WARD 7,,159,4,,181,164,
,CHIPPEWA - VILLAGE OF LAKE HALLIE - WARD 8,1,127,,,164,156,
,CHIPPEWA - VILLAGE OF NEW AUBURN - WARD 1,,41,3,1,78,75,
,CLARK - CITY OF ABBOTSFORD - WARD 2,,3,,,3,3,
,CLARK - CITY OF ABBOTSFORD - WARD 3,,1,,,1,1,
,CLARK - CITY OF ABBOTSFORD - WARD 4,,5,1,,9,9,
,CLARK - CITY OF ABBOTSFORD - WARD 5,,30,,,56,50,
,CLARK - CITY OF COLBY - WARD 2,,25,,,45,42,
,CLARK - CITY OF COLBY - WARD 3,,44,,,71,63,
,CLARK - CITY OF COLBY - WARD 4,,31,,,58,52,
,CLARK - CITY OF GREENWOOD - WARD 1,,40,1,,121,106,
,CLARK - CITY OF GREENWOOD - WARD 2,,33,,,75,64,
,CLARK - CITY OF LOYAL - WARD 1,,34,,,89,81,
,CLARK - CITY OF LOYAL - WARD 2,,42,1,1,120,104,
,CLARK - CITY OF NEILLSVILLE - WARD 1,,47,2,1,78,67,
,CLARK - CITY OF NEILLSVILLE - WARD 2,,87,1,5,129,113,
,CLARK - CITY OF NEILLSVILLE - WARD 3,1,86,,,144,134,
,CLARK - CITY OF NEILLSVILLE - WARD 4,,37,,1,59,55,
,CLARK - CITY OF NEILLSVILLE - WARD 5,,42,2,,53,52,
,CLARK - CITY OF OWEN - WARD 1,,55,,,89,77,
,CLARK - CITY OF OWEN - WARD 2,,22,,,36,28,
,CLARK - CITY OF OWEN - WARD 3,,32,,,62,49,
,CLARK - CITY OF STANLEY - WARD 5,,,,,1,1,
,CLARK - CITY OF THORP - WARD 1,,33,3,,84,73,
,CLARK - CITY OF THORP - WARD 2,,26,2,,62,55,
,CLARK - CITY OF THORP - WARD 3,,27,1,1,65,55,
,CLARK - CITY OF THORP - WARD 4,,33,2,2,91,84,
,CLARK - TOWN OF BEAVER - WARD 1,,43,,,98,92,
,CLARK - TOWN OF BUTLER - WARD 1,,19,,,28,23,
,CLARK - TOWN OF COLBY - WARD 1,,4,,,8,6,
,CLARK - TOWN OF COLBY - WARD 2,,32,,,77,72,
,CLARK - TOWN OF COLBY - WARD 3,,8,,,18,17,
,CLARK - TOWN OF DEWHURST - WARD 1,,63,4,1,96,86,
,CLARK - TOWN OF EATON - WARD 1,,39,1,,91,86,
,CLARK - TOWN OF EATON - WARD 2,,14,,,24,22,
,CLARK - TOWN OF FOSTER - WARD 1,,32,,,49,41,
,CLARK - TOWN OF FREMONT - WARD 1,,52,2,1,118,109,
,CLARK - TOWN OF FREMONT - WARD 2,,21,,,48,46,
,CLARK - TOWN OF GRANT - WARD 1,,86,3,1,154,137,
,CLARK - TOWN OF GRANT - WARD 2,,11,,,22,19,
,CLARK - TOWN OF GREEN GROVE - WARD 1,,31,,,65,64,
,CLARK - TOWN OF GREEN GROVE - WARD 2,,7,,,12,11,
,CLARK - TOWN OF HENDREN - WARD 1,,54,1,2,105,96,
,CLARK - TOWN OF HEWETT - WARD 1,,36,,2,57,54,
,CLARK - TOWN OF HEWETT - WARD 2,,13,1,1,23,18,
,CLARK - TOWN OF HIXON - WARD 1,,30,2,,71,69,
,CLARK - TOWN OF HIXON - WARD 2,,6,,,9,8,
,CLARK - TOWN OF HOARD - WARD 1,,23,1,,47,40,
,CLARK - TOWN OF HOARD - WARD 2,,38,,,67,62,
,CLARK - TOWN OF LEVIS - WARD 1,,26,,,60,57,
,CLARK - TOWN OF LEVIS - WARD 2,,20,,,44,36,
,CLARK - TOWN OF LONGWOOD - WARD 1,,27,,,46,41,
,CLARK - TOWN OF LONGWOOD - WARD 2,,19,,,57,52,
,CLARK - TOWN OF LOYAL - WARD 1,,3,,,15,15,
,CLARK - TOWN OF LOYAL - WARD 2,,15,,,81,74,
,CLARK - TOWN OF LYNN - WARD 1,,24,,,51,44,
,CLARK - TOWN OF LYNN - WARD 2,,27,2,,54,48,
,CLARK - TOWN OF MAYVILLE - WARD 1,,24,,,47,43,
,CLARK - TOWN OF MAYVILLE - WARD 2,,31,1,,65,60,
,CLARK - TOWN OF MEAD - WARD 1,,29,1,1,58,47,
,CLARK - TOWN OF MENTOR - WARD 1,,66,2,4,94,83,
,CLARK - TOWN OF PINE VALLEY - WARD 1,,50,1,1,115,104,
,CLARK - TOWN OF PINE VALLEY - WARD 2,,74,2,1,145,122,
,CLARK - TOWN OF RESEBURG - WARD 1,,5,,,61,52,
,CLARK - TOWN OF RESEBURG - WARD 2,,2,,,10,9,
,CLARK - TOWN OF SEIF - WARD 1,,10,,,47,40,
,CLARK - TOWN OF SHERMAN - WARD 1,,6,1,,11,8,
,CLARK - TOWN OF SHERMAN - WARD 2,,21,2,2,101,84,
,CLARK - TOWN OF SHERWOOD - WARD 1,,24,1,1,57,58,
,CLARK - TOWN OF THORP - WARD 1,,26,1,,110,99,
,CLARK - TOWN OF UNITY - WARD 1,,32,,,124,114,
,CLARK - TOWN OF WARNER - WARD 1,,31,1,,88,80,
,CLARK - TOWN OF WARNER - WARD 2,,,,,12,11,
,CLARK - TOWN OF WASHBURN - WARD 1,,35,,,52,50,
,CLARK - TOWN OF WESTON - WARD 1,,25,,,71,65,
,CLARK - TOWN OF WESTON - WARD 2,,24,,,73,61,
,CLARK - TOWN OF WITHEE - WARD 1,,24,1,,106,95,
,CLARK - TOWN OF WORDEN - WARD 1,,26,,,94,84,
,CLARK - TOWN OF YORK - WARD 1,,18,1,,89,80,
,CLARK - TOWN OF YORK - WARD 2,,10,,,31,27,
,CLARK - VILLAGE OF CURTISS - WARD 1,,4,,,23,19,
,CLARK - VILLAGE OF DORCHESTER - WARD 1,,43,2,1,105,93,
,CLARK - VILLAGE OF GRANTON - WARD 1,,24,,,75,63,
,CLARK - VILLAGE OF UNITY - WARD 2,,4,,,18,16,
,CLARK - VILLAGE OF WITHEE - WARD 1,,30,1,,91,80,
,COLUMBIA - CITY OF COLUMBUS - WARD 1,2,106,2,,145,138,
,COLUMBIA - CITY OF COLUMBUS - WARD 2,,101,2,2,123,116,
,COLUMBIA - CITY OF COLUMBUS - WARD 3,,51,,,65,61,
,COLUMBIA - CITY OF COLUMBUS - WARD 4,,198,4,,223,213,
,COLUMBIA - CITY OF COLUMBUS - WARD 5,,109,2,2,144,130,
,COLUMBIA - CITY OF COLUMBUS - WARD 6,,33,1,,41,37,
,COLUMBIA - CITY OF COLUMBUS - WARD 7,,41,2,,50,44,
,COLUMBIA - CITY OF COLUMBUS - WARD 8,,54,3,2,71,60,
,COLUMBIA - CITY OF LODI - WARD 1,,96,,,102,96,
,COLUMBIA - CITY OF LODI - WARD 2,1,91,1,3,112,98,
,COLUMBIA - CITY OF LODI - WARD 3,1,77,,,92,84,
,COLUMBIA - CITY OF LODI - WARD 4,,100,4,4,113,98,
,COLUMBIA - CITY OF LODI - WARD 5,1,70,,,79,68,
,COLUMBIA - CITY OF LODI - WARD 6,1,83,3,,92,81,
,COLUMBIA - CITY OF PORTAGE - WARD 1,,64,2,2,88,72,
,COLUMBIA - CITY OF PORTAGE - WARD 10,1,210,7,6,240,229,
,COLUMBIA - CITY OF PORTAGE - WARD 2,,101,3,3,127,118,
,COLUMBIA - CITY OF PORTAGE - WARD 3,,129,3,3,164,149,
,COLUMBIA - CITY OF PORTAGE - WARD 4,,102,4,2,128,118,
,COLUMBIA - CITY OF PORTAGE - WARD 5,1,152,7,1,191,179,
,COLUMBIA - CITY OF PORTAGE - WARD 6,,71,2,2,91,84,
,COLUMBIA - CITY OF PORTAGE - WARD 7,2,138,2,4,167,157,
,COLUMBIA - CITY OF PORTAGE - WARD 8,1,117,,,140,127,
,COLUMBIA - CITY OF PORTAGE - WARD 9,,159,3,,191,185,
,COLUMBIA - CITY OF WISCONSIN DELLS - WARD 1,,77,2,1,100,88,
,COLUMBIA - CITY OF WISCONSIN DELLS - WARD 2,,98,1,,142,126,
,COLUMBIA - CITY OF WISCONSIN DELLS - WARD 3,,81,,2,100,92,
,COLUMBIA - CITY OF WISCONSIN DELLS - WARD 6,,57,1,,79,70,
,COLUMBIA - TOWN OF ARLINGTON - WARD 1,1,104,2,,179,156,
,COLUMBIA - TOWN OF CALEDONIA - WARD 1,,43,1,,63,57,
,COLUMBIA - TOWN OF CALEDONIA - WARD 2,,195,4,8,301,258,
,COLUMBIA - TOWN OF COLUMBUS - WARD 1,,65,2,,146,134,
,COLUMBIA - TOWN OF COURTLAND - WARD 1,,38,,,92,86,
,COLUMBIA - TOWN OF DEKORRA - WARD 1,,149,7,,221,195,
,COLUMBIA - TOWN OF DEKORRA - WARD 2,3,195,7,1,240,222,
,COLUMBIA - TOWN OF DEKORRA - WARD 3,,121,3,1,146,126,
,COLUMBIA - TOWN OF FORT WINNEBAGO - WARD 1,,116,5,1,224,205,
,COLUMBIA - TOWN OF FOUNTAIN PRAIRIE - WARD 1,11,35,2,,61,60,
,COLUMBIA - TOWN OF FOUNTAIN PRAIRIE - WARD 2,25,48,1,,98,93,
,COLUMBIA - TOWN OF HAMPDEN - WARD 1,2,72,,,143,130,
,COLUMBIA - TOWN OF LEEDS - WARD 1,,31,1,,77,72,
,COLUMBIA - TOWN OF LEEDS - WARD 2,,61,3,3,112,103,
,COLUMBIA - TOWN OF LEWISTON - WARD 1,,109,,1,195,174,
,COLUMBIA - TOWN OF LEWISTON - WARD 2,,40,1,,78,72,
,COLUMBIA - TOWN OF LODI - WARD 1,1,164,13,4,214,179,
,COLUMBIA - TOWN OF LODI - WARD 2,,88,2,,119,98,
,COLUMBIA - TOWN OF LODI - WARD 3,1,218,14,6,263,244,
,COLUMBIA - TOWN OF LODI - WARD 4,,65,,,81,72,
,COLUMBIA - TOWN OF LODI - WARD 5,,87,1,,123,109,
,COLUMBIA - TOWN OF LOWVILLE - WARD 1,,21,,,30,28,
,COLUMBIA - TOWN OF LOWVILLE - WARD 2,3,115,1,1,216,198,
,COLUMBIA - TOWN OF MARCELLON - WARD 1,,77,1,,127,117,
,COLUMBIA - TOWN OF MARCELLON - WARD 2,,71,2,,126,115,
,COLUMBIA - TOWN OF NEWPORT - WARD 1,1,86,1,4,156,133,
,COLUMBIA - TOWN OF OTSEGO - WARD 1,,76,3,,185,164,
,COLUMBIA - TOWN OF PACIFIC - WARD 1,,81,3,,114,99,
,COLUMBIA - TOWN OF PACIFIC - WARD 2,1,136,4,1,172,165,
,COLUMBIA - TOWN OF PACIFIC - WARD 3,,300,12,3,333,296,
,COLUMBIA - TOWN OF PACIFIC - WARD 4,,93,,,134,115,
,COLUMBIA - TOWN OF RANDOLPH - WARD 1,,72,,,139,122,
,COLUMBIA - TOWN OF SCOTT - WARD 1,,60,2,1,138,120,
,COLUMBIA - TOWN OF SPRINGVALE - WARD 1,,34,,,90,83,
