,,Voter Status,,
,GREEN - TOWN OF CLARNO - WARD 2,60,,
,GREEN - TOWN OF DECATUR - WARD 1,89,3,
,GREEN - TOWN OF DECATUR - WARD 2,56,,
,GREEN - TOWN OF DECATUR - WARD 3,53,2,
,GREEN - TOWN OF EXETER - WARD 1,119,2,
,GREEN - TOWN OF EXETER - WARD 2,38,,
,GREEN - TOWN OF EXETER - WARD 3,129,1,
,GREEN - TOWN OF EXETER - WARD 4,35,3,
,GREEN - TOWN OF JEFFERSON - WARD 1,101,5,
,GREEN - TOWN OF JEFFERSON - WARD 2,32,1,
,GREEN - TOWN OF JORDAN - WARD 1,64,1,
,GREEN - TOWN OF MONROE - WARD 1,71,5,
,GREEN - TOWN OF MONROE - WARD 2,48,3,
,GREEN - TOWN OF MOUNT PLEASANT - WARD 1,36,1,
,GREEN - TOWN OF MOUNT PLEASANT - WARD 2,24,,
,GREEN - TOWN OF MOUNT PLEASANT - WARD 3,25,,
,GREEN - TOWN OF NEW GLARUS - WARD 1,167,11,
,GREEN - TOWN OF NEW GLARUS - WARD 2,39,3,
,GREEN - TOWN OF SPRING GROVE - WARD 1,109,1,
,GREEN - TOWN OF SYLVESTER - WARD 1,61,6,
,GREEN - TOWN OF SYLVESTER - WARD 2,59,3,
,GREEN - TOWN OF WASHINGTON - WARD 1,109,,
,GREEN - TOWN OF YORK - WARD 1,121,3,
,GREEN - VILLAGE OF ALBANY - WARD 1,56,5,
,GREEN - VILLAGE OF ALBANY - WARD 2,41,3,
,GREEN - VILLAGE OF BELLEVILLE - WARD 3,47,1,
,GREEN - VILLAGE OF BROOKLYN - WARD 2,42,1,
,GREEN - VILLAGE OF BROWNTOWN - WARD 1,19,,
,GREEN - VILLAGE OF MONTICELLO - WARD 1,45,3,
,GREEN - VILLAGE OF MONTICELLO - WARD 2,60,3,
,GREEN - VILLAGE OF NEW GLARUS - WARD 1,62,5,
,GREEN - VILLAGE OF NEW GLARUS - WARD 2,32,2,
,GREEN - VILLAGE OF NEW GLARUS - WARD 3,66,3,
,GREEN - VILLAGE OF NEW GLARUS - WARD 4,41,4,
,GREEN LAKE - CITY OF BERLIN - WARD 1,95,4,
,GREEN LAKE - CITY OF BERLIN - WARD 2,71,2,
,GREEN LAKE - CITY OF BERLIN - WARD 3,35,2,
,GREEN LAKE - CITY OF BERLIN - WARD 4,43,,
,GREEN LAKE - CITY OF BERLIN - WARD 5,36,1,
,GREEN LAKE - CITY OF BERLIN - WARD 6,45,3,
,GREEN LAKE - CITY OF GREEN LAKE - WARD 1,23,1,
,GREEN LAKE - CITY OF GREEN LAKE - WARD 2,34,2,
,GREEN LAKE - CITY OF GREEN LAKE - WARD 3,26,1,
,GREEN LAKE - CITY OF MARKESAN - WARD 1,19,,
,GREEN LAKE - CITY OF MARKESAN - WARD 2,61,1,
,GREEN LAKE - CITY OF MARKESAN - WARD 3,45,1,
,GREEN LAKE - CITY OF PRINCETON - WARD 1,18,1,
,GREEN LAKE - CITY OF PRINCETON - WARD 2,32,,
,GREEN LAKE - CITY OF PRINCETON - WARD 3,22,2,
,GREEN LAKE - CITY OF PRINCETON - WARD 4,25,2,
,GREEN LAKE - TOWN OF BERLIN - WARD 1,97,3,
,GREEN LAKE - TOWN OF BERLIN - WARD 2,15,1,
,GREEN LAKE - TOWN OF BERLIN - WARD 3,15,1,
,GREEN LAKE - TOWN OF BROOKLYN - WARD 1,96,3,
,GREEN LAKE - TOWN OF BROOKLYN - WARD 2,16,,
,GREEN LAKE - TOWN OF BROOKLYN - WARD 3,73,5,
,GREEN LAKE - TOWN OF GREEN LAKE - WARD 1,96,3,
,GREEN LAKE - TOWN OF KINGSTON - WARD 1,41,1,
,GREEN LAKE - TOWN OF KINGSTON - WARD 2,14,,
,GREEN LAKE - TOWN OF MACKFORD - WARD 1,53,1,
,GREEN LAKE - TOWN OF MANCHESTER - WARD 1,47,,
,GREEN LAKE - TOWN OF MARQUETTE - WARD 1,39,1,
,GREEN LAKE - TOWN OF PRINCETON - WARD 1,85,3,
,GREEN LAKE - TOWN OF PRINCETON - WARD 2,4,,
,GREEN LAKE - TOWN OF PRINCETON - WARD 3,40,1,
,GREEN LAKE - TOWN OF PRINCETON - WARD 4,13,,
,GREEN LAKE - TOWN OF SENECA - WARD 1,41,1,
,GREEN LAKE - TOWN OF ST. MARIE - WARD 1,16,,
,GREEN LAKE - TOWN OF ST. MARIE - WARD 2,17,,
,GREEN LAKE - VILLAGE OF KINGSTON - WARD 1,21,3,
,GREEN LAKE - VILLAGE OF MARQUETTE - WARD 1,19,1,
,IOWA - CITY OF DODGEVILLE - WARD 1,88,4,
,IOWA - CITY OF DODGEVILLE - WARD 10,1,,
,IOWA - CITY OF DODGEVILLE - WARD 2,56,,
,IOWA - CITY OF DODGEVILLE - WARD 3,61,1,
,IOWA - CITY OF DODGEVILLE - WARD 4,59,,
,IOWA - CITY OF DODGEVILLE - WARD 5,50,2,
,IOWA - CITY OF DODGEVILLE - WARD 6,47,,
,IOWA - CITY OF DODGEVILLE - WARD 7,50,2,
,IOWA - CITY OF DODGEVILLE - WARD 8,40,2,
,IOWA - CITY OF DODGEVILLE - WARD 9,23,,
,IOWA - CITY OF MINERAL POINT - WARD 1,68,3,
,IOWA - CITY OF MINERAL POINT - WARD 2,54,6,
,IOWA - CITY OF MINERAL POINT - WARD 3,20,,
,IOWA - CITY OF MINERAL POINT - WARD 4,48,8,
,IOWA - CITY OF MINERAL POINT - WARD 5,10,,
,IOWA - CITY OF MINERAL POINT - WARD 6,46,1,
,IOWA - TOWN OF ARENA - WARD 1,29,5,
,IOWA - TOWN OF ARENA - WARD 2,130,9,
,IOWA - TOWN OF BRIGHAM - WARD 1,7,2,
,IOWA - TOWN OF BRIGHAM - WARD 2,137,8,
,IOWA - TOWN OF CLYDE - WARD 1,45,2,
,IOWA - TOWN OF DODGEVILLE - WARD 1,81,,
,IOWA - TOWN OF DODGEVILLE - WARD 2,26,,
,IOWA - TOWN OF DODGEVILLE - WARD 3,71,7,
,IOWA - TOWN OF DODGEVILLE - WARD 4,8,1,
,IOWA - TOWN OF EDEN - WARD 1,51,2,
,IOWA - TOWN OF HIGHLAND - WARD 1,34,,
,IOWA - TOWN OF HIGHLAND - WARD 2,45,2,
,IOWA - TOWN OF LINDEN - WARD 1,34,4,
,IOWA - TOWN OF LINDEN - WARD 2,11,,
,IOWA - TOWN OF LINDEN - WARD 3,21,,
,IOWA - TOWN OF MIFFLIN - WARD 1,43,1,
,IOWA - TOWN OF MIFFLIN - WARD 2,4,,
,IOWA - TOWN OF MINERAL POINT - WARD 1,72,2,
,IOWA - TOWN OF MINERAL POINT - WARD 2,46,1,
,IOWA - TOWN OF MOSCOW - WARD 1,55,,
,IOWA - TOWN OF MOSCOW - WARD 2,22,,
,IOWA - TOWN OF PULASKI - WARD 1,16,,
,IOWA - TOWN OF RIDGEWAY - WARD 1,68,1,
,IOWA - TOWN OF RIDGEWAY - WARD 2,20,,
,IOWA - TOWN OF WALDWICK - WARD 1,28,2,
,IOWA - TOWN OF WALDWICK - WARD 2,22,,
,IOWA - TOWN OF WYOMING - WARD 1,12,,
,IOWA - TOWN OF WYOMING - WARD 2,25,1,
,IOWA - VILLAGE OF ARENA - WARD 1,77,5,
,IOWA - VILLAGE OF AVOCA - WARD 1,52,3,
,IOWA - VILLAGE OF BARNEVELD - WARD 1,116,5,
,IOWA - VILLAGE OF BARNEVELD - WARD 2,13,,
,IOWA - VILLAGE OF BLANCHARDVILLE - WARD 2,15,2,
,IOWA - VILLAGE OF COBB - WARD 1,42,1,
,IOWA - VILLAGE OF HIGHLAND - WARD 1,59,1,
,IOWA - VILLAGE OF HOLLANDALE - WARD 1,26,,
,IOWA - VILLAGE OF LINDEN - WARD 1,48,1,
,IOWA - VILLAGE OF MONTFORT - WARD 2,7,,
,IOWA - VILLAGE OF MUSCODA - WARD 3,1,,
,IOWA - VILLAGE OF REWEY - WARD 1,15,1,
,IOWA - VILLAGE OF RIDGEWAY - WARD 1,73,6,
,IRON - CITY OF HURLEY - WARD 1,37,1,
,IRON - CITY OF HURLEY - WARD 2,24,1,
,IRON - CITY OF HURLEY - WARD 3,12,,
,IRON - CITY OF HURLEY - WARD 4,31,1,
,IRON - CITY OF MONTREAL - WARD 1,46,4,
,IRON - CITY OF MONTREAL - WARD 2,34,2,
,IRON - TOWN OF ANDERSON - WARD 1,5,,
,IRON - TOWN OF CAREY - WARD 1,10,2,
,IRON - TOWN OF GURNEY - WARD 1,17,,
,IRON - TOWN OF KIMBALL - WARD 1,41,1,
,IRON - TOWN OF KNIGHT - WARD 1,14,,
,IRON - TOWN OF MERCER - WARD 1,36,,
,IRON - TOWN OF MERCER - WARD 2,29,,
,IRON - TOWN OF MERCER - WARD 3,38,2,
,IRON - TOWN OF MERCER - WARD 4,39,,
,IRON - TOWN OF OMA - WARD 1,26,1,
,IRON - TOWN OF PENCE - WARD 1,13,,
,IRON - TOWN OF SAXON - WARD 1,41,1,
,IRON - TOWN OF SHERMAN - WARD 1,22,,
,JACKSON - CITY OF BLACK RIVER FALLS - WARD 1,58,8,
,JACKSON - CITY OF BLACK RIVER FALLS - WARD 2,51,2,
,JACKSON - CITY OF BLACK RIVER FALLS - WARD 3,42,2,
,JACKSON - CITY OF BLACK RIVER FALLS - WARD 4,65,5,
,JACKSON - TOWN OF ADAMS - WARD 1,68,3,
,JACKSON - TOWN OF ADAMS - WARD 2,60,,
,JACKSON - TOWN OF ADAMS - WARD 3,5,2,
,JACKSON - TOWN OF ALBION - WARD 1,12,,
,JACKSON - TOWN OF ALBION - WARD 2,42,1,
,JACKSON - TOWN OF ALBION - WARD 3,59,1,
,JACKSON - TOWN OF ALBION - WARD 4,2,,
,JACKSON - TOWN OF ALMA - WARD 1,22,,
,JACKSON - TOWN OF ALMA - WARD 2,53,2,
,JACKSON - TOWN OF ALMA - WARD 3,15,2,
,JACKSON - TOWN OF BEAR BLUFF - WARD 1,15,1,
,JACKSON - TOWN OF BROCKWAY - WARD 1,73,,
,JACKSON - TOWN OF BROCKWAY - WARD 2,8,,
,JACKSON - TOWN OF BROCKWAY - WARD 3,6,,
,JACKSON - TOWN OF BROCKWAY - WARD 4,20,,
,JACKSON - TOWN OF BROCKWAY - WARD 5,16,,
,JACKSON - TOWN OF CITY POINT - WARD 1,20,,
,JACKSON - TOWN OF CLEVELAND - WARD 1,47,4,
,JACKSON - TOWN OF CURRAN - WARD 1,26,,
,JACKSON - TOWN OF FRANKLIN - WARD 1,28,,
,JACKSON - TOWN OF GARDEN VALLEY - WARD 1,40,,
,JACKSON - TOWN OF GARFIELD - WARD 1,78,3,
,JACKSON - TOWN OF HIXTON - WARD 1,12,,
,JACKSON - TOWN OF HIXTON - WARD 2,32,2,
,JACKSON - TOWN OF IRVING - WARD 1,43,1,
,JACKSON - TOWN OF IRVING - WARD 2,9,,
,JACKSON - TOWN OF IRVING - WARD 3,7,,
,JACKSON - TOWN OF KNAPP - WARD 1,30,2,
,JACKSON - TOWN OF KOMENSKY - WARD 1,25,1,
,JACKSON - TOWN OF MANCHESTER - WARD 1,75,3,
,JACKSON - TOWN OF MELROSE - WARD 1,43,,
,JACKSON - TOWN OF MILLSTON - WARD 1,19,1,
,JACKSON - TOWN OF NORTH BEND - WARD 1,44,2,
,JACKSON - TOWN OF NORTHFIELD - WARD 1,52,6,
,JACKSON - TOWN OF SPRINGFIELD - WARD 1,36,,
,JACKSON - VILLAGE OF ALMA CENTER - WARD 1,54,4,
,JACKSON - VILLAGE OF HIXTON - WARD 1,35,4,
,JACKSON - VILLAGE OF MELROSE - WARD 1,39,3,
,JACKSON - VILLAGE OF MERRILLAN - WARD 1,36,2,
,JACKSON - VILLAGE OF TAYLOR - WARD 1,29,3,
,JEFFERSON - CITY OF FORT ATKINSON - WARD 1,104,4,
,JEFFERSON - CITY OF FORT ATKINSON - WARD 2,143,6,
,JEFFERSON - CITY OF FORT ATKINSON - WARD 3,93,6,
,JEFFERSON - CITY OF FORT ATKINSON - WARD 4,119,7,
,JEFFERSON - CITY OF FORT ATKINSON - WARD 5,86,6,
,JEFFERSON - CITY OF FORT ATKINSON - WARD 6,87,4,
,JEFFERSON - CITY OF FORT ATKINSON - WARD 7,94,2,
,JEFFERSON - CITY OF FORT ATKINSON - WARD 8,118,2,
,JEFFERSON - CITY OF FORT ATKINSON - WARD 9,85,7,
,JEFFERSON - CITY OF JEFFERSON - WARD 1,86,3,
,JEFFERSON - CITY OF JEFFERSON - WARD 10,47,3,
,JEFFERSON - CITY OF JEFFERSON - WARD 2,89,2,
,JEFFERSON - CITY OF JEFFERSON - WARD 3,105,4,
,JEFFERSON - CITY OF JEFFERSON - WARD 4,60,5,
,JEFFERSON - CITY OF JEFFERSON - WARD 5,47,4,
,JEFFERSON - CITY OF JEFFERSON - WARD 6,29,2,
,JEFFERSON - CITY OF JEFFERSON - WARD 7,61,3,
,JEFFERSON - CITY OF JEFFERSON - WARD 8,61,4,
,JEFFERSON - CITY OF JEFFERSON - WARD 9,15,,
,JEFFERSON - CITY OF LAKE MILLS - WARD 1,82,9,
,JEFFERSON - CITY OF LAKE MILLS - WARD 2,63,2,
,JEFFERSON - CITY OF LAKE MILLS - WARD 3,122,5,
,JEFFERSON - CITY OF LAKE MILLS - WARD 4,74,5,
,JEFFERSON - CITY OF LAKE MILLS - WARD 5,35,3,
,JEFFERSON - CITY OF LAKE MILLS - WARD 6,73,3,
,JEFFERSON - CITY OF LAKE MILLS - WARD 7,77,6,
,JEFFERSON - CITY OF LAKE MILLS - WARD 8,50,3,
,JEFFERSON - CITY OF WATERLOO - WARD 1,84,3,
,JEFFERSON - CITY OF WATERLOO - WARD 2,81,7,
,JEFFERSON - CITY OF WATERLOO - WARD 3,55,2,
,JEFFERSON - CITY OF WATERLOO - WARD 4,9,,
,JEFFERSON - CITY OF WATERLOO - WARD 5,49,1,
,JEFFERSON - CITY OF WATERTOWN - WARD 10,77,7,
,JEFFERSON - CITY OF WATERTOWN - WARD 11,82,2,
,JEFFERSON - CITY OF WATERTOWN - WARD 12,96,8,
,JEFFERSON - CITY OF WATERTOWN - WARD 13,105,5,
,JEFFERSON - CITY OF WATERTOWN - WARD 14,110,3,
,JEFFERSON - CITY OF WATERTOWN - WARD 15,106,7,
,JEFFERSON - CITY OF WATERTOWN - WARD 16,79,,
,JEFFERSON - CITY OF WATERTOWN - WARD 17,65,3,
,JEFFERSON - CITY OF WATERTOWN - WARD 18,241,8,
,JEFFERSON - CITY OF WATERTOWN - WARD 8,52,6,
,JEFFERSON - CITY OF WATERTOWN - WARD 9,41,3,
,JEFFERSON - CITY OF WHITEWATER - WARD 10,23,,
,JEFFERSON - CITY OF WHITEWATER - WARD 11,16,,
,JEFFERSON - CITY OF WHITEWATER - WARD 12,3,2,
,JEFFERSON - TOWN OF AZTALAN - WARD 1,106,4,
,JEFFERSON - TOWN OF AZTALAN - WARD 2,68,,
,JEFFERSON - TOWN OF COLD SPRING - WARD 1,90,3,
,JEFFERSON - TOWN OF CONCORD - WARD 1,54,1,
,JEFFERSON - TOWN OF CONCORD - WARD 2,108,5,
,JEFFERSON - TOWN OF CONCORD - WARD 3,73,3,
,JEFFERSON - TOWN OF FARMINGTON - WARD 1,103,2,
,JEFFERSON - TOWN OF FARMINGTON - WARD 2,104,1,
,JEFFERSON - TOWN OF HEBRON - WARD 1,58,,
,JEFFERSON - TOWN OF HEBRON - WARD 2,72,,
,JEFFERSON - TOWN OF IXONIA - WARD 1,93,,
,JEFFERSON - TOWN OF IXONIA - WARD 2,76,3,
,JEFFERSON - TOWN OF IXONIA - WARD 3,75,4,
,JEFFERSON - TOWN OF IXONIA - WARD 4,96,8,
,JEFFERSON - TOWN OF IXONIA - WARD 5,58,2,
,JEFFERSON - TOWN OF IXONIA - WARD 6,72,1,
,JEFFERSON - TOWN OF JEFFERSON - WARD 1,72,7,
,JEFFERSON - TOWN OF JEFFERSON - WARD 2,82,2,
,JEFFERSON - TOWN OF JEFFERSON - WARD 3,67,2,
,JEFFERSON - TOWN OF KOSHKONONG - WARD 1,27,3,
,JEFFERSON - TOWN OF KOSHKONONG - WARD 2,84,5,
,JEFFERSON - TOWN OF KOSHKONONG - WARD 3,40,3,
,JEFFERSON - TOWN OF KOSHKONONG - WARD 4,137,2,
,JEFFERSON - TOWN OF KOSHKONONG - WARD 5,86,1,
,JEFFERSON - TOWN OF KOSHKONONG - WARD 6,17,,
,JEFFERSON - TOWN OF LAKE MILLS - WARD 1,133,5,
,JEFFERSON - TOWN OF LAKE MILLS - WARD 2,49,3,
,JEFFERSON - TOWN OF LAKE MILLS - WARD 3,68,6,
,JEFFERSON - TOWN OF MILFORD - WARD 1,86,1,
,JEFFERSON - TOWN OF MILFORD - WARD 2,51,,
,JEFFERSON - TOWN OF OAKLAND - WARD 1,98,7,
,JEFFERSON - TOWN OF OAKLAND - WARD 2,122,2,
,JEFFERSON - TOWN OF OAKLAND - WARD 3,103,1,
,JEFFERSON - TOWN OF OAKLAND - WARD 4,54,2,
,JEFFERSON - TOWN OF PALMYRA - WARD 1,154,3,
,JEFFERSON - TOWN OF PALMYRA - WARD 2,4,,
,JEFFERSON - TOWN OF SULLIVAN - WARD 1,136,2,
,JEFFERSON - TOWN OF SULLIVAN - WARD 2,93,3,
,JEFFERSON - TOWN OF SULLIVAN - WARD 3,41,,
,JEFFERSON - TOWN OF SUMNER - WARD 1,102,2,
,JEFFERSON - TOWN OF WATERLOO - WARD 1,133,4,
,JEFFERSON - TOWN OF WATERTOWN - WARD 1,109,1,
,JEFFERSON - TOWN OF WATERTOWN - WARD 2,129,3,
,JEFFERSON - VILLAGE OF CAMBRIDGE - WARD 1,7,,
,JEFFERSON - VILLAGE OF JOHNSON CREEK - WARD 1,95,4,
,JEFFERSON - VILLAGE OF JOHNSON CREEK - WARD 2,52,2,
,JEFFERSON - VILLAGE OF JOHNSON CREEK - WARD 3,97,11,
,JEFFERSON - VILLAGE OF PALMYRA - WARD 1,90,4,
,JEFFERSON - VILLAGE OF PALMYRA - WARD 2,71,2,
,JEFFERSON - VILLAGE OF SULLIVAN - WARD 1,73,2,
,JUNEAU - CITY OF ELROY - WARD 1,17,,
,JUNEAU - CITY OF ELROY - WARD 2,16,1,
,JUNEAU - CITY OF ELROY - WARD 3,15,1,
,JUNEAU - CITY OF ELROY - WARD 4,8,1,
,JUNEAU - CITY OF ELROY - WARD 5,2,,
,JUNEAU - CITY OF ELROY - WARD 6,3,,
,JUNEAU - CITY OF ELROY - WARD 7,12,1,
,JUNEAU - CITY OF MAUSTON - WARD 1,30,1,
,JUNEAU - CITY OF MAUSTON - WARD 2,21,1,
,JUNEAU - CITY OF MAUSTON - WARD 3,51,1,
,JUNEAU - CITY OF MAUSTON - WARD 4,28,,
,JUNEAU - CITY OF MAUSTON - WARD 5,28,2,
,JUNEAU - CITY OF MAUSTON - WARD 6,27,1,
,JUNEAU - CITY OF MAUSTON - WARD 7,25,1,
,JUNEAU - CITY OF NEW LISBON - WARD 1,3,,
,JUNEAU - CITY OF NEW LISBON - WARD 2,36,3,
,JUNEAU - CITY OF NEW LISBON - WARD 3,16,,
,JUNEAU - CITY OF NEW LISBON - WARD 4,16,,
,JUNEAU - CITY OF NEW LISBON - WARD 5,14,1,
,JUNEAU - CITY OF NEW LISBON - WARD 6,2,,
,JUNEAU - CITY OF NEW LISBON - WARD 7,6,,
,JUNEAU - TOWN OF ARMENIA - WARD 1,58,2,
,JUNEAU - TOWN OF CLEARFIELD - WARD 1,56,6,
,JUNEAU - TOWN OF CLEARFIELD - WARD 2,14,,
,JUNEAU - TOWN OF CUTLER - WARD 1,29,,
,JUNEAU - TOWN OF FINLEY - WARD 1,11,1,
,JUNEAU - TOWN OF FOUNTAIN - WARD 1,48,5,
,JUNEAU - TOWN OF FOUNTAIN - WARD 2,4,,
,JUNEAU - TOWN OF GERMANTOWN - WARD 1,51,3,
,JUNEAU - TOWN OF GERMANTOWN - WARD 2,43,2,
,JUNEAU - TOWN OF GERMANTOWN - WARD 3,7,,
,JUNEAU - TOWN OF KILDARE - WARD 1,59,,
,JUNEAU - TOWN OF KINGSTON - WARD 1,1,,
,JUNEAU - TOWN OF LEMONWEIR - WARD 1,56,1,
,JUNEAU - TOWN OF LEMONWEIR - WARD 2,17,1,
,JUNEAU - TOWN OF LEMONWEIR - WARD 3,28,1,
,JUNEAU - TOWN OF LEMONWEIR - WARD 4,44,2,
,JUNEAU - TOWN OF LINDINA - WARD 1,79,3,
,JUNEAU - TOWN OF LISBON - WARD 1,37,2,
,JUNEAU - TOWN OF LISBON - WARD 2,34,1,
,JUNEAU - TOWN OF LYNDON - WARD 1,77,4,
,JUNEAU - TOWN OF LYNDON - WARD 2,3,,
,JUNEAU - TOWN OF LYNDON - WARD 3,39,2,
,JUNEAU - TOWN OF MARION - WARD 1,40,,
,JUNEAU - TOWN OF NECEDAH - WARD 1,32,3,
,JUNEAU - TOWN OF NECEDAH - WARD 2,31,4,
,JUNEAU - TOWN OF NECEDAH - WARD 3,50,1,
,JUNEAU - TOWN OF NECEDAH - WARD 4,57,2,
,JUNEAU - TOWN OF ORANGE - WARD 1,36,,
,JUNEAU - TOWN OF PLYMOUTH - WARD 1,61,5,
,JUNEAU - TOWN OF SEVEN MILE CREEK - WARD 1,29,,
,JUNEAU - TOWN OF SEVEN MILE CREEK - WARD 2,2,,
,JUNEAU - TOWN OF SUMMIT - WARD 1,48,1,
,JUNEAU - TOWN OF WONEWOC - WARD 1,31,,
,JUNEAU - TOWN OF WONEWOC - WARD 2,49,,
,JUNEAU - VILLAGE OF CAMP DOUGLAS - WARD 1,56,4,
,JUNEAU - VILLAGE OF HUSTLER - WARD 1,16,2,
,JUNEAU - VILLAGE OF LYNDON STATION - WARD 1,32,1,
,JUNEAU - VILLAGE OF NECEDAH - WARD 1,53,6,
,JUNEAU - VILLAGE OF UNION CENTER - WARD 1,17,1,
,JUNEAU - VILLAGE OF WONEWOC - WARD 1,35,4,
,KENOSHA - CITY OF KENOSHA - WARD 1,60,3,
,KENOSHA - CITY OF KENOSHA - WARD 10,41,8,
,KENOSHA - CITY OF KENOSHA - WARD 101,1,,
,KENOSHA - CITY OF KENOSHA - WARD 11,50,3,
,KENOSHA - CITY OF KENOSHA - WARD 12,92,9,
,KENOSHA - CITY OF KENOSHA - WARD 13,107,10,
,KENOSHA - CITY OF KENOSHA - WARD 14,97,5,
,KENOSHA - CITY OF KENOSHA - WARD 15,106,8,
,KENOSHA - CITY OF KENOSHA - WARD 16,78,4,
,KENOSHA - CITY OF KENOSHA - WARD 17,34,1,
,KENOSHA - CITY OF KENOSHA - WARD 18,92,1,
,KENOSHA - CITY OF KENOSHA - WARD 19,17,,
,KENOSHA - CITY OF KENOSHA - WARD 2,78,3,
,KENOSHA - CITY OF KENOSHA - WARD 20,86,,
,KENOSHA - CITY OF KENOSHA - WARD 21,55,4,
,KENOSHA - CITY OF KENOSHA - WARD 22,282,19,
,KENOSHA - CITY OF KENOSHA - WARD 23,60,3,
,KENOSHA - CITY OF KENOSHA - WARD 24,110,3,
,KENOSHA - CITY OF KENOSHA - WARD 25,137,8,
,KENOSHA - CITY OF KENOSHA - WARD 26,51,6,
,KENOSHA - CITY OF KENOSHA - WARD 27,84,9,
,KENOSHA - CITY OF KENOSHA - WARD 28,52,5,
,KENOSHA - CITY OF KENOSHA - WARD 29,58,5,
,KENOSHA - CITY OF KENOSHA - WARD 3,1,,
,KENOSHA - CITY OF KENOSHA - WARD 30,44,9,
,KENOSHA - CITY OF KENOSHA - WARD 31,135,6,
,KENOSHA - CITY OF KENOSHA - WARD 32,22,4,
,KENOSHA - CITY OF KENOSHA - WARD 33,2,2,
,KENOSHA - CITY OF KENOSHA - WARD 34,56,2,
,KENOSHA - CITY OF KENOSHA - WARD 35,124,8,
,KENOSHA - CITY OF KENOSHA - WARD 36,26,1,
,KENOSHA - CITY OF KENOSHA - WARD 37,98,3,
,KENOSHA - CITY OF KENOSHA - WARD 38,190,12,
,KENOSHA - CITY OF KENOSHA - WARD 39,94,9,
,KENOSHA - CITY OF KENOSHA - WARD 4,85,5,
,KENOSHA - CITY OF KENOSHA - WARD 40,16,1,
,KENOSHA - CITY OF KENOSHA - WARD 41,63,8,
,KENOSHA - CITY OF KENOSHA - WARD 42,56,3,
,KENOSHA - CITY OF KENOSHA - WARD 43,104,6,
,KENOSHA - CITY OF KENOSHA - WARD 44,81,4,
,KENOSHA - CITY OF KENOSHA - WARD 45,45,6,
,KENOSHA - CITY OF KENOSHA - WARD 46,42,2,
,KENOSHA - CITY OF KENOSHA - WARD 47,35,2,
,KENOSHA - CITY OF KENOSHA - WARD 48,39,3,
,KENOSHA - CITY OF KENOSHA - WARD 49,36,2,
,KENOSHA - CITY OF KENOSHA - WARD 5,61,2,
,KENOSHA - CITY OF KENOSHA - WARD 50,68,3,
,KENOSHA - CITY OF KENOSHA - WARD 51,45,4,
,KENOSHA - CITY OF KENOSHA - WARD 52,110,7,
,KENOSHA - CITY OF KENOSHA - WARD 53,51,3,
,KENOSHA - CITY OF KENOSHA - WARD 54,109,9,
,KENOSHA - CITY OF KENOSHA - WARD 55,44,6,
,KENOSHA - CITY OF KENOSHA - WARD 56,88,3,
,KENOSHA - CITY OF KENOSHA - WARD 57,127,4,
,KENOSHA - CITY OF KENOSHA - WARD 58,13,,
,KENOSHA - CITY OF KENOSHA - WARD 59,158,8,
,KENOSHA - CITY OF KENOSHA - WARD 6,63,8,
,KENOSHA - CITY OF KENOSHA - WARD 60,142,4,
,KENOSHA - CITY OF KENOSHA - WARD 61,54,1,
,KENOSHA - CITY OF KENOSHA - WARD 62,123,8,
,KENOSHA - CITY OF KENOSHA - WARD 63,79,4,
,KENOSHA - CITY OF KENOSHA - WARD 64,121,4,
,KENOSHA - CITY OF KENOSHA - WARD 65,12,,
,KENOSHA - CITY OF KENOSHA - WARD 66,195,8,
,KENOSHA - CITY OF KENOSHA - WARD 67,143,5,
,KENOSHA - CITY OF KENOSHA - WARD 68,90,1,
,KENOSHA - CITY OF KENOSHA - WARD 69,11,,
,KENOSHA - CITY OF KENOSHA - WARD 7,30,4,
,KENOSHA - CITY OF KENOSHA - WARD 70,1,2,
,KENOSHA - CITY OF KENOSHA - WARD 71,42,2,
,KENOSHA - CITY OF KENOSHA - WARD 72,108,12,
,KENOSHA - CITY OF KENOSHA - WARD 73,81,12,
,KENOSHA - CITY OF KENOSHA - WARD 74,1,,
,KENOSHA - CITY OF KENOSHA - WARD 75,102,6,
,KENOSHA - CITY OF KENOSHA - WARD 76,107,3,
,KENOSHA - CITY OF KENOSHA - WARD 77,194,11,
,KENOSHA - CITY OF KENOSHA - WARD 78,183,10,
,KENOSHA - CITY OF KENOSHA - WARD 79,176,11,
,KENOSHA - CITY OF KENOSHA - WARD 8,125,12,
,KENOSHA - CITY OF KENOSHA - WARD 80,21,3,
,KENOSHA - CITY OF KENOSHA - WARD 81,46,3,
,KENOSHA - CITY OF KENOSHA - WARD 82,26,4,
,KENOSHA - CITY OF KENOSHA - WARD 84,48,5,
,KENOSHA - CITY OF KENOSHA - WARD 85,7,,
,KENOSHA - CITY OF KENOSHA - WARD 86,29,2,
,KENOSHA - CITY OF KENOSHA - WARD 87,71,,
,KENOSHA - CITY OF KENOSHA - WARD 9,73,5,
,KENOSHA - TOWN OF BRIGHTON - WARD 1,2,,
,KENOSHA - TOWN OF BRIGHTON - WARD 2,69,2,
,KENOSHA - TOWN OF BRIGHTON - WARD 3,81,3,
,KENOSHA - TOWN OF BRIGHTON - WARD 4,16,,
,KENOSHA - TOWN OF PARIS - WARD 1,113,2,
,KENOSHA - TOWN OF PARIS - WARD 2,83,1,
