,,Voting Method,,,,,,
,BROWN - VILLAGE OF SUAMICO - WARD 7,,380,3,5,400,317,
,BROWN - VILLAGE OF SUAMICO - WARD 8,2,637,12,20,694,460,
,BROWN - VILLAGE OF WRIGHTSTOWN - WARD 1,,232,5,,277,148,
,BROWN - VILLAGE OF WRIGHTSTOWN - WARD 2,,227,,,259,169,
,BROWN - VILLAGE OF WRIGHTSTOWN - WARD 3,,223,2,,273,194,
,BUFFALO - CITY OF ALMA - WARD 1,19,92,1,2,126,81,
,BUFFALO - CITY OF ALMA - WARD 2,14,95,1,4,128,90,
,BUFFALO - CITY OF BUFFALO - WARD 1,,216,1,1,296,192,
,BUFFALO - CITY OF FOUNTAIN CITY - WARD 1,,99,1,3,153,105,
,BUFFALO - CITY OF FOUNTAIN CITY - WARD 2,,46,,1,70,43,
,BUFFALO - CITY OF MONDOVI - WARD 1,,144,,4,194,143,
,BUFFALO - CITY OF MONDOVI - WARD 2,,104,,1,140,96,
,BUFFALO - CITY OF MONDOVI - WARD 3,2,200,,,242,189,
,BUFFALO - TOWN OF ALMA - WARD 1,,66,,,92,66,
,BUFFALO - TOWN OF BELVIDERE - WARD 1,,90,,,146,101,
,BUFFALO - TOWN OF BUFFALO - WARD 1,,126,4,,207,131,
,BUFFALO - TOWN OF CANTON - WARD 1,,55,,,94,67,
,BUFFALO - TOWN OF CROSS - WARD 1,,64,1,2,102,74,
,BUFFALO - TOWN OF DOVER - WARD 1,,74,1,,122,76,
,BUFFALO - TOWN OF GILMANTON - WARD 1,,47,,1,85,58,
,BUFFALO - TOWN OF GLENCOE - WARD 1,,73,,,144,111,
,BUFFALO - TOWN OF LINCOLN - WARD 1,,97,2,,102,64,
,BUFFALO - TOWN OF MAXVILLE - WARD 1,,59,,,88,61,
,BUFFALO - TOWN OF MILTON - WARD 1,,145,,,189,120,
,BUFFALO - TOWN OF MODENA - WARD 1,,34,,,92,71,
,BUFFALO - TOWN OF MONDOVI - WARD 1,,91,,,131,91,
,BUFFALO - TOWN OF MONTANA - WARD 1,,27,,,57,39,
,BUFFALO - TOWN OF NAPLES - WARD 1,1,135,,2,216,158,
,BUFFALO - TOWN OF NELSON - WARD 1,,109,2,1,156,109,
,BUFFALO - TOWN OF WAUMANDEE - WARD 1,,137,,,203,120,
,BUFFALO - VILLAGE OF COCHRANE - WARD 1,,37,1,1,100,67,
,BUFFALO - VILLAGE OF NELSON - WARD 1,,31,2,2,66,46,
,BURNETT - TOWN OF ANDERSON - WARD 1,,52,,2,115,76,
,BURNETT - TOWN OF BLAINE - WARD 1,,42,,,59,38,
,BURNETT - TOWN OF DANIELS - WARD 1,1,118,,1,186,126,
,BURNETT - TOWN OF DEWEY - WARD 1,,60,1,3,132,84,
,BURNETT - TOWN OF GRANTSBURG - WARD 1,,50,,,97,64,
,BURNETT - TOWN OF GRANTSBURG - WARD 2,,47,2,3,74,50,
,BURNETT - TOWN OF GRANTSBURG - WARD 3,,38,,2,77,47,
,BURNETT - TOWN OF JACKSON - WARD 1,,212,6,2,284,163,
,BURNETT - TOWN OF LA FOLLETTE - WARD 1,,79,4,2,115,75,
,BURNETT - TOWN OF LA FOLLETTE - WARD 2,,14,1,,37,19,
,BURNETT - TOWN OF LINCOLN - WARD 1,,59,,,100,68,
,BURNETT - TOWN OF MEENON - WARD 1,,41,1,2,77,39,
,BURNETT - TOWN OF MEENON - WARD 2,,66,1,1,105,64,
,BURNETT - TOWN OF MEENON - WARD 3,,43,1,1,60,32,
,BURNETT - TOWN OF OAKLAND - WARD 1,1,85,3,2,127,72,
,BURNETT - TOWN OF OAKLAND - WARD 2,,115,3,,161,93,
,BURNETT - TOWN OF ROOSEVELT - WARD 1,,14,,,48,30,
,BURNETT - TOWN OF RUSK - WARD 1,,87,,,132,86,
,BURNETT - TOWN OF SAND LAKE - WARD 1,,81,2,2,159,92,
,BURNETT - TOWN OF SCOTT - WARD 1,,90,3,4,124,83,
,BURNETT - TOWN OF SCOTT - WARD 2,,68,2,2,86,49,
,BURNETT - TOWN OF SIREN - WARD 1,,121,3,1,212,136,
,BURNETT - TOWN OF SIREN - WARD 2,,54,1,,84,48,
,BURNETT - TOWN OF SWISS - WARD 1,,90,5,5,150,83,
,BURNETT - TOWN OF SWISS - WARD 2,,28,1,,42,27,
,BURNETT - TOWN OF TRADE LAKE - WARD 1,,141,5,1,258,169,
,BURNETT - TOWN OF TRADE LAKE - WARD 2,,10,,,21,14,
,BURNETT - TOWN OF UNION - WARD 1,2,62,,1,111,63,
,BURNETT - TOWN OF WEBB LAKE - WARD 1,,79,5,,130,68,
,BURNETT - TOWN OF WEST MARSHLAND - WARD 1,,47,,,86,54,
,BURNETT - TOWN OF WEST MARSHLAND - WARD 2,,6,,,14,9,
,BURNETT - TOWN OF WOOD RIVER - WARD 1,,148,2,4,236,158,
,BURNETT - TOWN OF WOOD RIVER - WARD 2,,6,,,20,18,
,BURNETT - TOWN OF WOOD RIVER - WARD 3,,34,2,1,45,32,
,BURNETT - VILLAGE OF GRANTSBURG - WARD 1,,113,3,1,183,137,
,BURNETT - VILLAGE OF GRANTSBURG - WARD 2,,40,,,73,44,
,BURNETT - VILLAGE OF GRANTSBURG - WARD 3,,27,,1,46,29,
,BURNETT - VILLAGE OF SIREN - WARD 1,,90,,2,147,85,
,BURNETT - VILLAGE OF SIREN - WARD 2,,23,,,33,24,
,BURNETT - VILLAGE OF WEBSTER - WARD 1,,34,1,,80,49,
,BURNETT - VILLAGE OF WEBSTER - WARD 2,,38,1,5,69,40,
,CALUMET - CITY OF APPLETON - WARD 12,1,149,8,6,168,111,
,CALUMET - CITY OF APPLETON - WARD 13,,351,3,2,422,314,
,CALUMET - CITY OF APPLETON - WARD 14,,388,3,5,440,316,
,CALUMET - CITY OF APPLETON - WARD 26,,387,1,5,471,383,
,CALUMET - CITY OF APPLETON - WARD 44,,359,5,8,484,378,
,CALUMET - CITY OF APPLETON - WARD 45,,634,7,7,707,534,
,CALUMET - CITY OF APPLETON - WARD 46,,50,1,,54,39,
,CALUMET - CITY OF BRILLION - WARD 1,,111,1,,134,95,
,CALUMET - CITY OF BRILLION - WARD 2,,153,,1,176,135,
,CALUMET - CITY OF BRILLION - WARD 3,,116,,,166,116,
,CALUMET - CITY OF BRILLION - WARD 4,,109,,,142,107,
,CALUMET - CITY OF CHILTON - WARD 1,,126,2,,153,128,
,CALUMET - CITY OF CHILTON - WARD 2,,183,4,1,226,185,
,CALUMET - CITY OF CHILTON - WARD 3,,153,1,,182,137,
,CALUMET - CITY OF CHILTON - WARD 4,,138,,1,180,127,
,CALUMET - CITY OF CHILTON - WARD 5,,103,2,1,149,97,
,CALUMET - CITY OF KIEL - WARD 7,,60,,,70,53,
,CALUMET - CITY OF MENASHA - WARD 16,1,295,4,,337,249,
,CALUMET - CITY OF MENASHA - WARD 17,,485,16,2,538,381,
,CALUMET - CITY OF NEW HOLSTEIN - WARD 1,,134,,,161,122,
,CALUMET - CITY OF NEW HOLSTEIN - WARD 2,,98,,,113,76,
,CALUMET - CITY OF NEW HOLSTEIN - WARD 3,,237,1,2,297,195,
,CALUMET - CITY OF NEW HOLSTEIN - WARD 4,2,300,2,,325,223,
,CALUMET - CITY OF NEW HOLSTEIN - WARD 5,,193,2,1,234,174,
,CALUMET - TOWN OF BRILLION - WARD 1,,180,,,272,181,
,CALUMET - TOWN OF BRILLION - WARD 2,,86,,,125,91,
,CALUMET - TOWN OF BROTHERTOWN - WARD 1,,128,2,3,176,120,
,CALUMET - TOWN OF BROTHERTOWN - WARD 2,,133,2,1,183,145,
,CALUMET - TOWN OF CHARLESTOWN - WARD 1,,139,,,219,188,
,CALUMET - TOWN OF CHILTON - WARD 1,,90,,1,116,89,
,CALUMET - TOWN OF CHILTON - WARD 2,,129,,,171,142,
,CALUMET - TOWN OF CHILTON - WARD 3,,13,,,26,19,
,CALUMET - TOWN OF NEW HOLSTEIN - WARD 1,,91,1,2,140,102,
,CALUMET - TOWN OF NEW HOLSTEIN - WARD 2,,76,1,1,104,78,
,CALUMET - TOWN OF NEW HOLSTEIN - WARD 3,2,169,1,,219,165,
,CALUMET - TOWN OF RANTOUL - WARD 1,,133,,3,191,150,
,CALUMET - TOWN OF STOCKBRIDGE - WARD 1,,206,6,1,243,194,
,CALUMET - TOWN OF STOCKBRIDGE - WARD 2,,78,,,124,92,
,CALUMET - TOWN OF STOCKBRIDGE - WARD 3,,61,1,2,74,66,
,CALUMET - TOWN OF WOODVILLE - WARD 1,,148,1,,249,177,
,CALUMET - VILLAGE OF HARRISON - WARD 10,,207,5,,224,180,
,CALUMET - VILLAGE OF HARRISON - WARD 11,,149,2,2,146,109,
,CALUMET - VILLAGE OF HARRISON - WARD 12,,336,10,4,364,242,
,CALUMET - VILLAGE OF HARRISON - WARD 13,,314,,2,321,261,
,CALUMET - VILLAGE OF HARRISON - WARD 14,,133,,4,145,132,
,CALUMET - VILLAGE OF HARRISON - WARD 15,,56,,,71,59,
,CALUMET - VILLAGE OF HARRISON - WARD 16,,133,3,,146,127,
,CALUMET - VILLAGE OF HARRISON - WARD 17,,37,1,,43,39,
,CALUMET - VILLAGE OF HARRISON - WARD 18,,237,3,1,244,192,
,CALUMET - VILLAGE OF HARRISON - WARD 3,,274,6,2,296,225,
,CALUMET - VILLAGE OF HARRISON - WARD 4,,231,3,3,250,192,
,CALUMET - VILLAGE OF HARRISON - WARD 5,,237,3,2,253,193,
,CALUMET - VILLAGE OF HARRISON - WARD 6,,108,1,,118,90,
,CALUMET - VILLAGE OF HARRISON - WARD 7,,116,,,122,93,
,CALUMET - VILLAGE OF HARRISON - WARD 8,,107,,,106,78,
,CALUMET - VILLAGE OF HARRISON - WARD 9,,138,4,3,133,110,
,CALUMET - VILLAGE OF HILBERT - WARD 1,,132,1,,171,121,
,CALUMET - VILLAGE OF HILBERT - WARD 2,,46,,2,63,44,
,CALUMET - VILLAGE OF POTTER - WARD 1,,34,,,65,42,
,CALUMET - VILLAGE OF SHERWOOD - WARD 1,,103,,2,115,91,
,CALUMET - VILLAGE OF SHERWOOD - WARD 2,8,234,3,2,273,203,
,CALUMET - VILLAGE OF SHERWOOD - WARD 3,7,280,9,3,342,264,
,CALUMET - VILLAGE OF SHERWOOD - WARD 4,8,256,8,7,290,236,
,CALUMET - VILLAGE OF STOCKBRIDGE - WARD 1,,136,3,2,179,138,
,CHIPPEWA - CITY OF BLOOMER - WARD 1,5,214,5,4,272,231,
,CHIPPEWA - CITY OF BLOOMER - WARD 2,6,156,,1,203,162,
,CHIPPEWA - CITY OF BLOOMER - WARD 3,5,157,1,5,214,181,
,CHIPPEWA - CITY OF BLOOMER - WARD 4,,152,1,3,204,175,
,CHIPPEWA - CITY OF CHIPPEWA FALLS - WARD 1,1,332,7,4,425,285,
,CHIPPEWA - CITY OF CHIPPEWA FALLS - WARD 2,3,458,7,13,552,388,
,CHIPPEWA - CITY OF CHIPPEWA FALLS - WARD 3,,512,8,14,616,439,
,CHIPPEWA - CITY OF CHIPPEWA FALLS - WARD 3A,,1,,,1,1,
,CHIPPEWA - CITY OF CHIPPEWA FALLS - WARD 4,,338,9,12,434,286,
,CHIPPEWA - CITY OF CHIPPEWA FALLS - WARD 5,4,349,7,6,416,260,
,CHIPPEWA - CITY OF CHIPPEWA FALLS - WARD 6,2,303,3,3,397,279,
,CHIPPEWA - CITY OF CHIPPEWA FALLS - WARD 7,2,454,8,4,520,406,
,CHIPPEWA - CITY OF CORNELL - WARD 1,,58,,,82,73,
,CHIPPEWA - CITY OF CORNELL - WARD 2,1,61,1,1,93,64,
,CHIPPEWA - CITY OF CORNELL - WARD 3,1,40,,4,84,65,
,CHIPPEWA - CITY OF CORNELL - WARD 4,,53,,1,108,86,
,CHIPPEWA - CITY OF EAU CLAIRE - WARD 16,,309,1,4,419,302,
,CHIPPEWA - CITY OF EAU CLAIRE - WARD 41,,57,5,2,67,43,
,CHIPPEWA - CITY OF STANLEY - WARD 1,1,132,,4,171,140,
,CHIPPEWA - CITY OF STANLEY - WARD 2,,76,1,1,101,66,
,CHIPPEWA - CITY OF STANLEY - WARD 3,1,87,,1,110,87,
,CHIPPEWA - CITY OF STANLEY - WARD 4,,31,,,56,35,
,CHIPPEWA - CITY OF STANLEY - WARD 7,,5,,,7,5,
,CHIPPEWA - TOWN OF ANSON - WARD 1,1,106,,,175,141,
,CHIPPEWA - TOWN OF ANSON - WARD 2,1,244,2,4,314,253,
,CHIPPEWA - TOWN OF ANSON - WARD 3,,171,1,3,220,162,
,CHIPPEWA - TOWN OF ANSON - WARD 4,,,,,1,,
,CHIPPEWA - TOWN OF ARTHUR - WARD 1,3,97,1,2,192,156,
,CHIPPEWA - TOWN OF AUBURN - WARD 1,5,130,,3,216,167,
,CHIPPEWA - TOWN OF BIRCH CREEK - WARD 1,5,127,,,167,134,
,CHIPPEWA - TOWN OF BLOOMER - WARD 1,1,39,2,3,74,62,
,CHIPPEWA - TOWN OF BLOOMER - WARD 2,7,124,,,208,173,
,CHIPPEWA - TOWN OF CLEVELAND - WARD 1,2,133,,3,261,197,
,CHIPPEWA - TOWN OF COLBURN - WARD 1,1,128,3,2,212,165,
,CHIPPEWA - TOWN OF COOKS VALLEY - WARD 1,2,106,2,1,202,176,
,CHIPPEWA - TOWN OF DELMAR - WARD 1,2,110,1,1,230,184,
,CHIPPEWA - TOWN OF EAGLE POINT - WARD 1,1,187,1,4,216,174,
,CHIPPEWA - TOWN OF EAGLE POINT - WARD 2,4,185,1,1,220,179,
,CHIPPEWA - TOWN OF EAGLE POINT - WARD 3,2,208,,5,269,231,
,CHIPPEWA - TOWN OF EAGLE POINT - WARD 4,3,185,3,2,251,209,
,CHIPPEWA - TOWN OF EAGLE POINT - WARD 5,1,97,4,2,103,91,
,CHIPPEWA - TOWN OF EDSON - WARD 1,3,34,,,73,58,
,CHIPPEWA - TOWN OF EDSON - WARD 2,2,69,,,126,106,
,CHIPPEWA - TOWN OF ESTELLA - WARD 1,,58,,,119,97,
,CHIPPEWA - TOWN OF GOETZ - WARD 1,3,101,,,179,140,
,CHIPPEWA - TOWN OF GOETZ - WARD 2,1,47,,,75,57,
,CHIPPEWA - TOWN OF GOETZ - WARD 3,,5,,,6,6,
,CHIPPEWA - TOWN OF HALLIE - WARD 1,2,51,,,86,73,
,CHIPPEWA - TOWN OF HOWARD - WARD 1,,114,1,2,218,164,
,CHIPPEWA - TOWN OF LAFAYETTE - WARD 1,1,330,8,9,374,281,
,CHIPPEWA - TOWN OF LAFAYETTE - WARD 2,1,67,1,1,79,66,
,CHIPPEWA - TOWN OF LAFAYETTE - WARD 3,1,366,6,3,396,302,
,CHIPPEWA - TOWN OF LAFAYETTE - WARD 4,,193,2,4,245,191,
,CHIPPEWA - TOWN OF LAFAYETTE - WARD 5,,374,3,11,413,304,
,CHIPPEWA - TOWN OF LAFAYETTE - WARD 6,,199,,2,221,167,
,CHIPPEWA - TOWN OF LAFAYETTE - WARD 7,1,105,1,,119,92,
,CHIPPEWA - TOWN OF LAFAYETTE - WARD 8,,13,,,17,13,
,CHIPPEWA - TOWN OF LAFAYETTE - WARD 9,2,129,,3,145,102,
,CHIPPEWA - TOWN OF LAKE HOLCOMBE - WARD 1,3,140,5,1,208,172,
,CHIPPEWA - TOWN OF LAKE HOLCOMBE - WARD 2,2,78,,,105,86,
,CHIPPEWA - TOWN OF RUBY - WARD 1,2,55,,,123,97,
,CHIPPEWA - TOWN OF SAMPSON - WARD 1,,215,3,1,321,274,
,CHIPPEWA - TOWN OF SIGEL - WARD 1,,63,,,90,68,
,CHIPPEWA - TOWN OF SIGEL - WARD 2,1,142,2,,211,169,
,CHIPPEWA - TOWN OF TILDEN - WARD 1,1,156,1,5,253,205,
,CHIPPEWA - TOWN OF TILDEN - WARD 2,5,124,1,1,181,155,
,CHIPPEWA - TOWN OF TILDEN - WARD 3,1,65,1,,91,74,
,CHIPPEWA - TOWN OF WHEATON - WARD 1,3,229,,,308,250,
,CHIPPEWA - TOWN OF WHEATON - WARD 2,3,227,2,2,310,258,
,CHIPPEWA - TOWN OF WHEATON - WARD 3,1,206,,1,278,224,
,CHIPPEWA - TOWN OF WOODMOHR - WARD 1,3,75,3,,127,99,
,CHIPPEWA - TOWN OF WOODMOHR - WARD 2,4,127,,,196,158,
,CHIPPEWA - VILLAGE OF BOYD - WARD 1,1,73,1,2,115,90,
,CHIPPEWA - VILLAGE OF CADOTT - WARD 1,5,139,1,1,213,166,
,CHIPPEWA - VILLAGE OF CADOTT - WARD 2,3,98,,,129,102,
,CHIPPEWA - VILLAGE OF LAKE HALLIE - WARD 1,,210,3,2,233,168,
,CHIPPEWA - VILLAGE OF LAKE HALLIE - WARD 2,,153,,3,189,131,
,CHIPPEWA - VILLAGE OF LAKE HALLIE - WARD 3,,123,,1,153,107,
,CHIPPEWA - VILLAGE OF LAKE HALLIE - WARD 4,1,134,,1,168,117,
,CHIPPEWA - VILLAGE OF LAKE HALLIE - WARD 5,2,291,6,6,318,238,
,CHIPPEWA - VILLAGE OF LAKE HALLIE - WARD 6,,126,1,2,137,99,
,CHIPPEWA - VILLAGE OF LAKE HALLIE - WARD 7,,268,2,1,292,220,
,CHIPPEWA - VILLAGE OF LAKE HALLIE - WARD 8,,165,2,1,205,154,
,CHIPPEWA - VILLAGE OF NEW AUBURN - WARD 1,2,73,5,2,135,94,
,CLARK - CITY OF ABBOTSFORD - WARD 2,,38,,2,69,52,
,CLARK - CITY OF ABBOTSFORD - WARD 3,,19,,,45,32,
,CLARK - CITY OF ABBOTSFORD - WARD 4,,77,,,129,93,
,CLARK - CITY OF ABBOTSFORD - WARD 5,,23,,1,37,31,
,CLARK - CITY OF COLBY - WARD 2,,59,,,92,61,
,CLARK - CITY OF COLBY - WARD 3,,60,2,,98,74,
,CLARK - CITY OF COLBY - WARD 4,,48,,,66,52,
,CLARK - CITY OF GREENWOOD - WARD 1,,8,,,11,6,
,CLARK - CITY OF GREENWOOD - WARD 2,,6,,,10,2,
,CLARK - CITY OF LOYAL - WARD 1,,4,1,,9,2,
,CLARK - CITY OF LOYAL - WARD 2,,5,,1,10,3,
,CLARK - CITY OF NEILLSVILLE - WARD 1,,86,4,1,130,85,
,CLARK - CITY OF NEILLSVILLE - WARD 2,,111,2,5,151,118,
,CLARK - CITY OF NEILLSVILLE - WARD 3,,129,,2,177,129,
,CLARK - CITY OF NEILLSVILLE - WARD 4,,66,,2,87,72,
,CLARK - CITY OF NEILLSVILLE - WARD 5,,61,,1,78,54,
,CLARK - CITY OF OWEN - WARD 1,,64,1,,100,76,
,CLARK - CITY OF OWEN - WARD 2,,30,,,61,31,
,CLARK - CITY OF OWEN - WARD 3,,45,,,68,50,
,CLARK - CITY OF THORP - WARD 1,,6,,,5,3,
,CLARK - CITY OF THORP - WARD 2,,5,,,11,5,
,CLARK - CITY OF THORP - WARD 3,,2,1,,5,3,
,CLARK - CITY OF THORP - WARD 4,,4,,1,5,4,
,CLARK - TOWN OF BEAVER - WARD 1,,78,,,127,94,
,CLARK - TOWN OF BUTLER - WARD 1,,36,,,42,30,
,CLARK - TOWN OF COLBY - WARD 1,,6,,,9,5,
,CLARK - TOWN OF COLBY - WARD 2,,43,,,100,75,
,CLARK - TOWN OF COLBY - WARD 3,,15,,,27,24,
,CLARK - TOWN OF DEWHURST - WARD 1,,71,2,1,107,84,
,CLARK - TOWN OF EATON - WARD 1,,83,,,145,108,
,CLARK - TOWN OF EATON - WARD 2,,20,,,32,21,
,CLARK - TOWN OF FOSTER - WARD 1,,34,,,47,36,
,CLARK - TOWN OF FREMONT - WARD 1,,68,,,159,113,
,CLARK - TOWN OF FREMONT - WARD 2,,49,,,80,60,
,CLARK - TOWN OF GRANT - WARD 1,,109,1,3,169,129,
,CLARK - TOWN OF GRANT - WARD 2,,22,,,40,30,
,CLARK - TOWN OF GREEN GROVE - WARD 1,1,47,,,85,66,
,CLARK - TOWN OF GREEN GROVE - WARD 2,,11,,,13,10,
,CLARK - TOWN OF HENDREN - WARD 1,,77,3,3,137,105,
,CLARK - TOWN OF HEWETT - WARD 1,,51,,,76,58,
,CLARK - TOWN OF HEWETT - WARD 2,,13,1,,25,19,
,CLARK - TOWN OF HIXON - WARD 1,,53,2,4,111,84,
,CLARK - TOWN OF HIXON - WARD 2,,9,2,,15,12,
,CLARK - TOWN OF HOARD - WARD 1,,34,,,63,49,
,CLARK - TOWN OF HOARD - WARD 2,,56,,,80,69,
,CLARK - TOWN OF LEVIS - WARD 1,,35,1,,64,46,
,CLARK - TOWN OF LEVIS - WARD 2,,30,,,66,45,
,CLARK - TOWN OF LONGWOOD - WARD 1,,37,,1,54,41,
,CLARK - TOWN OF LONGWOOD - WARD 2,,25,,,66,49,
,CLARK - TOWN OF LOYAL - WARD 2,,1,,,3,2,
,CLARK - TOWN OF LYNN - WARD 1,,33,,,57,37,
,CLARK - TOWN OF LYNN - WARD 2,,40,2,,62,45,
,CLARK - TOWN OF MAYVILLE - WARD 1,,39,,,67,53,
,CLARK - TOWN OF MAYVILLE - WARD 2,,58,,,116,92,
,CLARK - TOWN OF MEAD - WARD 1,,37,,,69,46,
,CLARK - TOWN OF MENTOR - WARD 1,,84,1,1,126,94,
,CLARK - TOWN OF PINE VALLEY - WARD 1,,82,1,2,135,101,
,CLARK - TOWN OF PINE VALLEY - WARD 2,,123,1,2,205,152,
,CLARK - TOWN OF RESEBURG - WARD 1,,2,,,7,1,
,CLARK - TOWN OF SEIF - WARD 1,,3,,,5,2,
,CLARK - TOWN OF SHERMAN - WARD 1,,1,,,1,1,
,CLARK - TOWN OF SHERMAN - WARD 2,,2,,,6,1,
,CLARK - TOWN OF SHERWOOD - WARD 1,,2,,,3,,
,CLARK - TOWN OF THORP - WARD 1,,6,1,,8,3,
,CLARK - TOWN OF UNITY - WARD 1,,4,1,1,7,4,
,CLARK - TOWN OF WARNER - WARD 1,,4,,,4,1,
,CLARK - TOWN OF WARNER - WARD 2,,,,,1,,
,CLARK - TOWN OF WASHBURN - WARD 1,,53,,,83,59,
,CLARK - TOWN OF WESTON - WARD 2,,1,,,2,,
,CLARK - TOWN OF WITHEE - WARD 1,,2,,,3,,
,CLARK - TOWN OF WORDEN - WARD 1,,3,,1,5,,
,CLARK - TOWN OF YORK - WARD 1,,3,,,3,,
,CLARK - TOWN OF YORK - WARD 2,,,,,1,,
,CLARK - VILLAGE OF DORCHESTER - WARD 1,,8,,,11,5,
,CLARK - VILLAGE OF WITHEE - WARD 1,,3,,,3,3,
,COLUMBIA - CITY OF COLUMBUS - WARD 1,2,267,1,2,315,216,
,COLUMBIA - CITY OF COLUMBUS - WARD 2,1,283,4,2,313,220,
,COLUMBIA - CITY OF COLUMBUS - WARD 3,,124,,,143,99,
,COLUMBIA - CITY OF COLUMBUS - WARD 4,,335,6,5,373,290,
,COLUMBIA - CITY OF COLUMBUS - WARD 5,,230,2,3,278,192,
,COLUMBIA - CITY OF COLUMBUS - WARD 6,,90,,2,99,59,
,COLUMBIA - CITY OF COLUMBUS - WARD 7,,115,,2,132,79,
,COLUMBIA - CITY OF COLUMBUS - WARD 8,,158,1,3,185,123,
,COLUMBIA - CITY OF LODI - WARD 1,1,169,,,182,127,
,COLUMBIA - CITY OF LODI - WARD 2,1,163,,1,182,127,
,COLUMBIA - CITY OF LODI - WARD 3,1,153,1,1,167,130,
,COLUMBIA - CITY OF LODI - WARD 4,,184,2,1,198,136,
,COLUMBIA - CITY OF LODI - WARD 5,1,157,1,2,174,119,
,COLUMBIA - CITY OF LODI - WARD 6,1,223,,2,236,177,
,COLUMBIA - CITY OF PORTAGE - WARD 1,1,94,,,121,74,
,COLUMBIA - CITY OF PORTAGE - WARD 10,1,303,4,4,312,240,
,COLUMBIA - CITY OF PORTAGE - WARD 2,,156,3,5,178,123,
,COLUMBIA - CITY OF PORTAGE - WARD 3,1,183,3,3,199,144,
,COLUMBIA - CITY OF PORTAGE - WARD 4,1,179,1,5,205,152,
,COLUMBIA - CITY OF PORTAGE - WARD 5,1,208,2,4,226,177,
,COLUMBIA - CITY OF PORTAGE - WARD 6,,128,2,,136,99,
,COLUMBIA - CITY OF PORTAGE - WARD 7,1,155,3,6,162,116,
,COLUMBIA - CITY OF PORTAGE - WARD 8,1,158,1,1,169,129,
,COLUMBIA - CITY OF PORTAGE - WARD 9,1,268,1,9,296,226,
,COLUMBIA - CITY OF WISCONSIN DELLS - WARD 1,,116,4,2,144,102,
,COLUMBIA - CITY OF WISCONSIN DELLS - WARD 2,1,123,,,169,122,
,COLUMBIA - CITY OF WISCONSIN DELLS - WARD 3,,97,,3,98,77,
,COLUMBIA - CITY OF WISCONSIN DELLS - WARD 6,,90,1,1,113,79,
,COLUMBIA - TOWN OF ARLINGTON - WARD 1,1,188,,4,268,200,
,COLUMBIA - TOWN OF CALEDONIA - WARD 1,,97,,,135,91,
,COLUMBIA - TOWN OF CALEDONIA - WARD 2,,332,1,4,424,308,
,COLUMBIA - TOWN OF COLUMBUS - WARD 1,,149,2,3,244,168,
,COLUMBIA - TOWN OF COURTLAND - WARD 1,,83,,,142,103,
,COLUMBIA - TOWN OF DEKORRA - WARD 1,,252,,2,317,231,
,COLUMBIA - TOWN OF DEKORRA - WARD 2,6,314,8,6,364,286,
,COLUMBIA - TOWN OF DEKORRA - WARD 3,,182,1,2,209,158,
,COLUMBIA - TOWN OF FORT WINNEBAGO - WARD 1,,178,3,1,265,216,
,COLUMBIA - TOWN OF FOUNTAIN PRAIRIE - WARD 1,19,89,,,122,99,
,COLUMBIA - TOWN OF FOUNTAIN PRAIRIE - WARD 2,34,111,,,170,140,
,COLUMBIA - TOWN OF HAMPDEN - WARD 1,2,126,1,2,223,162,
,COLUMBIA - TOWN OF LEEDS - WARD 1,1,66,,1,104,73,
,COLUMBIA - TOWN OF LEEDS - WARD 2,,119,1,3,163,128,
,COLUMBIA - TOWN OF LEWISTON - WARD 1,,180,1,3,253,199,
,COLUMBIA - TOWN OF LEWISTON - WARD 2,,75,,,95,73,
,COLUMBIA - TOWN OF LODI - WARD 1,,1,,,1,1,
,COLUMBIA - TOWN OF LODI - WARD 2,,1,,3,1,1,
,COLUMBIA - TOWN OF LODI - WARD 3,,5,1,4,6,5,
,COLUMBIA - TOWN OF LODI - WARD 4,,1,,,1,,
,COLUMBIA - TOWN OF LODI - WARD 5,,4,,4,5,3,
,COLUMBIA - TOWN OF LOWVILLE - WARD 1,1,35,,,45,33,
,COLUMBIA - TOWN OF LOWVILLE - WARD 2,3,227,1,1,308,252,
,COLUMBIA - TOWN OF MARCELLON - WARD 1,,100,1,2,154,128,
,COLUMBIA - TOWN OF MARCELLON - WARD 2,,89,2,,145,114,
,COLUMBIA - TOWN OF NEWPORT - WARD 1,,139,,5,198,148,
,COLUMBIA - TOWN OF OTSEGO - WARD 1,,131,1,1,219,157,
,COLUMBIA - TOWN OF PACIFIC - WARD 1,,136,,1,162,118,
,COLUMBIA - TOWN OF PACIFIC - WARD 2,,251,2,5,277,207,
,COLUMBIA - TOWN OF PACIFIC - WARD 3,,341,5,2,354,288,
,COLUMBIA - TOWN OF PACIFIC - WARD 4,,133,1,1,178,135,
,COLUMBIA - TOWN OF RANDOLPH - WARD 1,,132,,,221,162,
,COLUMBIA - TOWN OF SCOTT - WARD 1,,125,2,2,206,159,
,COLUMBIA - TOWN OF SPRINGVALE - WARD 1,,66,,1,115,89,
,COLUMBIA - TOWN OF SPRINGVALE - WARD 2,,45,,,64,52,
,COLUMBIA - TOWN OF WEST POINT - WARD 1,3,226,3,3,260,193,
,COLUMBIA - TOWN OF WEST POINT - WARD 2,1,226,2,4,254,180,
,COLUMBIA - TOWN OF WEST POINT - WARD 3,,242,,1,286,204,
,COLUMBIA - TOWN OF WYOCENA - WARD 1,,207,,2,293,215,
